HH-pol,HV-pol,cross_pol_ratio,month_sin,month_cos,crop_encoded,NDVI,SM1 (%),Crop Name,label
-8.5691,-15.8553,7.28622,0.49999999999999994,0.8660254037844387,15,0.542949914932251,37.1,Mustard,High
-5.3571,-16.6045,11.24742,0.49999999999999994,0.8660254037844387,22,0.6376072764396667,34.4,Tobacco,High
-6.3389,-15.9936,9.6547,0.49999999999999994,0.8660254037844387,22,0.5405780673027039,32.7,Tobacco,High
-5.403,-14.6491,9.24615,0.49999999999999994,0.8660254037844387,26,0.5302752256393433,8.7,Wheat,Low
-7.3334,-14.7344,7.40101,0.49999999999999994,0.8660254037844387,22,0.5913680195808411,28.2333333333333,Tobacco,High
-8.6412,-11.7171,3.075850000000001,0.49999999999999994,0.8660254037844387,22,0.6908685564994812,17.5,Tobacco,Medium
-7.147,-12.8386,5.69159,0.49999999999999994,0.8660254037844387,26,0.5827949643135071,15.8,Wheat,Medium
-7.0137,-11.2785,4.264809999999999,0.49999999999999994,0.8660254037844387,26,0.668907642364502,21.6,Wheat,Medium
-5.7641,-13.4599,7.695749999999999,0.49999999999999994,0.8660254037844387,26,0.596956729888916,21.7,Wheat,Medium
-4.6908,-10.597,5.9061900000000005,0.49999999999999994,0.8660254037844387,26,0.6646387577056885,23.4666666666667,Wheat,Medium
-5.5487,-10.5348,4.986119999999999,0.49999999999999994,0.8660254037844387,22,0.6878465414047241,20.2,Tobacco,Medium
-7.1468,-12.9762,5.82939,0.49999999999999994,0.8660254037844387,22,0.7053333520889282,13.5,Tobacco,Medium
-2.9272,-9.3325,6.40529,0.49999999999999994,0.8660254037844387,22,0.6517223119735718,18.5,Tobacco,Medium
-8.9152,-11.8418,2.926689999999999,0.49999999999999994,0.8660254037844387,26,0.4364713132381439,16.3,Wheat,Medium
-4.7834,-8.6115,3.828109999999999,0.49999999999999994,0.8660254037844387,22,0.6870359778404236,17.9333333333333,Tobacco,Medium
-8.8013,-14.3679,5.56663,0.49999999999999994,0.8660254037844387,22,0.4131146669387817,23.5,Tobacco,Medium
-8.0117,-16.489,8.477290000000002,0.49999999999999994,0.8660254037844387,22,0.4302271902561188,15.0,Tobacco,Medium
-7.2335,-16.9455,9.712049999999998,0.49999999999999994,0.8660254037844387,22,0.5213673710823059,19.5,Tobacco,Medium
-6.05,-13.2755,7.225499999999999,0.49999999999999994,0.8660254037844387,22,0.5551666617393494,20.6,Tobacco,Medium
-7.4922,-14.0228,6.5306,0.49999999999999994,0.8660254037844387,22,0.5646188855171204,15.0,Tobacco,Medium
-6.1727,-11.3497,5.17705,0.49999999999999994,0.8660254037844387,22,0.6118420958518982,21.8,Tobacco,Medium
-5.0382,-12.5688,7.53063,0.49999999999999994,0.8660254037844387,22,0.6191166639328003,42.5,Tobacco,Very High
-4.2651,-14.5668,10.301749999999998,0.49999999999999994,0.8660254037844387,22,0.4493348002433777,18.7,Tobacco,Medium
-3.8687,-14.8599,10.99117,0.49999999999999994,0.8660254037844387,5,0.2824200987815857,8.8,Fallow,Low
-7.2243,-16.412,9.18766,0.49999999999999994,0.8660254037844387,26,0.5700386166572571,18.5,Wheat,Medium
-2.159,-10.4934,8.3344,0.49999999999999994,0.8660254037844387,26,0.783094048500061,50.0,Wheat,Very High
-6.4118,-13.3722,6.960489999999999,0.49999999999999994,0.8660254037844387,26,0.7977970838546753,50.0,Wheat,Very High
-6.5568,-15.536,8.97919,0.49999999999999994,0.8660254037844387,26,0.6429616808891296,50.0,Wheat,Very High
-7.9253,-13.3435,5.41821,0.49999999999999994,0.8660254037844387,26,0.7946034669876099,16.5,Wheat,Medium
-5.6842,-14.2303,8.546040000000001,0.49999999999999994,0.8660254037844387,26,0.7814039587974548,50.0,Wheat,Very High
-8.5489,-14.5337,5.9848300000000005,0.49999999999999994,0.8660254037844387,26,0.5362804532051086,25.0,Wheat,High
-8.2665,-12.8182,4.551640000000001,0.49999999999999994,0.8660254037844387,26,0.5587981939315796,15.7,Wheat,Medium
-4.3621,-14.2615,9.899339999999999,0.49999999999999994,0.8660254037844387,26,0.5145964622497559,50.0,Wheat,Very High
-6.2708,-12.7647,6.493900000000001,0.49999999999999994,0.8660254037844387,26,0.4818592071533203,50.0,Wheat,Very High
-8.301,-13.7628,5.461880000000001,0.49999999999999994,0.8660254037844387,26,0.52097088098526,50.0,Wheat,Very High
-7.1002,-14.7562,7.65599,0.49999999999999994,0.8660254037844387,26,0.4694218337535858,23.1,Wheat,Medium
-5.2826,-12.6074,7.324739999999999,0.49999999999999994,0.8660254037844387,26,0.4680840373039245,19.2,Wheat,Medium
-1.1734,-13.923,12.74967,0.49999999999999994,0.8660254037844387,26,0.7666372656822205,15.7,Wheat,Medium
-8.7608,-11.8852,3.1243499999999997,0.49999999999999994,0.8660254037844387,26,0.4181179106235504,30.3,Wheat,High
-1.2403,-12.8394,11.5991,0.49999999999999994,0.8660254037844387,26,0.6212325096130371,18.0,Wheat,Medium
-4.9255,-12.9363,8.010750000000002,0.49999999999999994,0.8660254037844387,26,0.6148350238800049,13.4,Wheat,Medium
-7.8482,-16.555,8.70681,0.49999999999999994,0.8660254037844387,26,0.526961624622345,29.8,Wheat,High
-9.0211,-13.3603,4.339180000000001,0.49999999999999994,0.8660254037844387,22,0.5781340599060059,33.7,Tobacco,High
-1.1701,-11.9145,10.74446,0.49999999999999994,0.8660254037844387,22,0.6585016846656799,31.9,Tobacco,High
-4.524,-11.8352,7.311229999999999,0.49999999999999994,0.8660254037844387,22,0.6306373476982117,31.7,Tobacco,High
-9.4066,-10.9208,1.51422,0.49999999999999994,0.8660254037844387,15,0.7192896008491516,5.4,Mustard,Low
-9.0491,-16.0064,6.95729,0.49999999999999994,0.8660254037844387,1,0.7924238443374634,34.9,Chickori,High
-4.085,-15.3982,11.31316,0.49999999999999994,0.8660254037844387,1,0.8179989457130432,23.4,Chickori,Medium
-5.8408,-14.1161,8.275310000000001,0.49999999999999994,0.8660254037844387,13,0.3971463441848755,9.8,Lemon,Low
-6.8055,-12.0493,5.24378,0.49999999999999994,0.8660254037844387,1,0.7897819876670837,24.2666666666667,Chickori,High
-9.765,-14.8114,5.046390000000001,0.49999999999999994,0.8660254037844387,26,0.8184151649475098,17.2,Wheat,Medium
-8.7133,-15.3044,6.591049999999999,0.49999999999999994,0.8660254037844387,26,0.83259117603302,19.2,Wheat,Medium
-8.4761,-14.391,5.914859999999999,0.49999999999999994,0.8660254037844387,26,0.795099139213562,6.9,Wheat,Low
-8.6837,-17.2201,8.53643,0.49999999999999994,0.8660254037844387,26,0.7941645979881287,11.8,Wheat,Medium
-8.7918,-14.7092,5.91746,0.49999999999999994,0.8660254037844387,26,0.7761538028717041,8.63333333333333,Wheat,Low
-5.1592,-15.5951,10.43589,0.49999999999999994,0.8660254037844387,26,0.7690652012825012,31.2,Wheat,High
-7.0669,-11.8732,4.8063400000000005,0.49999999999999994,0.8660254037844387,26,0.8042039275169373,23.2,Wheat,Medium
-9.4506,-15.4256,5.975020000000001,0.49999999999999994,0.8660254037844387,26,0.8384625315666199,20.8,Wheat,Medium
-9.269,-14.472,5.2029499999999995,0.49999999999999994,0.8660254037844387,26,0.7962200045585632,32.0,Wheat,High
-8.1471,-16.2554,8.108299999999998,0.49999999999999994,0.8660254037844387,26,0.8053486943244934,17.5333333333333,Wheat,Medium
-10.8504,-18.268,7.41765,0.49999999999999994,0.8660254037844387,26,0.5759048461914062,11.1,Wheat,Medium
-12.0901,-17.1359,5.045859999999999,0.49999999999999994,0.8660254037844387,26,0.7548084855079651,8.2,Wheat,Low
-7.4558,-18.7544,11.29868,0.49999999999999994,0.8660254037844387,26,0.6383128762245178,27.7,Wheat,High
-9.287,-17.6881,8.40106,0.49999999999999994,0.8660254037844387,26,0.6469771265983582,22.4,Wheat,Medium
-9.9377,-17.8459,7.90827,0.49999999999999994,0.8660254037844387,26,0.5730479955673218,18.0666666666667,Wheat,Medium
-8.2881,-17.905,9.616879999999998,0.49999999999999994,0.8660254037844387,26,0.7834855318069458,19.3,Wheat,Medium
-8.9305,-19.7784,10.847909999999999,0.49999999999999994,0.8660254037844387,26,0.8271362781524658,6.2,Wheat,Low
-9.6866,-16.7159,7.029350000000001,0.49999999999999994,0.8660254037844387,26,0.81410151720047,50.0,Wheat,Very High
-11.9965,-16.4793,4.482799999999999,0.49999999999999994,0.8660254037844387,26,0.8319684267044067,50.0,Wheat,Very High
-10.6798,-15.3613,4.681510000000001,0.49999999999999994,0.8660254037844387,26,0.81903475522995,50.0,Wheat,Very High
-9.2285,-14.9018,5.67329,0.49999999999999994,0.8660254037844387,26,0.6839627623558044,39.6,Wheat,High
-9.3374,-19.6359,10.298560000000002,0.49999999999999994,0.8660254037844387,26,0.7867131233215332,40.6,Wheat,High
-7.0534,-13.5097,6.456320000000001,0.49999999999999994,0.8660254037844387,26,0.816272497177124,30.4,Wheat,High
-5.0927,-16.4774,11.38472,0.49999999999999994,0.8660254037844387,26,0.7575000524520874,41.4,Wheat,Very High
-7.7058,-14.9768,7.27093,0.49999999999999994,0.8660254037844387,26,0.75853431224823,43.6,Wheat,Very High
-11.3321,-18.6006,7.268509999999999,0.49999999999999994,0.8660254037844387,5,0.3499206900596618,50.0,Fallow,Very High
-9.6944,-17.0121,7.317730000000001,0.49999999999999994,0.8660254037844387,5,0.3612078428268432,50.0,Fallow,Very High
-12.2493,-16.6397,4.390379999999999,0.49999999999999994,0.8660254037844387,5,0.3876778781414032,50.0,Fallow,Very High
-9.1731,-18.5074,9.33429,0.49999999999999994,0.8660254037844387,5,0.3238053023815155,50.0,Fallow,Very High
-13.8072,-18.8156,5.0083400000000005,0.49999999999999994,0.8660254037844387,5,0.3090760409832001,50.0,Fallow,Very High
-6.9771,-12.9088,5.9317,0.49999999999999994,0.8660254037844387,26,0.7468985319137573,31.2,Wheat,High
-5.7528,-15.6715,9.91866,0.49999999999999994,0.8660254037844387,26,0.6028085350990295,24.5,Wheat,High
-8.584,-17.0563,8.47228,0.49999999999999994,0.8660254037844387,26,0.6480631828308105,26.8,Wheat,High
-9.3099,-14.2807,4.9707799999999995,0.49999999999999994,0.8660254037844387,26,0.7211688160896301,27.2,Wheat,High
-10.3644,-13.6265,3.2621400000000005,0.49999999999999994,0.8660254037844387,26,0.6598378419876099,40.9,Wheat,Very High
-8.8636,-15.2687,6.40517,0.49999999999999994,0.8660254037844387,26,0.5888888835906982,34.2,Wheat,High
-5.2103,-13.6308,8.420490000000001,0.49999999999999994,0.8660254037844387,26,0.738567054271698,34.4,Wheat,High
-3.8603,-14.2019,10.341529999999999,0.49999999999999994,0.8660254037844387,26,0.72539222240448,34.9,Wheat,High
-8.82,-17.8699,9.049819999999999,0.49999999999999994,0.8660254037844387,26,0.5087108016014099,46.0,Wheat,Very High
-6.0646,-16.4678,10.403289999999998,0.49999999999999994,0.8660254037844387,26,0.535719633102417,40.1666666666667,Wheat,High
-7.4729,-16.8686,9.395689999999998,0.49999999999999994,0.8660254037844387,26,0.7831141948699951,18.5,Wheat,Medium
-11.2724,-15.8539,4.5815,0.49999999999999994,0.8660254037844387,26,0.8046388626098633,33.0,Wheat,High
-7.7948,-17.3486,9.55384,0.49999999999999994,0.8660254037844387,26,0.6071926951408386,3.7,Wheat,Low
-9.3791,-12.03,2.6508900000000004,0.49999999999999994,0.8660254037844387,26,0.7902163863182068,26.0,Wheat,High
-9.9073,-15.6682,5.76093,0.49999999999999994,0.8660254037844387,26,0.7176797389984131,23.6333333333333,Wheat,Medium
-7.2263,-15.6473,8.421030000000002,0.49999999999999994,0.8660254037844387,26,0.3749734163284302,36.4,Wheat,High
-7.5886,-17.5649,9.97632,0.49999999999999994,0.8660254037844387,26,0.7419419884681702,26.8,Wheat,High
-7.4151,-16.5036,9.08845,0.49999999999999994,0.8660254037844387,26,0.4975040853023529,50.0,Wheat,Very High
-6.1927,-13.3488,7.156090000000001,0.49999999999999994,0.8660254037844387,26,0.5053393244743347,44.2,Wheat,Very High
-6.6829,-17.3896,10.70672,0.49999999999999994,0.8660254037844387,26,0.3393377065658569,46.9,Wheat,Very High
-7.2838,-16.9834,9.699520000000001,0.49999999999999994,0.8660254037844387,26,0.7860581874847412,20.7,Wheat,Medium
-10.1361,-17.0994,6.96327,0.49999999999999994,0.8660254037844387,26,0.750558078289032,44.1,Wheat,Very High
-4.2168,-14.0374,9.8205,0.49999999999999994,0.8660254037844387,22,0.6574466824531555,31.8,Tobacco,High
-6.8,-13.6837,6.883649999999999,0.49999999999999994,0.8660254037844387,26,0.5903291702270508,15.5,Wheat,Medium
-6.1441,-13.3524,7.208379999999999,0.49999999999999994,0.8660254037844387,26,0.8028239011764526,49.5333333333333,Wheat,Very High
-9.3143,-17.2565,7.94215,0.49999999999999994,0.8660254037844387,26,0.8620753288269043,50.0,Wheat,Very High
-9.6656,-19.2955,9.629870000000002,0.49999999999999994,0.8660254037844387,26,0.8083005547523499,41.5,Wheat,Very High
-9.3112,-15.5569,6.245760000000001,0.49999999999999994,0.8660254037844387,26,0.8203887939453125,30.5,Wheat,High
-6.0026,-17.2374,11.234790000000002,0.49999999999999994,0.8660254037844387,26,0.8221702575683594,37.5,Wheat,High
-8.3027,-17.786,9.48334,0.49999999999999994,0.8660254037844387,26,0.6473550200462341,48.7666666666667,Wheat,Very High
-6.7803,-14.0818,7.301569999999999,0.49999999999999994,0.8660254037844387,26,0.7402423620223999,39.3,Wheat,High
-5.8515,-12.034,6.18249,0.49999999999999994,0.8660254037844387,26,0.724826455116272,44.5,Wheat,Very High
-9.3208,-13.3112,3.99038,0.49999999999999994,0.8660254037844387,26,0.7398861050605774,39.2,Wheat,High
-4.9821,-15.7124,10.73027,0.49999999999999994,0.8660254037844387,26,0.7734189629554749,42.1,Wheat,Very High
-6.1584,-13.5291,7.37074,0.49999999999999994,0.8660254037844387,26,0.7990441918373108,36.3,Wheat,High
-7.8866,-16.2765,8.389929999999998,0.49999999999999994,0.8660254037844387,26,0.4461207091808319,30.3,Wheat,High
-5.9047,-13.9747,8.070039999999999,0.49999999999999994,0.8660254037844387,26,0.4229681491851806,28.0,Wheat,High
-10.9246,-17.4983,6.573690000000001,0.49999999999999994,0.8660254037844387,26,0.5285800695419312,38.0,Wheat,High
-8.6444,-16.0484,7.403980000000001,0.49999999999999994,0.8660254037844387,5,0.3880892992019653,50.0,Fallow,Very High
-6.9004,-14.8618,7.961430000000001,0.49999999999999994,0.8660254037844387,26,0.5398676991462708,32.2333333333333,Wheat,High
-7.2369,-13.0922,5.85522,0.49999999999999994,0.8660254037844387,23,0.6310006976127625,9.3,Tobacco&Chikori,Low
-6.9198,-13.8805,6.9607399999999995,0.49999999999999994,0.8660254037844387,23,0.7759665846824646,50.0,Tobacco&Chikori,Very High
-7.5706,-15.6327,8.06204,0.49999999999999994,0.8660254037844387,1,0.7777377367019653,50.0,Chickori,Very High
-10.3108,-16.6584,6.347559999999998,0.49999999999999994,0.8660254037844387,1,0.6601487994194031,50.0,Chickori,Very High
-7.1107,-14.4702,7.359540000000001,0.49999999999999994,0.8660254037844387,1,0.6993626356124878,23.2666666666667,Chickori,Medium
-5.8676,-13.7868,7.91928,0.49999999999999994,0.8660254037844387,26,0.6487035751342773,50.0,Wheat,Very High
-6.3473,-12.6867,6.339390000000001,0.49999999999999994,0.8660254037844387,26,0.6591395735740662,50.0,Wheat,Very High
-5.9469,-12.6293,6.68235,0.49999999999999994,0.8660254037844387,1,0.7650941610336304,25.0,Chickori,High
-8.4924,-14.0406,5.548159999999999,0.49999999999999994,0.8660254037844387,1,0.814028799533844,21.5,Chickori,Medium
-5.8443,-12.5745,6.7302100000000005,0.49999999999999994,0.8660254037844387,26,0.660824179649353,31.9333333333333,Wheat,High
-6.8885,-16.758,9.869530000000001,0.49999999999999994,0.8660254037844387,26,0.6801199913024902,15.6,Wheat,Medium
-8.0793,-15.4311,7.351789999999999,0.49999999999999994,0.8660254037844387,26,0.7679988741874695,50.0,Wheat,Very High
-8.3518,-15.7204,7.36863,0.49999999999999994,0.8660254037844387,1,0.7141234278678894,50.0,Chickori,Very High
-5.4988,-15.0618,9.56295,0.49999999999999994,0.8660254037844387,26,0.7799375653266907,29.6,Wheat,High
-8.9127,-15.8827,6.96996,0.49999999999999994,0.8660254037844387,1,0.7682265639305115,28.4333333333333,Chickori,High
-8.857,-19.5064,10.64942,0.49999999999999994,0.8660254037844387,26,0.771557092666626,27.0,Wheat,High
-9.3444,-14.5739,5.229469999999999,0.49999999999999994,0.8660254037844387,26,0.6951605081558228,16.9,Wheat,Medium
-6.9109,-14.9838,8.07285,0.49999999999999994,0.8660254037844387,25,0.7285927534103394,22.6,Weed&Chickori,Medium
-10.0134,-17.2981,7.284680000000002,0.49999999999999994,0.8660254037844387,26,0.6853463053703308,50.0,Wheat,Very High
-11.2139,-17.9788,6.764830000000002,0.49999999999999994,0.8660254037844387,26,0.824650764465332,19.8333333333333,Wheat,Medium
-2.2777,-12.3148,10.03711,0.49999999999999994,0.8660254037844387,15,0.5071485638618469,37.6,Mustard,High
-4.7036,-13.0278,8.3242,0.49999999999999994,0.8660254037844387,22,0.7670171856880188,31.6,Tobacco,High
-7.1486,-15.0456,7.8970400000000005,0.49999999999999994,0.8660254037844387,22,0.6512710452079773,28.4,Tobacco,High
-8.84,-15.0588,6.218819999999999,0.49999999999999994,0.8660254037844387,26,0.783216118812561,28.3,Wheat,High
-4.9148,-13.1431,8.228349999999999,0.49999999999999994,0.8660254037844387,22,0.7463507652282715,23.6333333333333,Tobacco,Medium
-5.2335,-16.2521,11.01862,0.49999999999999994,0.8660254037844387,22,0.8174371719360352,33.7,Tobacco,High
-5.2556,-12.902,7.646449999999999,0.49999999999999994,0.8660254037844387,26,0.8053170442581177,34.7,Wheat,High
-5.3588,-10.1762,4.817340000000001,0.49999999999999994,0.8660254037844387,22,0.8142969012260437,36.3,Tobacco,High
-3.9721,-15.1756,11.20347,0.49999999999999994,0.8660254037844387,22,0.7441704869270325,38.3,Tobacco,High
-5.5046,-12.7762,7.27163,0.49999999999999994,0.8660254037844387,22,0.8140177130699158,31.1333333333333,Tobacco,High
-4.279,-11.4177,7.13869,0.49999999999999994,0.8660254037844387,22,0.7836728096008301,50.0,Tobacco,Very High
-6.0888,-10.9877,4.898930000000001,0.49999999999999994,0.8660254037844387,22,0.8153184056282043,50.0,Tobacco,Very High
-3.337,-10.0278,6.69078,0.49999999999999994,0.8660254037844387,22,0.7725445628166199,50.0,Tobacco,Very High
-5.0331,-8.3302,3.297080000000001,0.49999999999999994,0.8660254037844387,26,0.7142998576164246,15.5,Wheat,Medium
-1.615,-7.7426,6.127599999999999,0.49999999999999994,0.8660254037844387,22,0.8021166324615479,24.0333333333333,Tobacco,Medium
-4.5149,-12.012,7.4971,0.49999999999999994,0.8660254037844387,22,0.5077265501022339,27.2,Tobacco,High
-8.7029,-13.3978,4.694899999999999,0.49999999999999994,0.8660254037844387,22,0.4853847920894623,27.2,Tobacco,High
-8.9552,-15.2072,6.2520299999999995,0.49999999999999994,0.8660254037844387,22,0.7081035375595093,50.0,Tobacco,Very High
-4.1695,-14.7091,10.53956,0.49999999999999994,0.8660254037844387,22,0.7421274781227112,50.0,Tobacco,Very High
-7.8792,-12.4551,4.5759300000000005,0.49999999999999994,0.8660254037844387,22,0.7597754597663879,32.3,Tobacco,High
-5.6636,-14.5264,8.86275,0.49999999999999994,0.8660254037844387,22,0.764538049697876,40.8,Tobacco,High
-5.576,-14.2685,8.692499999999999,0.49999999999999994,0.8660254037844387,22,0.7697269916534424,27.2,Tobacco,High
-4.8785,-10.8154,5.9369,0.49999999999999994,0.8660254037844387,22,0.6059917211532593,34.9,Tobacco,High
-5.3875,-15.0906,9.7031,0.49999999999999994,0.8660254037844387,5,0.332729697227478,17.4,Fallow,Medium
-7.3735,-13.3435,5.97002,0.49999999999999994,0.8660254037844387,26,0.7886859774589539,30.8666666666667,Wheat,High
-3.5257,-10.9129,7.387230000000001,0.49999999999999994,0.8660254037844387,26,0.8794965744018555,40.0,Wheat,High
-8.2505,-12.307,4.056469999999999,0.49999999999999994,0.8660254037844387,0,0.8896320462226868,41.5,Bhaji,Very High
-8.9617,-18.5209,9.559170000000002,0.49999999999999994,0.8660254037844387,26,0.8560886979103088,33.3,Wheat,High
-9.1593,-15.9706,6.8113600000000005,0.49999999999999994,0.8660254037844387,26,0.8601906895637512,50.0,Wheat,Very High
-8.6591,-15.495,6.835940000000001,0.49999999999999994,0.8660254037844387,26,0.8766987919807434,29.8333333333333,Wheat,High
-8.8092,-14.4501,5.64085,0.49999999999999994,0.8660254037844387,26,0.7147998213768005,27.4,Wheat,High
-6.9757,-16.1279,9.152179999999998,0.49999999999999994,0.8660254037844387,26,0.7211723327636719,14.6,Wheat,Medium
-7.8335,-15.2694,7.435910000000001,0.49999999999999994,0.8660254037844387,26,0.6898569464683533,50.0,Wheat,Very High
-11.1266,-16.7347,5.608169999999998,0.49999999999999994,0.8660254037844387,26,0.7258942127227783,50.0,Wheat,Very High
-10.4233,-15.4024,4.979049999999999,0.49999999999999994,0.8660254037844387,26,0.7053495049476624,14.6,Wheat,Medium
-9.267,-17.2733,8.00626,0.49999999999999994,0.8660254037844387,26,0.7302460670471191,50.0,Wheat,Very High
-4.2184,-16.4393,12.22085,0.49999999999999994,0.8660254037844387,26,0.7687080502510071,50.0,Wheat,Very High
-4.0783,-12.6549,8.57658,0.49999999999999994,0.8660254037844387,22,0.8130841851234436,50.0,Tobacco,Very High
-4.3431,-16.0221,11.67906,0.49999999999999994,0.8660254037844387,22,0.6217923164367676,50.0,Tobacco,Very High
-2.0373,-17.1912,15.15391,0.49999999999999994,0.8660254037844387,22,0.7621394395828247,50.0,Tobacco,Very High
-3.6492,-11.5553,7.90611,0.49999999999999994,0.8660254037844387,26,0.8351327776908875,50.0,Wheat,Very High
-5.1271,-15.8403,10.71327,0.49999999999999994,0.8660254037844387,22,0.8163496851921082,50.0,Tobacco,Very High
-6.3091,-13.941,7.63187,0.49999999999999994,0.8660254037844387,22,0.7052347660064697,50.0,Tobacco,Very High
-4.8058,-10.1101,5.304309999999999,0.49999999999999994,0.8660254037844387,22,0.7735217213630676,50.0,Tobacco,Very High
-5.6251,-11.6438,6.01866,0.49999999999999994,0.8660254037844387,22,0.7407367825508118,50.0,Tobacco,Very High
-6.6589,-16.048,9.389040000000001,0.8660254037844386,0.5000000000000001,5,0.4092406332492828,31.7,Fallow,High
-8.3941,-14.4306,6.0365400000000005,0.8660254037844386,0.5000000000000001,1,0.846638023853302,15.0,Chickori,Medium
-7.1618,-18.0511,10.88935,0.8660254037844386,0.5000000000000001,1,0.8579398989677429,30.4,Chickori,High
-6.1654,-14.5907,8.42532,0.8660254037844386,0.5000000000000001,13,0.357879638671875,1.9,Lemon,Low
-9.407,-16.3584,6.951420000000001,0.8660254037844386,0.5000000000000001,1,0.8293548822402954,32.7,Chickori,High
-8.6144,-15.3249,6.71053,0.8660254037844386,0.5000000000000001,26,0.87892746925354,25.5,Wheat,High
-6.7279,-15.8843,9.15645,0.8660254037844386,0.5000000000000001,26,0.8669365644454956,29.1,Wheat,High
-9.0198,-14.0051,4.98531,0.8660254037844386,0.5000000000000001,26,0.8410068154335022,21.8,Wheat,Medium
-9.334,-15.3566,6.02256,0.8660254037844386,0.5000000000000001,26,0.8111699819564819,14.7,Wheat,Medium
-8.8849,-15.0613,6.17634,0.8660254037844386,0.5000000000000001,26,0.8109196424484253,21.2,Wheat,Medium
-7.8686,-17.0768,9.208180000000002,0.8660254037844386,0.5000000000000001,26,0.8325033783912659,33.6,Wheat,High
-8.369,-14.577,6.20801,0.8660254037844386,0.5000000000000001,26,0.8578881025314331,31.3,Wheat,High
-7.6684,-16.765,9.09665,0.8660254037844386,0.5000000000000001,26,0.8675727248191833,30.7,Wheat,High
-8.575,-16.2823,7.707280000000003,0.8660254037844386,0.5000000000000001,26,0.8664335012435913,35.1,Wheat,High
-6.7718,-14.4252,7.653450000000001,0.8660254037844386,0.5000000000000001,26,0.8593926429748535,33.7666666666667,Wheat,High
-7.1646,-15.2403,8.07569,0.8660254037844386,0.5000000000000001,26,0.8007796406745911,24.4,Wheat,High
-4.484,-15.4693,10.98535,0.8660254037844386,0.5000000000000001,26,0.8830379843711853,26.4,Wheat,High
-6.2103,-21.1132,14.902899999999999,0.8660254037844386,0.5000000000000001,26,0.7426942586898804,39.4,Wheat,High
-8.8051,-17.5157,8.7106,0.8660254037844386,0.5000000000000001,26,0.8103203177452087,29.8,Wheat,High
-4.7085,-21.489,16.78051,0.8660254037844386,0.5000000000000001,26,0.7934911251068115,35.0,Wheat,High
-9.3731,-15.7861,6.41301,0.8660254037844386,0.5000000000000001,26,0.8623838424682617,24.4,Wheat,High
-5.9415,-19.0547,13.11317,0.8660254037844386,0.5000000000000001,26,0.8770034313201904,21.1,Wheat,Medium
-10.2065,-18.148,7.941530000000002,0.8660254037844386,0.5000000000000001,26,0.8984187841415405,26.1,Wheat,High
-11.4897,-17.1222,5.632450000000002,0.8660254037844386,0.5000000000000001,26,0.8936365842819214,20.5,Wheat,Medium
-12.5312,-16.4873,3.9560999999999993,0.8660254037844386,0.5000000000000001,26,0.886473536491394,24.1,Wheat,Medium
-10.2561,-16.5817,6.32555,0.8660254037844386,0.5000000000000001,26,0.7972859144210815,36.1,Wheat,High
-6.4674,-16.9714,10.503990000000002,0.8660254037844386,0.5000000000000001,26,0.8668203353881836,23.6,Wheat,Medium
-7.1448,-14.8634,7.718679999999999,0.8660254037844386,0.5000000000000001,26,0.8197914958000183,42.8,Wheat,Very High
-9.2357,-15.2969,6.061150000000001,0.8660254037844386,0.5000000000000001,26,0.7823847532272339,36.5,Wheat,High
-6.7184,-15.1378,8.419369999999999,0.8660254037844386,0.5000000000000001,26,0.8430957794189453,24.1333333333333,Wheat,High
-10.4852,-19.6821,9.19699,0.8660254037844386,0.5000000000000001,5,0.5111754536628723,50.0,Fallow,Very High
-8.7007,-15.3299,6.6292300000000015,0.8660254037844386,0.5000000000000001,5,0.3904879093170166,50.0,Fallow,Very High
-8.7537,-15.8308,7.0770599999999995,0.8660254037844386,0.5000000000000001,5,0.2127365320920944,50.0,Fallow,Very High
-11.0408,-17.5658,6.525009999999998,0.8660254037844386,0.5000000000000001,5,0.236516535282135,50.0,Fallow,Very High
-12.0803,-17.7778,5.69745,0.8660254037844386,0.5000000000000001,5,0.2634961307048797,50.0,Fallow,Very High
-5.8975,-15.6792,9.781690000000001,0.8660254037844386,0.5000000000000001,26,0.8329830169677734,26.6,Wheat,High
-7.6436,-13.7301,6.08651,0.8660254037844386,0.5000000000000001,26,0.7877753973007202,33.7,Wheat,High
-8.1654,-14.628,6.4626,0.8660254037844386,0.5000000000000001,26,0.8599166870117188,24.4,Wheat,High
-6.9809,-14.3076,7.32671,0.8660254037844386,0.5000000000000001,26,0.7886269688606262,33.9,Wheat,High
-4.9854,-15.3516,10.36623,0.8660254037844386,0.5000000000000001,26,0.6925313472747803,47.9666666666667,Wheat,Very High
-7.2017,-15.2295,8.027759999999999,0.8660254037844386,0.5000000000000001,26,0.6340007185935974,49.1,Wheat,Very High
-6.4943,-17.1242,10.629859999999999,0.8660254037844386,0.5000000000000001,26,0.7704702615737915,48.9,Wheat,Very High
-5.4193,-13.0935,7.674250000000001,0.8660254037844386,0.5000000000000001,26,0.7943128943443298,53.8,Wheat,Very High
-8.1388,-17.6036,9.464789999999999,0.8660254037844386,0.5000000000000001,26,0.6007429957389832,48.0,Wheat,Very High
-4.2557,-14.6202,10.36447,0.8660254037844386,0.5000000000000001,26,0.5610145926475525,51.9666666666667,Wheat,Very High
-8.2136,-15.5814,7.367800000000001,0.8660254037844386,0.5000000000000001,26,0.8242611885070801,28.1,Wheat,High
