HH-pol,HV-pol,SM1 (%),Crop Name,label,NDVI,DpRVI,Depolarization_Rate
-3.8687,-14.85987,8.8,Fallow,Medium,0.271757245063782,0.21030772030720918,0.07959448920221503
-7.22434,-16.412,18.5,Wheat,High,0.728009581565857,0.29963385046278534,0.12056853946041712
-2.15901,-10.49341,50.0,Wheat,Very High,0.855492532253265,0.3511466533700167,0.14674388070673391
-6.41176,-13.37225,50.0,Wheat,Very High,0.841123342514038,0.4466272579941479,0.20134970608786004
-6.55685,-15.53604,50.0,Wheat,Very High,0.767620027065277,0.3116583699004724,0.12649722546778033
-7.92531,-13.34352,16.5,Wheat,Medium,0.852439045906067,0.5697902542229835,0.2871964054666239
-5.68423,-14.23027,50.0,Wheat,Very High,0.832099795341492,0.33780260822780284,0.1397642183479524
-8.54889,-14.53372,25.0,Wheat,High,0.697498559951782,0.5229028614947715,0.25206758469086804
-8.26652,-12.81816,15.7,Wheat,Medium,0.707692325115204,0.6440137023023054,0.3506194466480492
-4.36213,-14.26147,50.0,Wheat,Very High,0.651156306266785,0.2612889932300484,0.102344851456439
-6.27077,-12.76467,50.0,Wheat,Very High,0.714614510536194,0.48231950175211974,0.22418678039296008
-8.30097,-13.76285,50.0,Wheat,Very High,0.709380745887756,0.5661210962368898,0.2843230046537855
-7.10024,-14.75623,23.1,Wheat,High,0.712098777294159,0.39641351429134547,0.1715540597902006
-5.28264,-12.60738,19.2,Wheat,High,0.681640625,0.4198640272705498,0.18515097356139917
-1.17338,-13.92305,15.7,Wheat,Medium,0.80173659324646,0.1461638377266257,0.05309247851816726
-8.76085,-11.8852,30.3,Wheat,High,0.521404504776001,0.7680269105007169,0.48704041409097226
-1.24029,-12.83939,18.0,Wheat,High,0.765022397041321,0.18578002191070567,0.06919743557466787
-4.92552,-12.93627,13.4,Wheat,Medium,0.814216077327728,0.37227192604101217,0.1580974990985679
-7.84816,-16.55497,29.8,Wheat,High,0.751141011714935,0.32791578510630043,0.13468492848068214
-9.02112,-13.3603,33.7,Tobacco,Very High,0.687410950660706,0.6624932605082663,0.3681984873643712
-1.17006,-11.91452,31.9,Tobacco,Very High,0.780907034873962,0.22102772296660353,0.08424691371975815
-4.524,-11.83523,31.7,Tobacco,Very High,0.735151767730713,0.4208386696684406,0.18572783659943462
-9.40656,-10.92078,5.4,Mustard,Low,0.594014942646027,0.8988139158634351,0.7056315652550619
-9.0491,-16.00639,34.9,Chickori,Very High,0.669867396354675,0.4468667687292813,0.2014981207052603
-4.08504,-15.3982,23.4,Chickori,High,0.684813737869263,0.19698880982630818,0.07390673215044061
-5.84081,-14.11612,9.8,Lemon,Medium,0.371179044246674,0.3549388888825236,0.14875411893946025
-6.80554,-12.04932,24.2666666666667,Chickori,High,0.647625327110291,0.5845264912902465,0.2989661370872263
-9.76498,-14.81137,17.2,Wheat,High,0.70875495672226,0.6013441104936398,0.31286789484172783
-8.71334,-15.30439,19.2,Wheat,High,0.688806295394898,0.47476334237391604,0.21922748418383875
-8.47611,-14.39097,6.9,Wheat,Low,0.656640470027924,0.5286021593887741,0.2561615839495226
-8.68366,-17.22009,11.8,Wheat,Medium,0.663817644119263,0.33840043038744305,0.14007382883671066
-8.79179,-14.70925,8.63333333333333,Wheat,Medium,0.727931797504425,0.5283898903279582,0.2560082730459877
-5.15925,-15.59514,31.2,Wheat,Very High,0.591331243515015,0.2350828115133798,0.09045050584559645
-7.06687,-11.87321,23.2,Wheat,High,0.682041227817535,0.6219684079261514,0.3306480760442971
-9.45056,-15.42558,20.8,Wheat,High,0.710267245769501,0.5237002564484224,0.2526376075713324
-9.26903,-14.47198,32.0,Wheat,Very High,0.650196075439453,0.5879935038493795,0.30179010766788367
-8.14709,-16.25539,17.5333333333333,Wheat,High,0.681624948978424,0.3658135872733099,0.1545859431511909
-10.85037,-18.26802,11.1,Wheat,Medium,0.55343508720398,0.41319961280162654,0.1812320487548672
-12.09006,-17.13592,8.2,Wheat,Medium,0.671809256076813,0.6013894506444164,0.31290607863398756
-7.45576,-18.75444,27.7,Wheat,High,0.602851331233978,0.19757173511852144,0.07415355902938475
-9.28703,-17.68809,22.4,Wheat,High,0.57835179567337,0.34690343707047755,0.14450870195010784
-9.93766,-17.84593,18.0666666666667,Wheat,High,0.545454561710358,0.3791407151537508,0.1618724723725489
-8.28808,-17.90496,19.3,Wheat,High,0.681092321872711,0.276011056358428,0.10922247160523064
-8.93054,-19.77845,6.2,Wheat,Low,0.713016450405121,0.2164773744922546,0.08226384414615792
-9.68655,-16.7159,50.0,Wheat,Very High,0.722548604011536,0.44149153341642383,0.19818236192482364
-11.99647,-16.47927,50.0,Wheat,Very High,0.738902270793915,0.6499941066796863,0.3562213949545972
-10.67982,-15.36133,50.0,Wheat,Very High,0.717636466026306,0.6327551587876286,0.34028985363205355
-9.22852,-14.90181,39.6,Wheat,Very High,0.60644805431366,0.5484826638538339,0.27081393023467276
-9.33738,-19.63594,40.6,Wheat,Very High,0.649729728698731,0.24157415583095138,0.09335637933352267
-7.05337,-13.50969,30.4,Wheat,High,0.679358720779419,0.48525932929501764,0.2261351117461672
-5.09266,-16.47738,41.4,Wheat,Very High,0.610710620880127,0.19412984887371548,0.07269892684334817
-7.70584,-14.97677,43.6,Wheat,Very High,0.670552432537079,0.42375435972923287,0.18745930389547877
-11.33209,-18.6006,50.0,Fallow,Very High,0.301886796951294,0.42392984322875893,0.18756379012565963
-9.69436,-17.01209,50.0,Fallow,Very High,0.306646525859833,0.4203695688452015,0.18545006931955488
-12.24929,-16.63967,50.0,Fallow,Very High,0.347457617521286,0.6580343282098121,0.36388319559740506
-9.17312,-18.50741,50.0,Fallow,Very High,0.26587301492691,0.29139271046266557,0.11656576010937804
-13.80723,-18.81557,50.0,Fallow,Very High,0.257065951824188,0.6046015353743882,0.3156210788533611
-6.97713,-12.90883,31.2,Wheat,Very High,0.675471723079681,0.527227975385178,0.2551702270170092
-5.75285,-15.67151,24.5,Wheat,High,0.566978216171265,0.26030561631747634,0.10189057192528657
-8.58402,-17.0563,26.8,Wheat,High,0.60280841588974,0.3424108404371183,0.14215822755570307
-9.30988,-14.28066,27.2,Wheat,High,0.594855308532715,0.6078215701173104,0.31836256859907386
-10.36436,-13.6265,40.9,Wheat,Very High,0.540598273277283,0.7561865056612184,0.471830487985125
-8.86356,-15.26873,34.2,Wheat,Very High,0.479017704725266,0.48927565120901084,0.2288142142908175
-5.21031,-13.6308,34.4,Wheat,Very High,0.565726459026337,0.34567358959815775,0.14386362525616037
-3.86034,-14.20187,34.9,Wheat,Very High,0.579898357391357,0.2395272330230896,0.09243724642912993
-8.82004,-17.86986,46.0,Wheat,Very High,0.42841100692749,0.3075438795203837,0.12445661936545986
-6.06455,-16.46784,40.1666666666667,Wheat,Very High,0.436166912317276,0.23661046670334382,0.09113202067201442
-7.47286,-16.86855,18.5,Wheat,High,0.658582985401154,0.28799470037755953,0.11492936310132634
-11.27238,-15.85388,33.0,Wheat,Very High,0.651762247085571,0.6414221994418777,0.34821702436433033
-7.79481,-17.34865,3.7,Wheat,Low,0.549842596054077,0.2793854938968581,0.11081945244615034
-9.37912,-12.03001,26.0,Wheat,High,0.662559270858765,0.808144625733138,0.5431390145686752
-9.90732,-15.66825,23.6333333333333,Wheat,High,0.600000023841858,0.5412347483964312,0.26540371645030314
-7.22629,-15.64732,36.4,Wheat,Very High,0.346221446990967,0.34563945449758626,0.14384573842330145
-7.58855,-17.56487,26.8,Wheat,High,0.609657943248749,0.2573885945010157,0.1005467413549669
-7.41511,-16.50356,50.0,Wheat,Very High,0.45761650800705,0.3053111183976892,0.12335450077386288
-6.19271,-13.3488,44.2,Wheat,Very High,0.440963864326477,0.43213113905744915,0.19248238887320818
-6.68291,-17.38963,46.9,Wheat,Very High,0.339853286743164,0.2227078021841241,0.0849822059062725
-7.28384,-16.98336,20.7,Wheat,High,0.672167241573334,0.27163667767626315,0.1071637740472655
-10.1361,-17.09937,44.1,Wheat,Very High,0.638580322265625,0.4464192439501777,0.20122085962755387
-4.21685,-14.03735,31.8,Tobacco,Very High,0.558217525482178,0.26533310582103764,0.1042197435072111
-6.80002,-13.68367,15.5,Wheat,Medium,0.612034857273102,0.45239914566395184,0.20494390169955842
-6.14407,-13.35245,49.5333333333333,Wheat,Very High,0.684316694736481,0.4283044937911717,0.19017875501109188
-9.31434,-17.25649,50.0,Wheat,Very High,0.767558515071869,0.3768603851023116,0.16061459243156423
-9.6656,-19.29547,41.5,Wheat,Very High,0.705621659755707,0.27531976311775663,0.10889626894258926
-9.31116,-15.55692,30.5,Wheat,High,0.69655841588974,0.5019006302616931,0.23736899990234367
-6.00259,-17.23738,37.5,Wheat,Very High,0.681274890899658,0.20016163989081917,0.07525251171092967
-8.30268,-17.78602,48.7666666666667,Wheat,Very High,0.627647697925568,0.28319787235858807,0.11263309031034997
-6.78028,-14.08185,39.3,Wheat,Very High,0.637398838996887,0.42153642774776023,0.186141410291203
-5.85154,-12.03403,44.5,Wheat,Very High,0.629832744598389,0.5069556822879064,0.240852412063997
-9.32081,-13.31119,39.2,Wheat,Very High,0.643135070800781,0.6929193216047275,0.39898998991546036
-4.98209,-15.71236,42.1,Wheat,Very High,0.6744664311409,0.2216581600828509,0.08452262959791486
-6.15837,-13.52911,36.3,Wheat,Very High,0.693004548549652,0.4165560729125002,0.18320022385379484
-7.88658,-16.27651,30.3,Wheat,High,0.436179995536804,0.3476093413167401,0.14487952051762656
-5.90469,-13.97473,28.0,Wheat,High,0.402622640132904,0.36833727808260913,0.15595381388837237
-10.92458,-17.49827,38.0,Wheat,Very High,0.412257730960846,0.4761089003631767,0.22010555329283105
-8.64444,-16.04842,50.0,Fallow,Very High,0.379729092121124,0.4141759448135884,0.1818033996110941
-6.90041,-14.86184,32.2333333333333,Wheat,Very High,0.494665920734406,0.3755669095155041,0.15990314293744995
-7.23694,-13.09216,9.3,Tobacco&Chikori,Medium,0.554770290851593,0.5334814969027982,0.25970361803403164
-6.91976,-13.8805,50.0,Tobacco&Chikori,Very High,0.691813826560974,0.44660854937747124,0.20133811580066557
-7.57064,-15.63268,50.0,Chickori,Very High,0.65181440114975,0.36886649407699534,0.15624135618495086
-10.31079,-16.65835,50.0,Chickori,Very High,0.581673324108124,0.49381956970796115,0.23186969993878528
-7.11069,-14.47023,23.2666666666667,Chickori,High,0.64673912525177,0.41735997696895244,0.18367328777979597
-5.86756,-13.78684,50.0,Wheat,Very High,0.57965749502182,0.37839864776062565,0.16146262172653011
-6.34729,-12.68668,50.0,Wheat,Very High,0.576713800430298,0.4944656960301949,0.23230630655165332
-5.94694,-12.62929,25.0,Chickori,High,0.640785753726959,0.4677207191602932,0.21466685813418107
-8.4924,-14.04056,21.5,Chickori,High,0.683937847614288,0.5588970869140119,0.27873018304378533
-5.84433,-12.57454,31.9333333333333,Wheat,Very High,0.596249282360077,0.4640519960361227,0.21231417965104107
-6.88852,-16.75805,15.6,Wheat,Medium,0.544575750827789,0.26281220417076845,0.10304976364066046
-8.0793,-15.43109,50.0,Wheat,Very High,0.657167136669159,0.41791681979814166,0.18400134601844556
-8.35177,-15.7204,50.0,Chickori,Very High,0.641598641872406,0.4167074482130615,0.1832892524751642
-5.49884,-15.06179,29.6,Wheat,High,0.626804113388062,0.2788958362359293,0.11058723510652771
-8.91273,-15.88269,28.4333333333333,Chickori,High,0.63667231798172,0.44591889567051657,0.20091113171225872
-8.85696,-19.50638,27.0,Wheat,High,0.63047331571579,0.22527925477106786,0.08611087455230851
-9.34439,-14.57386,16.9,Wheat,High,0.586679697036743,0.5857408741482957,0.29995285501479785
-6.91094,-14.98379,22.6,Weed&Chickori,High,0.620004773139954,0.36815151591627093,0.15585294028933042
-10.01344,-17.29812,50.0,Wheat,Very High,0.591545581817627,0.4227581480772045,0.1868667360682816
-11.21393,-17.97876,19.8333333333333,Wheat,High,0.69797420501709,0.4614081988645294,0.21062843456595
-2.27772,-12.31483,37.6,Mustard,Very High,0.484579205513001,0.2543420809200363,0.09914915105577213
-4.70363,-13.02783,31.6,Tobacco,Very High,0.627118647098541,0.3517991904321819,0.1470889338279977
-7.1486,-15.04564,28.4,Tobacco,High,0.570833325386047,0.3798986285505593,0.16229158434382807
-8.84003,-15.05885,28.3,Wheat,High,0.633102715015411,0.504050029314209,0.2388460151422069
-4.91476,-13.14311,23.6333333333333,Tobacco,High,0.646457612514496,0.35797331723732984,0.15037131581154795
-5.23352,-16.25214,33.7,Tobacco,Very High,0.709821403026581,0.20914286916122538,0.07909299113866669
-5.2556,-12.90205,34.7,Wheat,Very High,0.66228711605072,0.39707674455814956,0.17193132099792985
-5.35883,-10.17617,36.3,Tobacco,Very High,0.705967962741852,0.6210197308972162,0.3298116558881552
-3.97213,-15.1756,38.3,Tobacco,Very High,0.665121912956238,0.20144194078339409,0.07579717158738461
-5.50456,-12.77619,31.1333333333333,Tobacco,Very High,0.692458391189575,0.4237036084202553,0.18742909146047027
-4.27904,-11.41773,50.0,Tobacco,Very High,0.649717509746552,0.4334090808398548,0.19325511612262178
-6.0888,-10.98773,50.0,Tobacco,Very High,0.716314733028412,0.6139933425031651,0.32367339265831174
-3.33698,-10.02776,50.0,Tobacco,Very High,0.688764274120331,0.4670733556860235,0.21425057690189142
-5.03309,-8.33017,15.5,Wheat,Medium,0.623723864555359,0.7531748002112277,0.46804973102274255
-1.61495,-7.74255,24.0333333333333,Tobacco,High,0.704441070556641,0.5113609775128037,0.24391583747220189
-4.51488,-12.01198,27.2,Tobacco,High,0.462284475564957,0.40755414475252005,0.17794672520869703
-8.70287,-13.39777,27.2,Tobacco,High,0.511204838752747,0.631596357419585,0.3392423007941599
-8.95517,-15.2072,50.0,Tobacco,Very High,0.645995914936066,0.5014010259332571,0.23702655258590305
-4.16953,-14.70909,50.0,Tobacco,Very High,0.615865468978882,0.23027939886976437,0.08831693730819352
-7.87921,-12.45514,32.3,Tobacco,Very High,0.665312767028809,0.6419054868634742,0.3486639131058844
-5.66362,-14.52637,40.8,Tobacco,Very High,0.661460518836975,0.3185323993879396,0.12993465570843035
-5.57599,-14.26849,27.2,Tobacco,High,0.69483745098114,0.3287870449827283,0.13512944716363523
-4.87848,-10.81538,34.9,Tobacco,Very High,0.57317990064621,0.5268039623157446,0.25486488325061896
-5.38746,-15.09056,17.4,Fallow,High,0.369682431221008,0.27144843652983197,0.10707547261913393
-7.37346,-13.34348,30.8666666666667,Wheat,High,0.651330530643463,0.5241068860556999,0.252928634862524
-3.52567,-10.9129,40.0,Wheat,Very High,0.748148143291473,0.4153742421885352,0.18250593833777565
-8.25054,-12.30701,41.5,Bhaji,Very High,0.745662391185761,0.6871512827445587,0.39296421186438585
-8.96173,-18.5209,33.3,Wheat,Very High,0.694899618625641,0.2790989266099451,0.11068352961091153
-9.15927,-15.97063,50.0,Wheat,Very High,0.756709098815918,0.45786823293903167,0.20838382236950706
-8.65911,-15.49505,29.8333333333333,Wheat,High,0.721354722976685,0.45600442977905264,0.20720775243701728
-8.80923,-14.45008,27.4,Wheat,High,0.680080473423004,0.5511752925209769,0.27284437202702805
-6.97568,-16.12786,14.6,Wheat,Medium,0.656140327453613,0.3016547780071026,0.12155756727976744
-7.83354,-15.26945,50.0,Wheat,Very High,0.631510734558106,0.41189773403188173,0.1804716545789942
-11.12658,-16.73475,50.0,Wheat,Very High,0.667007148265839,0.5538930707794304,0.2749052285689078
-10.42331,-15.40236,14.6,Wheat,Medium,0.680654525756836,0.607112198776249,0.3177569073834791
-9.26701,-17.27327,50.0,Wheat,Very High,0.614385604858398,0.3725710704390408,0.1582610344125233
-4.21843,-16.43928,50.0,Wheat,Very High,0.664352416992188,0.16332279490364435,0.059967369679337926
-4.07829,-12.65487,50.0,Tobacco,Very High,0.714075148105621,0.33590788476264605,0.13878483071383854
-4.34308,-16.02214,50.0,Tobacco,Very High,0.54844605922699,0.18274708979534146,0.06793506573988528
-2.03734,-17.19125,50.0,Tobacco,Very High,0.65500408411026,0.08709878599816366,0.03052171972557797
-3.64921,-11.55532,50.0,Wheat,Very High,0.68337470293045,0.3792864138457933,0.16195300102732937
-5.12706,-15.84033,50.0,Tobacco,Very High,0.705426335334778,0.22241544259930462,0.08485413292183304
-6.30909,-13.94096,50.0,Tobacco,Very High,0.576837420463562,0.39809176596840706,0.17250949347854416
-4.80583,-10.11014,50.0,Tobacco,Very High,0.675977647304535,0.5793986559843941,0.2948281857617745
-5.62512,-11.64378,50.0,Tobacco,Very High,0.638225257396698,0.5201572427536557,0.25011169532924776
-6.65891,-16.04795,31.7,Fallow,Very High,0.449377208948135,0.28836122159351396,0.1151054799380657
-8.39406,-14.4306,15.0,Chickori,Medium,0.814735949039459,0.518708774351218,0.24908409671513276
-7.16176,-18.05111,30.4,Chickori,High,0.835598111152649,0.2146770564116841,0.08148262283322674
-6.16542,-14.59074,1.9,Lemon,Low,0.34891876578331,0.34536835639912006,0.1437037164644046
-9.40695,-16.35837,32.7,Chickori,Very High,0.782430589199066,0.44730631616233346,0.2017706532196255
-8.61439,-15.32492,25.5,Wheat,High,0.890243887901306,0.46555863576694523,0.21327846186064392
-6.72788,-15.88433,29.1,Wheat,High,0.887972712516785,0.3014110062873869,0.12143811014845805
-9.01983,-14.00514,21.8,Wheat,High,0.830790579319,0.6065753800497367,0.3172992167134166
-9.33403,-15.35659,14.7,Wheat,Medium,0.803529441356659,0.5198411441041475,0.24988719379655475
-8.88493,-15.06127,21.2,Wheat,High,0.898464560508728,0.5074483542741405,0.24119372232173625
-7.86865,-17.07683,33.6,Wheat,Very High,0.727534532546997,0.298469814805871,0.12000020832492075
-8.36899,-14.577,31.3,Wheat,Very High,0.848588764667511,0.5049137611175366,0.23944126595181367
-7.66836,-16.76501,30.7,Wheat,High,0.871017873287201,0.3048387694173775,0.12312181244230967
-8.57505,-16.28233,35.1,Wheat,Very High,0.821536600589752,0.3928602778343252,0.1695399301917095
-6.77178,-14.42523,33.7666666666667,Wheat,Very High,0.844686627388001,0.39659002651440456,0.17165442366303885
-7.16464,-15.24033,24.4,Wheat,High,0.784753382205963,0.3679638365438003,0.15575105604316525
-4.48397,-15.46932,26.4,Wheat,High,0.872047245502472,0.21055540635847997,0.07970122564030813
-6.21031,-21.11321,39.4,Wheat,Very High,0.759356617927551,0.09201188855375739,0.03233776494972175
-8.80508,-17.51568,29.8,Wheat,High,0.753880262374878,0.3276853188771473,0.1345674429420153
-4.70854,-21.48905,35.0,Wheat,Very High,0.757134854793549,0.060821549241633265,0.020986934157233537
-9.37308,-15.78609,24.4,Wheat,High,0.850467264652252,0.4886589412793223,0.2284015253694933
-5.94154,-19.05471,21.1,Wheat,High,0.868714392185211,0.13533380550054516,0.04882958126105309
-10.20651,-18.14804,26.1,Wheat,High,0.898467421531677,0.3769020306924035,0.16063752345185212
-11.4897,-17.12215,20.5,Wheat,High,0.89513111114502,0.5518733669083012,0.2733726105165977
-12.53116,-16.48726,24.1,Wheat,High,0.867582142353058,0.6959108816810599,0.40215178434056675
-10.25612,-16.58167,36.1,Wheat,Very High,0.785040855407715,0.495561207605833,0.2330477959783928
-6.46736,-16.97135,23.6,Wheat,High,0.839825510978699,0.2319181479722246,0.08904324938879679
-7.14475,-14.86343,42.8,Wheat,Very High,0.808561265468597,0.3920733837975567,0.16909548044327252
-9.23571,-15.29686,36.5,Wheat,Very High,0.741496622562408,0.5167181406780506,0.24767661298446855
-6.71841,-15.13778,24.1333333333333,Wheat,High,0.832112669944763,0.34574439606938645,0.1439007309633026
-10.48515,-19.68214,50.0,Fallow,Very High,0.274984478950501,0.2991041548950753,0.12030979866080277
-8.70066,-15.32989,50.0,Fallow,Very High,0.31489360332489,0.4718112743136698,0.21730864308747835
-8.75374,-15.8308,50.0,Fallow,Very High,0.150124683976173,0.4379538066655347,0.1960171181976073
-11.04082,-17.56583,50.0,Fallow,Very High,0.148007586598396,0.4798929154937513,0.222586591954142
-12.08031,-17.77776,50.0,Fallow,Very High,0.20985221862793,0.5464807117364046,0.2693115627397804
-5.89754,-15.67923,26.6,Wheat,High,0.866528689861298,0.2673423308788341,0.10515525962986653
-7.64356,-13.73007,33.7,Wheat,Very High,0.817967593669891,0.5146705498488423,0.24623455555974905
-8.16543,-14.62803,24.4,Wheat,High,0.853711783885956,0.48476740428575565,0.22580835138284663
-6.98091,-14.30762,33.9,Wheat,Very High,0.784306704998016,0.41972202472615194,0.18506700641025753
-4.98537,-15.3516,47.9666666666667,Wheat,Very High,0.624666452407837,0.2383571499807707,0.09191301237731293
-7.20171,-15.22947,49.1,Wheat,Very High,0.60801500082016,0.37114014201756174,0.1574794901267605
-6.49432,-17.12418,48.9,Wheat,Very High,0.7233065366745,0.2261627605322057,0.0864995802496423
-5.41929,-13.09354,53.8,Wheat,Very High,0.769411742687225,0.3951460920646103,0.17083427149222538
-8.13883,-17.60362,48.0,Wheat,Very High,0.545120239257813,0.28420777854698775,0.11311520840637933
-4.25573,-14.6202,51.9666666666667,Wheat,Very High,0.52439022064209,0.2384403668972922,0.09195026813150171
-8.21365,-15.58145,28.1,Wheat,High,0.830234408378601,0.41676700342654277,0.18332428506801463
-6.87821,-16.81349,30.2,Wheat,High,0.842696607112885,0.25946207055609855,0.10150139240970348
-9.87179,-15.08901,16.8,Wheat,High,0.65033620595932,0.5867810659222635,0.30080011641546195
-8.93608,-15.02459,29.7,Wheat,High,0.82693874835968,0.5145092290102727,0.24612118646254957
-7.59119,-14.35741,28.5666666666667,Wheat,High,0.785230934619904,0.46130222634307827,0.21056103175776492
-8.02511,-14.61055,41.8,Wheat,Very High,0.843904972076416,0.4751979444514811,0.21951085432084508
-6.96463,-11.09913,46.6,Wheat,Very High,0.834412097930908,0.6803415869399764,0.38596684511207835
-5.93354,-13.93454,29.9,Tobacco,High,0.694898724555969,0.3729217260452818,0.15845282993287046
-5.39243,-16.3356,28.6,Wheat,High,0.777075111865997,0.21235795721961098,0.08047907942840646
-4.03164,-15.59948,42.1,Wheat,Very High,0.873000264167786,0.1869776719386688,0.06969730733202718
-8.52353,-18.04451,27.7,Wheat,High,0.896029472351074,0.2811573600603365,0.11166112522922474
-11.64321,-17.08462,37.0,Wheat,Very High,0.863792240619659,0.5678399402232831,0.28566629357641493
-6.31722,-13.58084,39.2,Wheat,Very High,0.859829068183899,0.42428457304516254,0.18777509916263677
-7.94091,-13.09796,21.0,Wheat,High,0.854584336280823,0.5918985225740312,0.30499660140156576
-11.91943,-18.42199,23.07,Wheat,High,0.78123265504837,0.481643371328269,0.22374018868749812
-5.11188,-17.18483,42.6,Wheat,Very High,0.78649514913559,0.168434442827002,0.06204474443154432
-8.47479,-16.67879,37.6,Wheat,Very High,0.773874878883362,0.35955394236887805,0.15121678487917675
-6.56931,-15.16305,36.6,Wheat,Very High,0.842553198337555,0.3348466842241779,0.13823754103912475
-6.19275,-15.85995,45.14,Wheat,Very High,0.830065369606018,0.27334083396888037,0.10796425691791268
-7.13017,-18.22986,38.6,Wheat,Very High,0.842614352703095,0.20573486331204677,0.07763025272324926
-6.47431,-17.77234,27.5,Wheat,High,0.638456344604492,0.19759793735756961,0.07416465827714014
-6.88149,-14.31314,32.6,Wheat,Very High,0.508827388286591,0.4122012249577335,0.18064876630084462
-7.00027,-16.57542,15.4,Wheat,Medium,0.447727262973785,0.2782411585623341,0.11027701448603336
-4.47084,-16.02267,50.0,Fallow,Very High,0.348492324352264,0.18759366770967775,0.06995471635520804
-6.89454,-13.11464,33.2666666666667,Wheat,Very High,0.769944369792938,0.5039478034358831,0.23877563021595205
-7.03283,-14.84769,10.6,Tobacco&Chikori,Medium,0.612788617610931,0.3854761839379151,0.1653918099932252
-4.14556,-11.84687,9.0,Tobacco&Chikori,Medium,0.787974655628204,0.3932727784922641,0.1697731473794154
-7.68301,-14.29395,20.8,Chickori,High,0.746531009674072,0.4732242087730006,0.21822575263595487
-8.70289,-14.65171,34.6,Chickori,Very High,0.647772312164307,0.5258325649008592,0.25416631944427875
-8.37295,-14.00611,31.2333333333333,Chickori,Very High,0.601521611213684,0.5518143496215221,0.27332792224705127
-7.72708,-14.01248,50.0,Wheat,Very High,0.711003303527832,0.4987461757156044,0.23521228448920864
-11.7047,-16.07982,50.0,Wheat,Very High,0.705205500125885,0.6593629814337155,0.36516403726021557
-8.0502,-14.51165,50.0,Chickori,Very High,0.768064200878143,0.48485746664141227,0.22586815273864888
-7.95289,-14.20146,50.0,Chickori,Very High,0.752380967140198,0.5016766944201354,0.23721546556596465
-9.50135,-15.16907,50.0,Wheat,Very High,0.727371871471405,0.5489446211981466,0.27116148273213847
-6.9903,-12.35103,21.5,Wheat,High,0.725971341133118,0.5746323505006404,0.2910227900492977
-7.35524,-15.64065,32.6,Chickori,Very High,0.796348869800568,0.3542886440761925,0.14840857668666102
-2.16021,-14.89303,28.9,Wheat,High,0.809819757938385,0.1466844512857757,0.05329886980854522
-7.00638,-15.34778,34.6666666666667,Chickori,Very High,0.770569264888763,0.3506993342121282,0.14650754802899144
-7.67633,-16.39315,26.8,Wheat,High,0.799779355525971,0.32730734695602914,0.13437485233122456
-4.55797,-12.65182,13.3,Wheat,Medium,0.779213786125183,0.36676531558730224,0.15510114360407876
-6.77434,-15.85558,38.8,Weed&Chickori,Very High,0.801999986171722,0.30572690265778,0.12355945954252992
-6.29035,-12.73817,27.9,Wheat,High,0.727472543716431,0.48592556514036234,0.2265781361845824
-9.42883,-13.37286,22.6333333333333,Wheat,High,0.874460935592651,0.6969641329920448,0.4032710072690624
-4.40158,-12.42109,16.5,Mustard,Medium,0.552460014820099,0.37168877071782974,0.15777892763665244
-6.09943,-11.72674,36.2,Tobacco,Very High,0.729428172111511,0.5523006923389688,0.2736963463948399
-10.00631,-15.09084,33.5,Tobacco,Very High,0.670103073120117,0.598083807282504,0.31013230001969316
-4.7357,-14.76062,22.7,Wheat,High,0.831724166870117,0.25495061869582486,0.09942783890690435
-5.32404,-15.60768,32.6333333333333,Tobacco,Very High,0.767839670181274,0.2422882671158946,0.09367765270097836
-7.79717,-14.60583,14.4,Tobacco,Medium,0.833741724491119,0.4580732261698505,0.2085134144493124
-3.53922,-13.75621,49.6,Wheat,Very High,0.800594449043274,0.2454996635738456,0.09512638654005873
-3.13017,-9.94574,39.3,Tobacco,Very High,0.815498173236847,0.45754869909336326,0.20818191540409883
-4.50996,-12.98827,36.6,Tobacco,Very High,0.796348869800568,0.34203240621979863,0.14196098367627516
-3.62305,-10.10662,36.5333333333333,Tobacco,Very High,0.811769366264343,0.48312666989247083,0.22472065911547012
-4.49816,-11.69284,22.5,Tobacco,High,0.727526962757111,0.42930507036143156,0.19077962904369078
-6.67674,-12.6169,25.1,Tobacco,High,0.79952871799469,0.5265382158219473,0.25467364256194247
-5.43935,-9.5887,22.7,Tobacco,High,0.762237787246704,0.679045806239453,0.38464934744787105
-7.81745,-12.9178,21.4,Wheat,High,0.746930062770844,0.5967329299264572,0.30900463941619305
-7.26159,-11.74019,24.0,Tobacco,High,0.781461954116821,0.6503592257105868,0.35656605821820603
-6.3689,-12.35028,32.3,Tobacco,Very High,0.606896579265595,0.5231832285512856,0.25226790468333204
-5.2556,-13.70725,30.5,Tobacco,High,0.683189630508423,0.3437078429838268,0.14283511868861287
-8.73016,-17.18629,52.3,Tobacco,Very High,0.72246390581131,0.34342588497342724,0.14268785193203964
-5.7685,-11.19172,32.9,Tobacco,Very High,0.722963631153107,0.5693688877815991,0.28686528811586975
-8.55672,-12.79889,34.7,Tobacco,Very High,0.716140985488892,0.670948945092737,0.37651562181642934
-3.43606,-11.46965,35.3,Tobacco,Very High,0.730777323246002,0.3707527813488462,0.15726823036968374
-6.15753,-9.29274,43.3,Tobacco,Very High,0.79323673248291,0.7670959675281291,0.4858240386945461
