VH-pol,VV-pol,cross_pol_ratio,month_sin,month_cos,crop_encoded,SM1 (%),Crop Name,label
-16.2985,-9.71214,-6.586360000000001,-1.0,-1.8369701987210297e-16,11,31.7,Paddy,High
-15.9551,-11.4084,-4.5466999999999995,-1.0,-1.8369701987210297e-16,11,30.6,Paddy,High
-16.7127,-11.3849,-5.327800000000002,-1.0,-1.8369701987210297e-16,11,37.7,Paddy,High
-16.0646,-11.6524,-4.412199999999999,-1.0,-1.8369701987210297e-16,11,36.7,Paddy,High
-16.736,-12.6436,-4.092400000000001,-1.0,-1.8369701987210297e-16,11,30.1,Paddy,High
-15.9252,-10.7431,-5.1821,-1.0,-1.8369701987210297e-16,11,32.7,Paddy,High
-16.5014,-10.2062,-6.2951999999999995,-1.0,-1.8369701987210297e-16,2,50.0,Fallow,Very High
-16.1256,-10.8009,-5.324699999999998,-1.0,-1.8369701987210297e-16,11,24.200000000000003,Paddy,Medium
-16.0064,-11.8065,-4.1998999999999995,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.8686,-12.6924,-4.1762000000000015,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.9527,-10.7657,-5.186999999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.2625,-9.51866,-6.743839999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.981,-10.5879,-5.3931000000000004,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.5414,-11.0484,-4.4929999999999986,-1.0,-1.8369701987210297e-16,11,32.7,Paddy,High
-15.9405,-11.6325,-4.308,-1.0,-1.8369701987210297e-16,11,28.5,Paddy,High
-15.1456,-11.3157,-3.8299000000000003,-1.0,-1.8369701987210297e-16,11,42.8,Paddy,Very High
-16.7355,-12.1398,-4.595699999999999,-1.0,-1.8369701987210297e-16,11,45.9,Paddy,Very High
-16.504,-12.4867,-4.0173000000000005,-1.0,-1.8369701987210297e-16,11,22.733333333333334,Paddy,Medium
-16.7659,-9.81383,-6.952069999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.8128,-11.856,-5.956799999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.84,-10.8665,-6.9735,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.2248,-11.2224,-5.002399999999998,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.244,-11.0995,-6.144499999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.1227,-13.2895,-3.833199999999998,-1.0,-1.8369701987210297e-16,11,46.8,Paddy,Very High
-17.0072,-12.7521,-4.2551000000000005,-1.0,-1.8369701987210297e-16,11,28.7,Paddy,High
-16.5502,-12.4274,-4.1228,-1.0,-1.8369701987210297e-16,11,34.0,Paddy,High
-16.0617,-11.5104,-4.551299999999998,-1.0,-1.8369701987210297e-16,11,47.5,Paddy,Very High
-16.3776,-12.1246,-4.253000000000002,-1.0,-1.8369701987210297e-16,11,48.1,Paddy,Very High
-15.9505,-8.437,-7.5135000000000005,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.2971,-10.7129,-5.584200000000001,-1.0,-1.8369701987210297e-16,11,21.2,Paddy,Medium
-14.9278,-10.6912,-4.236599999999999,-1.0,-1.8369701987210297e-16,11,41.8,Paddy,Very High
-16.5709,-9.39141,-7.179490000000001,-1.0,-1.8369701987210297e-16,2,5.2,Fallow,Low
-15.6177,-8.26266,-7.355039999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.2738,-13.5249,-3.748900000000001,-1.0,-1.8369701987210297e-16,11,35.3,Paddy,High
-16.4653,-9.84929,-6.616009999999999,-1.0,-1.8369701987210297e-16,11,8.8,Paddy,Low
-15.0107,-8.89665,-6.114050000000001,-1.0,-1.8369701987210297e-16,11,38.9,Paddy,High
-18.9485,-14.8997,-4.0488,-1.0,-1.8369701987210297e-16,11,19.5,Paddy,Medium
-19.4709,-13.984,-5.4869,-1.0,-1.8369701987210297e-16,11,15.799999999999999,Paddy,Medium
-15.251,-10.2705,-4.980499999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.0289,-9.85489,-6.174010000000001,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-14.2439,-8.75436,-5.48954,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.7696,-8.55854,-7.21106,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.859,-10.0176,-5.8414,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.564,-10.3042,-6.2598,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.5981,-11.894,-3.7041000000000004,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-14.7579,-11.1411,-3.6167999999999996,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-13.5129,-9.45273,-4.060169999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.1237,-11.7383,-3.385399999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.5845,-10.7586,-5.825899999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.3697,-12.8522,-3.517500000000002,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.5367,-12.933,-3.6037,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.3391,-9.52251,-5.81659,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.0484,-13.09,-3.958400000000001,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.3075,-11.4096,-4.897900000000002,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.9199,-12.2625,-4.657399999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.0295,-11.9198,-3.1097,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.7762,-12.24,-4.536199999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.8696,-12.3732,-5.496399999999998,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.6975,-10.132,-6.565500000000002,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.4476,-9.32243,-6.125169999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-14.614,-8.2553,-6.358700000000001,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.1613,-10.7937,-5.367600000000001,-1.0,-1.8369701987210297e-16,2,8.1,Fallow,Low
-14.3331,-9.23066,-5.10244,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.1573,-9.74386,-6.41344,-1.0,-1.8369701987210297e-16,2,3.4,Fallow,Low
-17.8504,-10.1294,-7.721,-1.0,-1.8369701987210297e-16,2,5.5,Fallow,Low
-14.403,-9.27909,-5.12391,-1.0,-1.8369701987210297e-16,13,6.2,Pearl Millet,Low
-14.8398,-9.9953,-4.8445,-1.0,-1.8369701987210297e-16,13,3.3,Pearl Millet,Low
-15.0003,-8.97852,-6.02178,-1.0,-1.8369701987210297e-16,13,5.966666666666667,Pearl Millet,Low
-13.9688,-8.1608,-5.808,-1.0,-1.8369701987210297e-16,13,9.4,Pearl Millet,Low
-14.9768,-9.90198,-5.074820000000001,-1.0,-1.8369701987210297e-16,13,6.3,Pearl Millet,Low
-14.1692,-7.83924,-6.32996,-1.0,-1.8369701987210297e-16,13,11.6,Pearl Millet,Low
-15.9026,-9.39866,-6.50394,-1.0,-1.8369701987210297e-16,2,32.8,Fallow,High
-13.9688,-8.1608,-5.808,-1.0,-1.8369701987210297e-16,13,5.166666666666667,Pearl Millet,Low
-13.6107,-8.88746,-4.723239999999999,-1.0,-1.8369701987210297e-16,13,5.9,Pearl Millet,Low
-16.1133,-11.2933,-4.8199999999999985,-1.0,-1.8369701987210297e-16,2,4.0,Fallow,Low
-15.2489,-11.3098,-3.9391000000000016,-1.0,-1.8369701987210297e-16,2,6.2,Fallow,Low
-13.7343,-10.9272,-2.8071,-1.0,-1.8369701987210297e-16,11,41.0,Paddy,Very High
-15.2489,-11.3098,-3.9391000000000016,-1.0,-1.8369701987210297e-16,2,8.466666666666667,Fallow,Low
-13.5725,-9.54604,-4.02646,-1.0,-1.8369701987210297e-16,13,28.6,Pearl Millet,High
-14.4623,-10.5727,-3.8896000000000015,-1.0,-1.8369701987210297e-16,13,9.9,Pearl Millet,Low
-16.6355,-11.3253,-5.3102,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.8915,-9.632,-6.259500000000001,-1.0,-1.8369701987210297e-16,13,32.4,Pearl Millet,High
-14.2686,-9.35692,-4.911679999999999,-1.0,-1.8369701987210297e-16,13,29.166666666666668,Pearl Millet,High
-12.2967,-6.59161,-5.705089999999999,-1.0,-1.8369701987210297e-16,2,17.4,Fallow,Medium
-14.6265,-7.69253,-6.93397,-1.0,-1.8369701987210297e-16,13,30.4,Pearl Millet,High
-15.824,-9.26413,-6.55987,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-14.7053,-9.07267,-5.632629999999999,-1.0,-1.8369701987210297e-16,13,7.6,Pearl Millet,Low
-14.3234,-8.03869,-6.284709999999999,-1.0,-1.8369701987210297e-16,13,34.93333333333334,Pearl Millet,High
-17.3714,-10.5986,-6.772800000000002,-1.0,-1.8369701987210297e-16,2,9.5,Fallow,Low
-16.2412,-11.3203,-4.9209,-1.0,-1.8369701987210297e-16,2,10.2,Fallow,Low
-14.6254,-10.0614,-4.564,-1.0,-1.8369701987210297e-16,2,11.2,Fallow,Low
-17.7578,-10.4205,-7.337299999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-18.2673,-10.7241,-7.543199999999999,-1.0,-1.8369701987210297e-16,2,8.033333333333333,Fallow,Low
-15.4765,-11.2944,-4.1821,-1.0,-1.8369701987210297e-16,11,11.7,Paddy,Low
-15.5371,-10.6467,-4.890400000000001,-1.0,-1.8369701987210297e-16,11,9.5,Paddy,Low
-13.7972,-10.3083,-3.488900000000001,-1.0,-1.8369701987210297e-16,11,40.3,Paddy,Very High
-14.5269,-11.0137,-3.5131999999999994,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-13.8432,-10.5165,-3.326699999999999,-1.0,-1.8369701987210297e-16,11,17.666666666666668,Paddy,Medium
-16.6215,-11.9717,-4.649800000000001,-1.0,-1.8369701987210297e-16,11,11.4,Paddy,Low
-16.2729,-11.3154,-4.9575,-1.0,-1.8369701987210297e-16,11,17.3,Paddy,Medium
-16.7707,-11.0914,-5.679300000000001,-1.0,-1.8369701987210297e-16,13,15.1,Pearl Millet,Medium
-14.9377,-9.85989,-5.0778099999999995,-1.0,-1.8369701987210297e-16,13,6.4,Pearl Millet,Low
-16.924,-10.4272,-6.4968,-1.0,-1.8369701987210297e-16,13,9.733333333333333,Pearl Millet,Low
-17.3361,-15.308,-2.0280999999999985,-1.0,-1.8369701987210297e-16,11,22.8,Paddy,Medium
-16.5288,-10.1081,-6.4207,-1.0,-1.8369701987210297e-16,2,6.3,Fallow,Low
-17.0758,-11.104,-5.971800000000002,-1.0,-1.8369701987210297e-16,11,15.0,Paddy,Medium
-18.104,-12.4902,-5.6137999999999995,-1.0,-1.8369701987210297e-16,11,27.9,Paddy,High
-18.4524,-14.0366,-4.415800000000001,-1.0,-1.8369701987210297e-16,11,14.166666666666666,Paddy,Medium
-16.4456,-10.1001,-6.3454999999999995,-1.0,-1.8369701987210297e-16,2,4.0,Fallow,Low
-17.2235,-12.5492,-4.674300000000001,-1.0,-1.8369701987210297e-16,11,40.7,Paddy,Very High
-17.1218,-13.2523,-3.8695000000000004,-1.0,-1.8369701987210297e-16,11,30.4,Paddy,High
-17.5117,-10.4446,-7.067100000000002,-1.0,-1.8369701987210297e-16,2,5.0,Fallow,Low
-17.2468,-11.8017,-5.4451,-1.0,-1.8369701987210297e-16,2,5.2,Fallow,Low
-16.8753,-12.7543,-4.120999999999999,-1.0,-1.8369701987210297e-16,11,36.3,Paddy,High
-17.6664,-12.7181,-4.9483,-1.0,-1.8369701987210297e-16,11,6.0,Paddy,Low
-16.1193,-11.023,-5.096299999999999,-1.0,-1.8369701987210297e-16,11,9.1,Paddy,Low
-15.7447,-10.8257,-4.9190000000000005,-1.0,-1.8369701987210297e-16,11,13.4,Paddy,Medium
-16.7749,-11.926,-4.848899999999999,-1.0,-1.8369701987210297e-16,11,11.833333333333334,Paddy,Medium
-16.2273,-9.74957,-6.477729999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.1867,-10.5111,-4.675599999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.5678,-11.2589,-6.308899999999998,-1.0,-1.8369701987210297e-16,2,7.8,Fallow,Low
-15.4285,-9.02644,-6.4020600000000005,-1.0,-1.8369701987210297e-16,11,6.2,Paddy,Low
-16.8048,-10.6686,-6.1362000000000005,-1.0,-1.8369701987210297e-16,2,21.3,Fallow,Medium
-15.768,-9.96848,-5.799520000000001,-1.0,-1.8369701987210297e-16,2,50.0,Fallow,Very High
-16.3823,-10.0207,-6.361600000000001,-1.0,-1.8369701987210297e-16,2,22.3,Fallow,Medium
-17.0169,-11.4846,-5.532299999999999,-1.0,-1.8369701987210297e-16,11,30.5,Paddy,High
-15.2878,-11.5343,-3.7535000000000007,-1.0,-1.8369701987210297e-16,11,54.7,Paddy,Very High
-18.0399,-11.0806,-6.959299999999999,-1.0,-1.8369701987210297e-16,10,21.0,Orchad,Medium
-16.5741,-11.6287,-4.945400000000001,-1.0,-1.8369701987210297e-16,11,51.93333333333333,Paddy,Very High
-15.7256,-11.9075,-3.8180999999999994,-1.0,-1.8369701987210297e-16,11,35.0,Paddy,High
-17.0775,-12.3035,-4.774000000000001,-1.0,-1.8369701987210297e-16,11,44.5,Paddy,Very High
-16.2427,-11.4123,-4.830399999999999,-1.0,-1.8369701987210297e-16,11,27.4,Paddy,High
-16.7603,-12.3064,-4.453900000000001,-1.0,-1.8369701987210297e-16,11,28.8,Paddy,High
-16.4803,-11.9773,-4.503,-1.0,-1.8369701987210297e-16,11,29.333333333333332,Paddy,High
-15.0181,-12.1525,-2.8656000000000006,-1.0,-1.8369701987210297e-16,11,48.0,Paddy,Very High
-17.1169,-11.6305,-5.4864000000000015,-1.0,-1.8369701987210297e-16,11,50.3,Paddy,Very High
-15.8683,-9.67889,-6.189409999999999,-1.0,-1.8369701987210297e-16,11,46.5,Paddy,Very High
-16.5154,-10.4936,-6.021799999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.7722,-10.847,-5.925200000000002,-1.0,-1.8369701987210297e-16,11,47.93333333333333,Paddy,Very High
-17.3094,-11.6359,-5.673500000000001,-1.0,-1.8369701987210297e-16,11,32.3,Paddy,High
-17.8534,-14.0367,-3.816700000000001,-1.0,-1.8369701987210297e-16,11,35.9,Paddy,High
-17.1011,-12.0817,-5.019399999999999,-1.0,-1.8369701987210297e-16,11,39.2,Paddy,Very High
-15.8381,-11.1165,-4.7216000000000005,-1.0,-1.8369701987210297e-16,2,32.6,Fallow,High
-16.4507,-11.6264,-4.824300000000001,-1.0,-1.8369701987210297e-16,11,32.56666666666667,Paddy,High
-18.2642,-13.1322,-5.132,-1.0,-1.8369701987210297e-16,11,33.9,Paddy,High
-17.07,-12.4531,-4.616900000000001,-1.0,-1.8369701987210297e-16,11,37.5,Paddy,High
-18.5177,-14.0548,-4.462900000000001,-1.0,-1.8369701987210297e-16,11,32.8,Paddy,High
-17.327,-12.6271,-4.699900000000001,-1.0,-1.8369701987210297e-16,11,29.6,Paddy,High
-18.4824,-13.3082,-5.174199999999999,-1.0,-1.8369701987210297e-16,11,37.53333333333333,Paddy,High
-16.9866,-10.9278,-6.0588,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.4826,-9.30566,-7.176940000000002,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.9937,-11.8925,-4.1012,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.5633,-10.673,-5.890300000000002,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.0184,-10.4119,-5.6065000000000005,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.3667,-12.4326,-4.934100000000001,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.9381,-12.6027,-5.335399999999998,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.8397,-9.4114,-6.4283,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.418,-12.8212,-3.5968,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.334,-11.4744,-4.8596,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.1961,-11.2946,-4.9015,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.8855,-10.5399,-5.345600000000001,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.1304,-9.56162,-6.568780000000002,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.1103,-10.9344,-4.1759,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.3738,-10.4504,-4.923399999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.7985,-9.61604,-6.182460000000001,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.8696,-9.4666,-6.4030000000000005,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.3936,-9.31247,-7.08113,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.7431,-9.6563,-8.086799999999998,-1.0,-1.8369701987210297e-16,2,33.5,Fallow,High
-17.5061,-9.30904,-8.19706,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.1925,-12.3009,-3.8915999999999986,-1.0,-1.8369701987210297e-16,11,32.2,Paddy,High
-15.4148,-9.61581,-5.79899,-1.0,-1.8369701987210297e-16,11,48.6,Paddy,Very High
-14.5499,-9.03711,-5.512789999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.8129,-11.1426,-5.670299999999999,-1.0,-1.8369701987210297e-16,11,46.0,Paddy,Very High
-15.9208,-10.9516,-4.969200000000001,-1.0,-1.8369701987210297e-16,11,44.36666666666667,Paddy,Very High
-16.5619,-8.44314,-8.118760000000002,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.5038,-8.59973,-6.904070000000001,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-14.462,-9.81837,-4.64363,-1.0,-1.8369701987210297e-16,11,47.0,Paddy,Very High
-16.111,-9.04835,-7.062650000000001,-1.0,-1.8369701987210297e-16,2,49.3,Fallow,Very High
-15.3306,-8.84394,-6.4866600000000005,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.6327,-10.2086,-6.424099999999999,-1.0,-1.8369701987210297e-16,2,23.2,Fallow,Medium
-18.0113,-13.0319,-4.979399999999998,-1.0,-1.8369701987210297e-16,2,23.3,Fallow,Medium
-13.9087,-9.27954,-4.629159999999999,-1.0,-1.8369701987210297e-16,13,21.8,Pearl Millet,Medium
-14.4839,-10.0536,-4.430300000000001,-1.0,-1.8369701987210297e-16,13,23.8,Pearl Millet,Medium
-14.7704,-9.64277,-5.12763,-1.0,-1.8369701987210297e-16,13,24.033333333333335,Pearl Millet,Medium
-14.8998,-9.53861,-5.361190000000001,-1.0,-1.8369701987210297e-16,5,25.9,Jowar,High
-14.3546,-9.46853,-4.88607,-1.0,-1.8369701987210297e-16,5,24.5,Jowar,High
-14.3881,-9.4756,-4.9125,-1.0,-1.8369701987210297e-16,13,24.6,Pearl Millet,High
-15.8944,-10.6805,-5.213899999999999,-1.0,-1.8369701987210297e-16,2,26.3,Fallow,High
-14.6202,-9.6195,-5.0007,-1.0,-1.8369701987210297e-16,5,20.2,Jowar,Medium
-14.7972,-9.67094,-5.12626,-1.0,-1.8369701987210297e-16,5,27.3,Jowar,High
-15.4936,-10.3495,-5.1441,-1.0,-1.8369701987210297e-16,2,26.1,Fallow,High
-14.9605,-9.66796,-5.292539999999999,-1.0,-1.8369701987210297e-16,2,24.6,Fallow,High
-15.211,-10.475,-4.736000000000001,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.5291,-9.78461,-5.744489999999999,-1.0,-1.8369701987210297e-16,2,25.46666666666667,Fallow,High
-15.0057,-9.87567,-5.13003,-1.0,-1.8369701987210297e-16,13,34.6,Pearl Millet,High
-15.2211,-9.33023,-5.89087,-1.0,-1.8369701987210297e-16,13,22.8,Pearl Millet,Medium
-16.0694,-10.8137,-5.255700000000001,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.6038,-12.0656,-3.5382,-1.0,-1.8369701987210297e-16,13,37.4,Pearl Millet,High
-14.7458,-9.49029,-5.255509999999999,-1.0,-1.8369701987210297e-16,13,37.8,Pearl Millet,High
-12.1954,-6.70816,-5.487239999999999,-1.0,-1.8369701987210297e-16,2,32.9,Fallow,High
-14.9936,-9.43867,-5.554930000000001,-1.0,-1.8369701987210297e-16,13,38.7,Pearl Millet,High
-15.8576,-11.0496,-4.808,-1.0,-1.8369701987210297e-16,11,44.6,Paddy,Very High
-14.6428,-9.32011,-5.32269,-1.0,-1.8369701987210297e-16,5,40.8,Jowar,Very High
-14.9769,-10.1051,-4.8718,-1.0,-1.8369701987210297e-16,13,39.8,Pearl Millet,Very High
-17.5094,-11.6949,-5.814499999999999,-1.0,-1.8369701987210297e-16,2,29.9,Fallow,High
-15.7121,-9.88405,-5.828049999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.9397,-9.75306,-7.186639999999999,-1.0,-1.8369701987210297e-16,2,28.1,Fallow,High
-16.1449,-11.1786,-4.9663,-1.0,-1.8369701987210297e-16,2,30.5,Fallow,High
-17.6861,-10.8978,-6.7883,-1.0,-1.8369701987210297e-16,2,30.833333333333332,Fallow,High
-15.2854,-11.1007,-4.184699999999999,-1.0,-1.8369701987210297e-16,11,42.6,Paddy,Very High
-16.2526,-10.0419,-6.210700000000001,-1.0,-1.8369701987210297e-16,11,35.8,Paddy,High
-14.847,-8.81878,-6.028219999999999,-1.0,-1.8369701987210297e-16,11,40.3,Paddy,Very High
-16.5768,-10.5464,-6.030399999999998,-1.0,-1.8369701987210297e-16,11,45.0,Paddy,Very High
-16.7535,-10.2753,-6.478199999999999,-1.0,-1.8369701987210297e-16,11,39.03333333333333,Paddy,Very High
-15.3712,-10.0103,-5.360899999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.2898,-9.67439,-5.615409999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-15.6675,-9.30203,-6.36547,-1.0,-1.8369701987210297e-16,13,50.0,Pearl Millet,Very High
-14.8658,-9.77212,-5.093680000000001,-1.0,-1.8369701987210297e-16,13,50.0,Pearl Millet,Very High
-14.7341,-10.1246,-4.609500000000001,-1.0,-1.8369701987210297e-16,13,50.0,Pearl Millet,Very High
-15.7316,-10.4896,-5.242000000000001,-1.0,-1.8369701987210297e-16,11,27.8,Paddy,High
-16.7591,-10.1844,-6.5747,-1.0,-1.8369701987210297e-16,2,30.0,Fallow,High
-15.2523,-10.1406,-5.111700000000001,-1.0,-1.8369701987210297e-16,11,31.2,Paddy,High
-14.7279,-11.196,-3.5319000000000003,-1.0,-1.8369701987210297e-16,11,40.0,Paddy,Very High
-14.6474,-9.72462,-4.9227799999999995,-1.0,-1.8369701987210297e-16,11,35.233333333333334,Paddy,High
-18.795,-11.3741,-7.420900000000001,-1.0,-1.8369701987210297e-16,2,18.0,Fallow,Medium
-15.5501,-11.6525,-3.8976000000000006,-1.0,-1.8369701987210297e-16,11,36.1,Paddy,High
-14.5775,-10.0469,-4.5306,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.4799,-12.6802,-4.799700000000001,-1.0,-1.8369701987210297e-16,2,17.7,Fallow,Medium
-16.4628,-13.286,-3.176800000000002,-1.0,-1.8369701987210297e-16,2,18.400000000000002,Fallow,Medium
-16.0174,-13.1048,-2.9125999999999994,-1.0,-1.8369701987210297e-16,11,31.6,Paddy,High
-15.678,-10.3817,-5.2963000000000005,-1.0,-1.8369701987210297e-16,11,21.1,Paddy,Medium
-16.2942,-11.8968,-4.397399999999999,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-16.1986,-11.2381,-4.9605,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.0577,-12.1506,-4.9071,-1.0,-1.8369701987210297e-16,11,50.0,Paddy,Very High
-17.0155,-10.9956,-6.0199,-1.0,-1.8369701987210297e-16,11,16.4,Paddy,Medium
-16.258,-10.4575,-5.8004999999999995,-1.0,-1.8369701987210297e-16,11,31.0,Paddy,High
-18.3171,-11.5043,-6.812799999999999,-1.0,-1.8369701987210297e-16,2,29.5,Fallow,High
-14.7511,-9.83986,-4.911239999999999,-1.0,-1.8369701987210297e-16,11,29.0,Paddy,High
-17.2379,-10.9005,-6.337400000000001,-1.0,-1.8369701987210297e-16,2,29.7,Fallow,High
-15.4994,-9.90918,-5.59022,-0.8660254037844386,0.5000000000000001,11,18.0,Paddy,Medium
-16.6961,-11.3488,-5.347300000000001,-0.8660254037844386,0.5000000000000001,2,26.2,Fallow,High
-17.2037,-10.5619,-6.641800000000002,-0.8660254037844386,0.5000000000000001,7,17.2,Lemon,Medium
-16.2506,-10.8125,-5.438099999999999,-0.8660254037844386,0.5000000000000001,2,17.933333333333334,Fallow,Medium
-16.3406,-10.48,-5.860599999999998,-0.8660254037844386,0.5000000000000001,11,29.0,Paddy,High
-15.7372,-10.2955,-5.441699999999999,-0.8660254037844386,0.5000000000000001,11,25.0,Paddy,High
-15.283,-12.257,-3.026,-0.8660254037844386,0.5000000000000001,11,27.2,Paddy,High
-15.8406,-11.2872,-4.5534,-0.8660254037844386,0.5000000000000001,11,22.1,Paddy,Medium
-16.0575,-10.9295,-5.128,-0.8660254037844386,0.5000000000000001,11,39.233333333333334,Paddy,Very High
-16.6045,-9.28977,-7.314730000000001,-0.8660254037844386,0.5000000000000001,11,16.2,Paddy,Medium
-17.5208,-11.757,-5.763800000000002,-0.8660254037844386,0.5000000000000001,11,16.7,Paddy,Medium
-15.521,-9.52936,-5.99164,-0.8660254037844386,0.5000000000000001,11,20.1,Paddy,Medium
-15.0464,-9.60588,-5.440519999999999,-0.8660254037844386,0.5000000000000001,11,13.2,Paddy,Medium
-15.777,-10.8237,-4.953299999999999,-0.8660254037844386,0.5000000000000001,11,18.433333333333334,Paddy,Medium
-16.2845,-11.3168,-4.967700000000001,-0.8660254037844386,0.5000000000000001,3,19.7,Fodder,Medium
-15.2181,-10.8056,-4.4125,-0.8660254037844386,0.5000000000000001,11,20.0,Paddy,Medium
-16.266,-11.5031,-4.762899999999998,-0.8660254037844386,0.5000000000000001,11,22.9,Paddy,Medium
-15.6985,-10.3288,-5.3697,-0.8660254037844386,0.5000000000000001,11,16.1,Paddy,Medium
-16.5969,-10.9966,-5.600300000000001,-0.8660254037844386,0.5000000000000001,11,15.266666666666666,Paddy,Medium
-16.7265,-10.9131,-5.8134000000000015,-0.8660254037844386,0.5000000000000001,11,26.6,Paddy,High
-15.6617,-11.2298,-4.431900000000001,-0.8660254037844386,0.5000000000000001,11,29.1,Paddy,High
-16.1061,-11.6509,-4.455200000000001,-0.8660254037844386,0.5000000000000001,11,34.0,Paddy,High
