VH-pol,VV-pol,cross_pol_ratio,month_sin,month_cos,crop_encoded,NDVI,SM1 (%),Crop Name,label
-15.8672,-8.7924,-7.07479,-0.5000000000000004,0.8660254037844384,2,0.2610697150230407,10.3,Fallow,Low
-15.2468,-7.2645,-7.98231,-0.5000000000000004,0.8660254037844384,2,0.2177515625953674,50.0,Fallow,Very High
-17.0051,-9.8747,-7.130399999999998,-0.5000000000000004,0.8660254037844384,2,0.2314096689224243,7.3,Fallow,Low
-18.0847,-10.7996,-7.285100000000002,-0.5000000000000004,0.8660254037844384,2,0.1633173823356628,4.7,Fallow,Low
-18.1624,-10.8497,-7.312700000000001,-0.5000000000000004,0.8660254037844384,2,0.2379062920808792,25.4,Fallow,High
-17.573,-10.8116,-6.7614,-0.5000000000000004,0.8660254037844384,2,0.1786732673645019,3.6,Fallow,Low
-18.6141,-11.1055,-7.508600000000001,-0.5000000000000004,0.8660254037844384,2,0.1765967309474945,10.066666666666666,Fallow,Low
-15.8591,-8.4037,-7.45537,-0.5000000000000004,0.8660254037844384,2,0.2188911736011505,9.3,Fallow,Low
-16.5311,-7.9351,-8.595979999999997,-0.5000000000000004,0.8660254037844384,2,0.3614718616008758,44.0,Fallow,Very High
-17.6762,-9.2748,-8.401370000000002,-0.5000000000000004,0.8660254037844384,2,0.1793354302644729,10.4,Fallow,Low
-15.6404,-7.3072,-8.333189999999998,-0.5000000000000004,0.8660254037844384,2,0.237086072564125,9.5,Fallow,Low
-15.5907,-8.4252,-7.165509999999999,-0.5000000000000004,0.8660254037844384,2,0.2844603359699249,50.0,Fallow,Very High
-15.4728,-10.4611,-5.011699999999999,-0.5000000000000004,0.8660254037844384,2,0.2323536127805709,4.5,Fallow,Low
-14.4573,-7.8532,-6.60415,-0.5000000000000004,0.8660254037844384,2,0.3297722339630127,8.8,Fallow,Low
-14.5349,-6.5589,-7.975960000000001,-0.5000000000000004,0.8660254037844384,2,0.3295873701572418,50.0,Fallow,Very High
-16.9912,-7.8745,-9.116679999999999,-0.5000000000000004,0.8660254037844384,2,0.2067911773920059,48.9,Fallow,Very High
-16.1229,-9.272,-6.850850000000001,-0.5000000000000004,0.8660254037844384,2,0.2050486654043197,9.833333333333334,Fallow,Low
-15.2787,-6.2345,-9.04421,-0.5000000000000004,0.8660254037844384,2,0.1785692125558853,27.9,Fallow,High
-15.3161,-5.7722,-9.543890000000001,-0.5000000000000004,0.8660254037844384,2,0.1990550458431244,36.2,Fallow,High
-15.2949,-7.3818,-7.91306,-0.5000000000000004,0.8660254037844384,2,0.2259415537118911,35.7,Fallow,High
-13.2534,-5.8225,-7.430869999999999,-0.5000000000000004,0.8660254037844384,2,0.1995093524456024,36.4,Fallow,High
-14.9113,-7.086,-7.82535,-0.5000000000000004,0.8660254037844384,2,0.2080706655979156,38.8,Fallow,High
-16.7976,-7.9976,-8.80003,-0.5000000000000004,0.8660254037844384,2,0.1841867119073867,50.0,Fallow,Very High
-16.0165,-10.1738,-5.842700000000001,-0.5000000000000004,0.8660254037844384,2,0.2443000525236129,50.0,Fallow,Very High
-15.6158,-9.7619,-5.85389,-0.5000000000000004,0.8660254037844384,2,0.2619192600250244,50.0,Fallow,Very High
-16.2832,-9.7375,-6.545730000000001,-0.5000000000000004,0.8660254037844384,2,0.3825785219669342,50.0,Fallow,Very High
-17.3368,-8.9544,-8.38243,-0.5000000000000004,0.8660254037844384,2,0.1798513978719711,50.0,Fallow,Very High
-17.7726,-11.4881,-6.284500000000001,-0.5000000000000004,0.8660254037844384,2,0.227766677737236,13.2,Fallow,Medium
-16.9006,-9.5482,-7.352350000000001,-0.5000000000000004,0.8660254037844384,2,0.2301349937915802,6.4,Fallow,Low
-14.6347,-7.9885,-6.646240000000001,-0.5000000000000004,0.8660254037844384,16,0.39450603723526,31.7,Tobacco,High
-17.6535,-10.6398,-7.013700000000002,-0.5000000000000004,0.8660254037844384,2,0.4231458902359009,19.6,Fallow,Medium
-17.1763,-10.087,-7.0893000000000015,-0.5000000000000004,0.8660254037844384,2,0.2281762361526489,10.666666666666666,Fallow,Low
-17.0656,-9.1373,-7.9283,-0.5000000000000004,0.8660254037844384,2,0.1795573383569717,22.6,Fallow,Medium
-18.2968,-11.0735,-7.223300000000002,-0.5000000000000004,0.8660254037844384,2,0.2204751819372177,7.3,Fallow,Low
-16.2719,-8.3961,-7.875779999999999,-0.5000000000000004,0.8660254037844384,2,0.1717564016580581,45.5,Fallow,Very High
-16.9744,-9.3591,-7.61529,-0.5000000000000004,0.8660254037844384,2,0.3510434031486511,12.6,Fallow,Medium
-15.9793,-8.4273,-7.5520499999999995,-0.5000000000000004,0.8660254037844384,2,0.2213112860918045,50.0,Fallow,Very High
-17.8974,-10.3033,-7.594100000000001,-0.5000000000000004,0.8660254037844384,2,0.3202692568302154,19.3,Fallow,Medium
-17.1114,-9.8307,-7.28068,-0.5000000000000004,0.8660254037844384,2,0.2492268532514572,17.2,Fallow,Medium
-18.3536,-10.5927,-7.7608999999999995,-0.5000000000000004,0.8660254037844384,2,0.2149376720190048,11.2,Fallow,Low
-17.1371,-10.0808,-7.0563,-0.5000000000000004,0.8660254037844384,2,0.2149589210748672,14.5,Fallow,Medium
-18.7177,-10.2786,-8.4391,-0.5000000000000004,0.8660254037844384,2,0.207107275724411,18.566666666666666,Fallow,Medium
-18.652,-9.8368,-8.815190000000001,-0.5000000000000004,0.8660254037844384,2,0.2818694114685058,4.9,Fallow,Low
-18.8733,-10.9229,-7.9504,-0.5000000000000004,0.8660254037844384,2,0.3781284689903259,6.0,Fallow,Low
-18.7997,-12.1376,-6.662100000000001,-0.5000000000000004,0.8660254037844384,2,0.210016518831253,6.7,Fallow,Low
-18.8403,-11.6632,-7.177099999999999,-0.5000000000000004,0.8660254037844384,2,0.386118620634079,2.4,Fallow,Low
-18.7492,-11.5476,-7.201599999999999,-0.5000000000000004,0.8660254037844384,2,0.198853462934494,16.2,Fallow,Medium
-19.0639,-11.116,-7.947900000000001,-0.5000000000000004,0.8660254037844384,17,0.2666234970092773,7.5,Tobacco&Chickori,Low
-19.9945,-10.38,-9.614499999999998,-0.5000000000000004,0.8660254037844384,17,0.3498002290725708,5.4,Tobacco&Chickori,Low
-18.3989,-9.1578,-9.241080000000002,-0.5000000000000004,0.8660254037844384,2,0.2149393558502197,13.5,Fallow,Medium
-17.6031,-10.8315,-6.771600000000001,-0.5000000000000004,0.8660254037844384,2,0.2632292509078979,12.2,Fallow,Medium
-18.7735,-9.8491,-8.92438,-0.5000000000000004,0.8660254037844384,2,0.2387624084949493,14.0,Fallow,Medium
-16.9069,-9.6179,-7.289,-0.5000000000000004,0.8660254037844384,2,0.2888407111167907,2.5,Fallow,Low
-16.2843,-10.762,-5.522300000000001,-0.5000000000000004,0.8660254037844384,2,0.3849601447582245,2.3,Fallow,Low
-16.8986,-11.0205,-5.878099999999998,-0.5000000000000004,0.8660254037844384,2,0.3522805571556091,6.4,Fallow,Low
-18.203,-9.7581,-8.444949999999999,-0.5000000000000004,0.8660254037844384,1,0.3315578699111938,38.8,Chickori,High
-16.1352,-9.5059,-6.629340000000001,-0.5000000000000004,0.8660254037844384,2,0.2067998498678207,2.1333333333333333,Fallow,Low
-16.4145,-10.4041,-6.010400000000001,-0.5000000000000004,0.8660254037844384,2,0.4396416544914245,1.2,Fallow,Low
-18.7571,-11.3143,-7.442800000000002,-0.5000000000000004,0.8660254037844384,1,0.341350793838501,8.8,Chickori,Low
-17.3258,-9.8467,-7.4790600000000005,-0.5000000000000004,0.8660254037844384,1,0.4929572939872741,8.9,Chickori,Low
-15.6855,-6.4846,-9.20092,-0.5000000000000004,0.8660254037844384,2,0.2288390696048736,24.1,Fallow,Medium
-18.3175,-11.9857,-6.331799999999999,-0.5000000000000004,0.8660254037844384,2,0.4244105517864227,9.266666666666667,Fallow,Low
-17.1626,-10.2336,-6.929000000000002,-0.5000000000000004,0.8660254037844384,2,0.2753896117210388,2.1,Fallow,Low
-18.4282,-11.3989,-7.029300000000001,-0.5000000000000004,0.8660254037844384,2,0.2812743782997131,1.4,Fallow,Low
-17.711,-9.0514,-8.6596,-0.5000000000000004,0.8660254037844384,2,0.4624063670635223,21.9,Fallow,Medium
-17.3953,-10.0578,-7.337499999999999,-0.5000000000000004,0.8660254037844384,2,0.2335917800664901,2.3,Fallow,Low
-19.3425,-10.6037,-8.738800000000001,-0.5000000000000004,0.8660254037844384,2,0.2124783992767334,20.366666666666667,Fallow,Medium
-11.2509,-5.7634,-5.48755,-0.5000000000000004,0.8660254037844384,4,0.5351315140724182,24.0,Fodder&Jowar,Medium
-15.0187,-10.6544,-4.3643,-0.5000000000000004,0.8660254037844384,16,0.3193608522415161,11.0,Tobacco,Low
-18.0606,-10.8244,-7.2362,-0.5000000000000004,0.8660254037844384,16,0.2285585850477218,11.5,Tobacco,Low
-15.735,-9.4114,-6.32363,-0.5000000000000004,0.8660254037844384,2,0.4661726951599121,34.3,Fallow,High
-16.1248,-11.5078,-4.617000000000001,-0.5000000000000004,0.8660254037844384,16,0.2465731352567672,11.2,Tobacco,Low
-18.6015,-10.6884,-7.913100000000002,-0.5000000000000004,0.8660254037844384,16,0.2738319635391235,11.4,Tobacco,Low
-16.4909,-7.9024,-8.58848,-0.5000000000000004,0.8660254037844384,2,0.2189284563064575,37.0,Fallow,High
-17.6493,-9.5854,-8.06394,-0.5000000000000004,0.8660254037844384,16,0.2299695909023285,12.6,Tobacco,Medium
-18.8173,-10.1263,-8.690999999999999,-0.5000000000000004,0.8660254037844384,16,0.2278293222188949,10.2,Tobacco,Low
-17.8344,-10.6524,-7.181999999999999,-0.5000000000000004,0.8660254037844384,16,0.2980756163597107,9.799999999999999,Tobacco,Low
-16.0971,-9.4985,-6.598600000000001,-0.5000000000000004,0.8660254037844384,16,0.3762754797935486,36.6,Tobacco,High
-15.5129,-7.924,-7.5889,-0.5000000000000004,0.8660254037844384,16,0.3736096322536468,30.9,Tobacco,High
-15.4618,-7.2705,-8.191279999999999,-0.5000000000000004,0.8660254037844384,16,0.3298719823360443,27.1,Tobacco,High
-14.9698,-10.3769,-4.5929,-0.5000000000000004,0.8660254037844384,9,0.3390690386295318,22.7,Mustard,Medium
-15.1865,-7.83,-7.3565000000000005,-0.5000000000000004,0.8660254037844384,16,0.3314919471740722,31.566666666666666,Tobacco,High
-17.9792,-11.3312,-6.647999999999998,-0.5000000000000004,0.8660254037844384,16,0.246237963438034,11.1,Tobacco,Low
-17.2915,-11.5914,-5.700099999999999,-0.5000000000000004,0.8660254037844384,16,0.3281950056552887,10.7,Tobacco,Low
-19.3034,-10.8855,-8.4179,-0.5000000000000004,0.8660254037844384,16,0.2741805016994476,10.5,Tobacco,Low
-19.5439,-12.3344,-7.2095,-0.5000000000000004,0.8660254037844384,16,0.2038119733333587,9.0,Tobacco,Low
-19.9869,-12.3493,-7.637599999999999,-0.5000000000000004,0.8660254037844384,16,0.2333995848894119,9.3,Tobacco,Low
-17.417,-9.8417,-7.575340000000002,-0.5000000000000004,0.8660254037844384,16,0.2350863814353943,11.3,Tobacco,Low
-17.1933,-9.6678,-7.525500000000001,-0.5000000000000004,0.8660254037844384,16,0.4268856048583984,21.5,Tobacco,Medium
-16.7803,-10.021,-6.7593,-0.5000000000000004,0.8660254037844384,16,0.236260250210762,25.1,Tobacco,High
-17.0459,-8.9234,-8.12251,-0.5000000000000004,0.8660254037844384,16,0.2058321237564087,17.4,Tobacco,Medium
-15.7954,-7.548,-8.247430000000001,-0.5000000000000004,0.8660254037844384,2,0.1978385746479034,32.06666666666666,Fallow,High
-16.7894,-8.4558,-8.33364,-0.5000000000000004,0.8660254037844384,2,0.2223081141710281,36.8,Fallow,High
-15.0577,-8.7703,-6.287370000000001,-0.5000000000000004,0.8660254037844384,2,0.2486259043216705,39.0,Fallow,High
-14.5567,-8.7444,-5.812289999999999,-0.5000000000000004,0.8660254037844384,2,0.2104374021291732,50.0,Fallow,Very High
-18.0965,-9.9242,-8.172249999999998,-0.5000000000000004,0.8660254037844384,2,0.2310696542263031,9.4,Fallow,Low
-16.554,-8.6484,-7.905609999999999,-0.5000000000000004,0.8660254037844384,2,0.2957625985145569,35.666666666666664,Fallow,High
-17.72,-11.1005,-6.619499999999999,-0.5000000000000004,0.8660254037844384,2,0.3200330138206482,25.1,Fallow,High
-15.9304,-10.1496,-5.780800000000001,-0.5000000000000004,0.8660254037844384,2,0.2828812003135681,15.0,Fallow,Medium
-17.1687,-10.4173,-6.751400000000002,-0.5000000000000004,0.8660254037844384,2,0.2820870280265808,13.3,Fallow,Medium
-15.6121,-8.79,-6.82212,-0.5000000000000004,0.8660254037844384,2,0.1653186678886413,14.2,Fallow,Medium
-16.9227,-11.2461,-5.676599999999999,-0.5000000000000004,0.8660254037844384,2,0.21467225253582,14.333333333333332,Fallow,Medium
-12.6159,-7.6703,-4.94557,-0.5000000000000004,0.8660254037844384,2,0.2483946681022644,43.5,Fallow,Very High
-13.3332,-7.2344,-6.09878,-0.5000000000000004,0.8660254037844384,2,0.2196817994117736,44.2,Fallow,Very High
-17.5579,-10.1138,-7.444100000000001,-0.5000000000000004,0.8660254037844384,16,0.3525291383266449,14.5,Tobacco,Medium
-16.1261,-9.6026,-6.523480000000001,-0.5000000000000004,0.8660254037844384,16,0.2603096067905426,26.4,Tobacco,High
-14.8682,-8.3489,-6.519309999999999,-0.5000000000000004,0.8660254037844384,16,0.3326557874679565,16.0,Tobacco,Medium
-15.2388,-6.7516,-8.48715,-0.5000000000000004,0.8660254037844384,2,0.238386645913124,46.4,Fallow,Very High
-17.2182,-7.3453,-9.87292,-0.5000000000000004,0.8660254037844384,2,0.186305433511734,2.5,Fallow,Low
-16.8375,-6.7417,-10.09582,-0.5000000000000004,0.8660254037844384,16,0.3865038156509399,37.2,Tobacco,High
-18.1201,-7.8017,-10.318360000000002,-0.5000000000000004,0.8660254037844384,16,0.3439391553401947,38.3,Tobacco,High
-17.4292,-6.835,-10.59421,-0.5000000000000004,0.8660254037844384,16,0.4219813644886017,36.56666666666667,Tobacco,High
-14.0462,-7.4465,-6.599670000000001,-2.4492935982947064e-16,1.0,9,0.7740908265113831,9.2,Mustard,Low
-16.2277,-9.3335,-6.894179999999999,-2.4492935982947064e-16,1.0,1,0.3669098317623138,7.1,Chickori,Low
-15.1951,-9.284,-5.911110000000001,-2.4492935982947064e-16,1.0,1,0.6621622443199158,27.1,Chickori,High
-17.4183,-9.7044,-7.713859999999999,-2.4492935982947064e-16,1.0,7,0.4255563616752624,7.4,Lemon,Low
-15.2722,-8.3361,-6.93613,-2.4492935982947064e-16,1.0,1,0.6382984519004822,27.53333333333333,Chickori,High
-17.6808,-10.1541,-7.526700000000002,-2.4492935982947064e-16,1.0,19,0.3482403755187988,11.6,Wheat,Low
-18.7365,-12.2959,-6.4406,-2.4492935982947064e-16,1.0,19,0.2654926776885986,11.8,Wheat,Low
-15.721,-7.936,-7.78505,-2.4492935982947064e-16,1.0,19,0.3537719845771789,36.8,Wheat,High
-19.2282,-8.1167,-11.111490000000002,-2.4492935982947064e-16,1.0,19,0.3728058636188507,47.3,Wheat,Very High
-19.1796,-11.2415,-7.9381,-2.4492935982947064e-16,1.0,19,0.5404869914054871,6.633333333333334,Wheat,Low
-16.6537,-10.0728,-6.5809,-2.4492935982947064e-16,1.0,19,0.3664752840995788,3.9,Wheat,Low
-18.1092,-11.7679,-6.341300000000002,-2.4492935982947064e-16,1.0,19,0.3018240928649902,11.0,Wheat,Low
-18.5392,-11.5032,-7.036000000000001,-2.4492935982947064e-16,1.0,19,0.2220423817634582,8.8,Wheat,Low
-18.3652,-9.888,-8.477180000000002,-2.4492935982947064e-16,1.0,19,0.2380264848470688,7.9,Wheat,Low
-18.9546,-11.6986,-7.2559999999999985,-2.4492935982947064e-16,1.0,19,0.2299522906541824,8.966666666666667,Wheat,Low
-18.8663,-11.5938,-7.272499999999999,-2.4492935982947064e-16,1.0,2,0.2290437668561935,12.1,Fallow,Medium
-19.3104,-12.9189,-6.391500000000001,-2.4492935982947064e-16,1.0,2,0.17343370616436,8.7,Fallow,Low
-18.8113,-11.0742,-7.7371,-2.4492935982947064e-16,1.0,2,0.2678990364074707,17.5,Fallow,Medium
-19.0093,-11.8076,-7.201699999999999,-2.4492935982947064e-16,1.0,2,0.1965367645025253,7.5,Fallow,Low
-18.1151,-11.9449,-6.170200000000001,-2.4492935982947064e-16,1.0,2,0.2104935944080352,7.366666666666666,Fallow,Low
-20.5352,-12.0889,-8.446299999999999,-2.4492935982947064e-16,1.0,19,0.2295548617839813,11.7,Wheat,Low
-19.5427,-13.2522,-6.2905,-2.4492935982947064e-16,1.0,19,0.1636870056390762,13.3,Wheat,Medium
-20.3658,-11.2344,-9.1314,-2.4492935982947064e-16,1.0,19,0.1669837683439254,12.2,Wheat,Medium
-19.3716,-10.7658,-8.6058,-2.4492935982947064e-16,1.0,19,0.1942950338125229,10.9,Wheat,Low
-20.8161,-11.4518,-9.364299999999998,-2.4492935982947064e-16,1.0,19,0.2022505402565002,8.1,Wheat,Low
-18.9072,-11.4608,-7.446399999999999,-2.4492935982947064e-16,1.0,19,0.2686585485935211,6.4,Wheat,Low
-18.0152,-11.9774,-6.037800000000001,-2.4492935982947064e-16,1.0,19,0.219180166721344,8.5,Wheat,Low
-17.9871,-11.4391,-6.548000000000002,-2.4492935982947064e-16,1.0,19,0.1966927945613861,7.0,Wheat,Low
-17.9042,-10.8925,-7.011699999999999,-2.4492935982947064e-16,1.0,19,0.2763974666595459,8.3,Wheat,Low
-19.7736,-12.5648,-7.208799999999998,-2.4492935982947064e-16,1.0,19,0.2239212989807129,11.333333333333332,Wheat,Low
-18.1225,-11.2484,-6.8740999999999985,-2.4492935982947064e-16,1.0,2,0.1908984631299972,1.4,Fallow,Low
-18.8839,-11.1409,-7.743,-2.4492935982947064e-16,1.0,2,0.1629999130964279,3.0,Fallow,Low
-18.0313,-9.8139,-8.217390000000002,-2.4492935982947064e-16,1.0,2,0.2156556397676468,6.3,Fallow,Low
-16.8363,-11.6382,-5.198100000000002,-2.4492935982947064e-16,1.0,2,0.1617764681577682,1.2,Fallow,Low
-17.8286,-11.3431,-6.485500000000002,-2.4492935982947064e-16,1.0,2,0.1679535657167434,8.566666666666666,Fallow,Low
-17.7219,-11.5145,-6.207400000000002,-2.4492935982947064e-16,1.0,19,0.2459866851568222,24.1,Wheat,Medium
-18.6294,-11.3281,-7.301300000000001,-2.4492935982947064e-16,1.0,19,0.3924563527107239,22.2,Wheat,Medium
-18.317,-9.9814,-8.33555,-2.4492935982947064e-16,1.0,19,0.1919758170843124,13.5,Wheat,Medium
-17.9526,-11.002,-6.9506,-2.4492935982947064e-16,1.0,19,0.2639961242675781,25.7,Wheat,High
-18.2019,-11.2054,-6.996499999999999,-2.4492935982947064e-16,1.0,19,0.3345445692539215,28.133333333333333,Wheat,High
-17.9351,-12.0211,-5.913999999999998,-2.4492935982947064e-16,1.0,19,0.2836227416992187,16.1,Wheat,Medium
-16.9283,-12.0193,-4.909000000000001,-2.4492935982947064e-16,1.0,19,0.3641768097877502,15.7,Wheat,Medium
-17.8288,-9.6835,-8.145280000000001,-2.4492935982947064e-16,1.0,19,0.3613353967666626,17.8,Wheat,Medium
-17.0496,-11.1756,-5.874000000000002,-2.4492935982947064e-16,1.0,19,0.2215279936790466,18.4,Wheat,Medium
-16.8663,-10.9578,-5.908499999999998,-2.4492935982947064e-16,1.0,19,0.2117263376712799,11.366666666666667,Wheat,Low
-20.8249,-14.0198,-6.8050999999999995,-2.4492935982947064e-16,1.0,19,0.175702229142189,8.8,Wheat,Low
-19.3345,-12.7189,-6.615599999999999,-2.4492935982947064e-16,1.0,19,0.2482316195964813,9.2,Wheat,Low
-19.9954,-12.7668,-7.2286,-2.4492935982947064e-16,1.0,19,0.2199722081422805,10.2,Wheat,Low
-20.3044,-12.8504,-7.454000000000001,-2.4492935982947064e-16,1.0,19,0.1995508968830108,24.3,Wheat,Medium
-20.6879,-13.5636,-7.1243,-2.4492935982947064e-16,1.0,19,0.1998737007379531,10.833333333333334,Wheat,Low
-17.6814,-9.7026,-7.97878,-2.4492935982947064e-16,1.0,19,0.187777429819107,10.9,Wheat,Low
-18.7006,-10.5411,-8.159500000000001,-2.4492935982947064e-16,1.0,19,0.2064297050237655,13.2,Wheat,Medium
-17.5563,-10.3103,-7.246,-2.4492935982947064e-16,1.0,16,0.3488603234291076,9.5,Tobacco,Low
-16.7137,-10.1517,-6.561999999999999,-2.4492935982947064e-16,1.0,19,0.4334699511528015,11.3,Wheat,Low
-18.0702,-10.4169,-7.6533,-2.4492935982947064e-16,1.0,19,0.2061881870031356,7.466666666666667,Wheat,Low
-17.4426,-7.2141,-10.228479999999998,-2.4492935982947064e-16,1.0,19,0.2123739123344421,35.6,Wheat,High
-19.3064,-10.4628,-8.8436,-2.4492935982947064e-16,1.0,19,0.167187288403511,21.9,Wheat,Medium
-17.7704,-8.055,-9.715369999999998,-2.4492935982947064e-16,1.0,19,0.2579661309719085,7.1,Wheat,Low
-17.4,-9.8061,-7.593939999999998,-2.4492935982947064e-16,1.0,19,0.4229991137981415,12.9,Wheat,Medium
-19.4026,-9.6445,-9.75806,-2.4492935982947064e-16,1.0,19,0.1820806860923767,11.799999999999999,Wheat,Low
-17.8418,-11.3459,-6.495899999999999,-2.4492935982947064e-16,1.0,19,0.3881789445877075,24.3,Wheat,Medium
-18.2054,-11.228,-6.977400000000001,-2.4492935982947064e-16,1.0,19,0.2236566543579101,21.8,Wheat,Medium
-17.8225,-11.7969,-6.025600000000001,-2.4492935982947064e-16,1.0,19,0.2194994390010833,21.5,Wheat,Medium
-19.7691,-12.1151,-7.654000000000002,-2.4492935982947064e-16,1.0,19,0.1748107820749282,21.8,Wheat,Medium
-20.5357,-13.5457,-6.989999999999998,-2.4492935982947064e-16,1.0,19,0.1793431639671325,20.666666666666664,Wheat,Medium
-17.5013,-7.308,-10.19333,-2.4492935982947064e-16,1.0,2,0.2898980379104614,39.8,Fallow,Very High
-16.8625,-8.7528,-8.10975,-2.4492935982947064e-16,1.0,2,0.3772072792053222,13.7,Fallow,Medium
-16.9906,-10.6285,-6.3621,-2.4492935982947064e-16,1.0,19,0.1941378563642501,15.0,Wheat,Medium
-17.8951,-11.0055,-6.8896,-2.4492935982947064e-16,1.0,2,0.4041087031364441,36.2,Fallow,High
-17.7079,-7.6416,-10.066329999999999,-2.4492935982947064e-16,1.0,11,0.2072949111461639,12.466666666666667,Paddy,Medium
-16.1288,-9.7485,-6.380289999999999,-2.4492935982947064e-16,1.0,17,0.4709498584270477,8.8,Tobacco&Chickori,Low
-16.4222,-9.4981,-6.924099999999999,-2.4492935982947064e-16,1.0,17,0.6271727681159973,10.0,Tobacco&Chickori,Low
-19.8934,-13.0458,-6.8476,-2.4492935982947064e-16,1.0,19,0.3203337788581848,20.3,Wheat,Medium
-16.9565,-11.4428,-5.513699999999998,-2.4492935982947064e-16,1.0,19,0.3421753942966461,13.4,Wheat,Medium
-17.7065,-10.6512,-7.055299999999999,-2.4492935982947064e-16,1.0,19,0.3234241604804992,16.566666666666666,Wheat,Medium
-17.3825,-11.0191,-6.3634,-2.4492935982947064e-16,1.0,19,0.3474432528018951,15.3,Wheat,Medium
-17.0733,-11.9141,-5.1592,-2.4492935982947064e-16,1.0,19,0.3845714628696441,8.6,Wheat,Low
-14.7919,-10.0595,-4.7324,-2.4492935982947064e-16,1.0,1,0.5468058586120605,12.2,Chickori,Medium
-16.4965,-10.0229,-6.473600000000001,-2.4492935982947064e-16,1.0,1,0.5995686650276184,27.2,Chickori,High
-16.8158,-10.8271,-5.9887,-2.4492935982947064e-16,1.0,19,0.239567369222641,8.366666666666667,Wheat,Low
-16.2507,-10.9905,-5.2601999999999975,-2.4492935982947064e-16,1.0,19,0.4899125695228576,13.3,Wheat,Medium
-15.6522,-10.7192,-4.933,-2.4492935982947064e-16,1.0,1,0.4736062586307525,20.9,Chickori,Medium
-16.1047,-10.7707,-5.334000000000001,-2.4492935982947064e-16,1.0,1,0.5202531814575195,17.9,Chickori,Medium
-18.5024,-10.8628,-7.6396000000000015,-2.4492935982947064e-16,1.0,19,0.2515115737915039,10.5,Wheat,Low
-16.4258,-11.0807,-5.345099999999999,-2.4492935982947064e-16,1.0,1,0.6301990747451782,19.53333333333333,Chickori,Medium
-17.2366,-10.4927,-6.7439,-2.4492935982947064e-16,1.0,19,0.3028899431228637,10.8,Wheat,Low
-19.0517,-12.6192,-6.432500000000001,-2.4492935982947064e-16,1.0,19,0.2355351448059082,14.0,Wheat,Medium
-18.0175,-11.8905,-6.126999999999999,-2.4492935982947064e-16,1.0,19,0.4741213023662567,12.0,Wheat,Medium
-19.2848,-11.469,-7.815800000000001,-2.4492935982947064e-16,1.0,19,0.2611831426620483,19.0,Wheat,Medium
-18.4864,-12.8438,-5.6426,-2.4492935982947064e-16,1.0,19,0.2435075938701629,9.333333333333334,Wheat,Low
-12.4401,-5.0445,-7.39563,-2.4492935982947064e-16,1.0,9,0.5520318746566772,31.3,Mustard,High
-15.1081,-10.3569,-4.751200000000001,-2.4492935982947064e-16,1.0,16,0.4460042715072632,25.9,Tobacco,High
-16.0484,-9.6984,-6.350010000000001,-2.4492935982947064e-16,1.0,16,0.4473686516284942,18.7,Tobacco,Medium
-17.1639,-11.06,-6.103900000000001,-2.4492935982947064e-16,1.0,19,0.4749543368816376,14.1,Wheat,Medium
-15.0229,-8.9696,-6.053330000000001,-2.4492935982947064e-16,1.0,16,0.4320019781589508,19.833333333333332,Tobacco,Medium
-16.0769,-7.0317,-9.045219999999999,-2.4492935982947064e-16,1.0,16,0.582457959651947,9.9,Tobacco,Low
-18.3551,-11.3751,-6.98,-2.4492935982947064e-16,1.0,16,0.3505752086639404,14.9,Tobacco,Medium
-17.0875,-10.1373,-6.950199999999999,-2.4492935982947064e-16,1.0,19,0.516853928565979,15.5,Wheat,Medium
-16.3354,-6.7689,-9.56648,-2.4492935982947064e-16,1.0,19,0.4735351800918579,7.6,Wheat,Low
-16.6764,-7.9476,-8.728830000000002,-2.4492935982947064e-16,1.0,16,0.5499391555786133,13.5,Tobacco,Medium
-14.7636,-6.1344,-8.62916,-2.4492935982947064e-16,1.0,16,0.6279380917549133,28.2,Tobacco,High
-14.4149,-7.3549,-7.059989999999999,-2.4492935982947064e-16,1.0,16,0.5800183415412903,25.2,Tobacco,High
-14.0245,-8.3723,-5.65221,-2.4492935982947064e-16,1.0,16,0.4782223701477051,27.2,Tobacco,High
-15.5433,-10.4386,-5.104700000000001,-2.4492935982947064e-16,1.0,19,0.2664413452148437,5.8,Wheat,Low
-14.8611,-8.5111,-6.35004,-2.4492935982947064e-16,1.0,16,0.5255942940711975,27.733333333333334,Tobacco,High
-16.5409,-9.4665,-7.07436,-2.4492935982947064e-16,1.0,16,0.2618927657604217,17.1,Tobacco,Medium
-15.2402,-9.7859,-5.454330000000001,-2.4492935982947064e-16,1.0,16,0.3503179848194122,13.4,Tobacco,Medium
-17.36,-9.2243,-8.13567,-2.4492935982947064e-16,1.0,16,0.3473627269268036,13.6,Tobacco,Medium
-18.12,-10.5993,-7.5207000000000015,-2.4492935982947064e-16,1.0,16,0.3305045366287231,12.0,Tobacco,Medium
-18.0781,-9.8641,-8.213999999999999,-2.4492935982947064e-16,1.0,16,0.3133893311023712,15.366666666666667,Tobacco,Medium
-16.5962,-9.8583,-6.737909999999999,-2.4492935982947064e-16,1.0,2,0.4700151085853576,14.3,Fallow,Medium
-16.5217,-10.0054,-6.516299999999999,-2.4492935982947064e-16,1.0,2,0.5146573781967163,14.9,Fallow,Medium
-15.532,-8.2082,-7.32385,-2.4492935982947064e-16,1.0,11,0.3397146463394165,26.4,Paddy,High
