VH-pol,VV-pol,SM1 (%),Crop Name,label,NDVI
-19.3345,-12.7189,9.2,Wheat,Low,0.2857142984867096
-19.9954,-12.7668,10.2,Wheat,Low,0.2434127926826477
-20.3044,-12.8504,24.3,Wheat,High,0.2308812886476516
-20.6879,-13.5636,10.83333333333333,Wheat,Medium,0.2048846632242202
-17.6814,-9.70262,10.9,Wheat,Medium,0.2185306549072265
-18.7006,-10.5411,13.2,Wheat,Medium,0.2047281265258789
-17.5563,-10.3103,9.5,Tobacco,Low,0.4084124863147735
-16.7137,-10.1517,11.3,Wheat,Medium,0.2456495314836502
-18.0702,-10.4169,7.466666666666667,Wheat,Low,0.2266435921192169
-17.4426,-7.21412,35.6,Wheat,High,0.2168322652578354
-19.3064,-10.4628,21.9,Wheat,High,0.2287518233060836
-17.7704,-8.05503,7.1,Wheat,Low,0.3866406679153442
-17.4,-9.80606,12.9,Wheat,Medium,0.5164539813995361
-19.4026,-9.64454,11.8,Wheat,Medium,0.201026514172554
-17.8418,-11.3459,24.3,Wheat,High,0.1864095479249954
-18.2054,-11.228,21.8,Wheat,High,0.2012241780757904
-17.8225,-11.7969,21.5,Wheat,High,0.2259615361690521
-19.7691,-12.1151,21.8,Wheat,High,0.204994797706604
-20.5357,-13.5457,20.66666666666666,Wheat,Medium,0.1839258074760437
-17.5013,-7.30797,39.8,Fallow,Very High,0.285906046628952
-16.8625,-8.75275,13.7,Fallow,Medium,0.3546346127986908
-16.9906,-10.6285,15.0,Wheat,Medium,0.2018561512231826
-17.8951,-11.0055,36.2,Fallow,Very High,0.3316326439380646
-17.7079,-7.64157,12.46666666666667,Paddy,Medium,0.1584852784872055
-16.1288,-9.74851,8.8,Tobacco&Chickori,Low,0.5083798766136169
-16.4222,-9.4981,10.0,Tobacco&Chickori,Low,0.6467415690422058
-19.8934,-13.0458,20.3,Wheat,Medium,0.3827032744884491
-16.9565,-11.4428,13.4,Wheat,Medium,0.3219797909259796
-17.7065,-10.6512,16.56666666666667,Wheat,Medium,0.2561900019645691
-17.3825,-11.0191,15.3,Wheat,Medium,0.3884823322296142
-17.0733,-11.9141,8.6,Wheat,Low,0.3233376741409302
-14.7919,-10.0595,12.2,Chickori,Medium,0.6068548560142517
-16.4965,-10.0229,27.2,Chickori,High,0.6575719714164734
-16.8158,-10.8271,8.366666666666667,Wheat,Low,0.2393767684698104
-16.2507,-10.9905,13.3,Wheat,Medium,0.3148404955863952
-15.6522,-10.7192,20.9,Chickori,Medium,0.5920680165290833
-16.1047,-10.7707,17.9,Chickori,Medium,0.645581841468811
-18.5024,-10.8628,10.5,Wheat,Low,0.3142057359218597
-16.4258,-11.0807,19.53333333333333,Chickori,Medium,0.6606481671333313
-17.2366,-10.4927,10.8,Wheat,Low,0.3823109865188598
-19.0517,-12.6192,14.0,Wheat,Medium,0.2947438359260559
-18.0175,-11.8905,12.0,Wheat,Medium,0.4419441819190979
-19.2848,-11.469,19.0,Wheat,Medium,0.2935779690742492
-18.4864,-12.8438,9.333333333333334,Wheat,Low,0.2846715450286865
-12.4401,-5.04447,31.3,Mustard,High,0.6021577715873718
-15.1081,-10.3569,25.9,Tobacco,High,0.548872172832489
-16.0484,-9.69839,18.7,Tobacco,Medium,0.3810160458087921
-17.1639,-11.06,14.1,Wheat,Medium,0.3110949993133545
-15.0229,-8.96957,19.83333333333333,Tobacco,Medium,0.4745002090930938
-16.0769,-7.03168,9.9,Tobacco,Low,0.6835132241249084
-18.3551,-11.3751,14.9,Tobacco,Medium,0.4362726211547851
-17.0875,-10.1373,15.5,Wheat,Medium,0.6023622155189514
-16.3354,-6.76892,7.6,Wheat,Low,0.674244225025177
-16.6764,-7.94757,13.5,Tobacco,Medium,0.6301301121711731
-14.7636,-6.13444,28.2,Tobacco,High,0.678855299949646
-14.4149,-7.35491,25.2,Tobacco,High,0.7126293778419495
-14.0245,-8.37229,27.2,Tobacco,High,0.6408864855766296
-15.5433,-10.4386,5.8,Wheat,Low,0.3066104054450989
-14.8611,-8.51106,27.73333333333333,Tobacco,High,0.689395546913147
-16.5409,-9.46654,17.1,Tobacco,Medium,0.3884598016738891
-15.2402,-9.78587,13.4,Tobacco,Medium,0.410852700471878
-17.36,-9.22433,13.6,Tobacco,Medium,0.4414414465427398
-18.12,-10.5993,12.0,Tobacco,Medium,0.4915028214454651
-18.0781,-9.8641,15.36666666666667,Tobacco,Medium,0.4293002784252167
-16.5962,-9.85829,14.3,Fallow,Medium,0.5962616801261902
-16.5217,-10.0054,14.9,Fallow,Medium,0.6738022565841675
-15.532,-8.20815,26.4,Paddy,High,0.4676500260829925
-15.728,-7.9874,43.2,Paddy,Very High,0.4651665985584259
-16.9013,-11.5999,15.16666666666667,Paddy,Medium,0.3813051283359527
-18.244,-12.3101,9.8,Tobacco,Low,0.4862385392189026
-17.0564,-8.11227,37.9,Tobacco,Very High,0.4759667515754699
-16.4524,-10.4309,7.5,Tobacco,Low,0.2526720762252807
-17.5753,-11.0292,26.4,Tobacco,High,0.3670256733894348
-18.3824,-12.4277,7.1,Wheat,Low,0.6234284043312073
-16.9925,-8.88583,38.5,Wheat,Very High,0.4929824471473694
-17.0497,-8.33876,41.1,Bhaji,Very High,0.3998604416847229
-19.7611,-12.3533,10.7,Wheat,Low,0.4305448830127716
-19.2444,-12.0485,7.3,Wheat,Low,0.3524068892002105
-18.9984,-11.8662,6.266666666666667,Wheat,Low,0.3832853138446808
-16.5716,-9.33579,13.7,Wheat,Medium,0.3150317966938019
-16.2567,-9.36997,17.3,Wheat,Medium,0.2987591326236725
-12.7493,-5.22254,27.9,Tobacco,High,0.765389084815979
-16.774,-8.15243,38.2,Tobacco,Very High,0.3894165456295013
-12.1359,-6.58256,34.33333333333334,Tobacco,High,0.6514138579368591
-17.7192,-10.3633,20.3,Tobacco,Medium,0.4759358167648315
-17.6484,-9.4967,21.5,Tobacco,High,0.2900900840759277
-15.0873,-6.90885,17.3,Tobacco,Medium,0.6112045049667358
-15.4924,-7.87511,24.7,Tobacco,High,0.7282153367996216
-15.0525,-7.59737,29.46666666666667,Tobacco,High,0.7422794699668884
-11.5396,-7.63622,8.7,Mustard,Low,0.5940149426460266
-14.323,-8.98674,50.0,Chickori,Very High,0.6698673963546753
-17.1612,-9.16799,15.8,Chickori,Medium,0.6848137378692627
-16.5228,-9.98216,4.7,Lemon,Low,0.3711790442466736
-15.4173,-9.85488,5.533333333333333,Chickori,Low,0.6476253271102905
-16.7824,-10.4499,17.6,Wheat,Medium,0.7087549567222595
-15.5509,-9.08793,31.7,Wheat,High,0.6888062953948975
-16.0693,-10.7839,27.8,Wheat,High,0.6566404700279236
-14.8419,-9.50716,28.0,Wheat,High,0.6638176441192627
-14.8283,-10.8044,36.63333333333333,Wheat,Very High,0.727931797504425
-15.4123,-9.70914,43.5,Wheat,Very High,0.5913312435150146
-15.4243,-11.7283,41.8,Wheat,Very High,0.6820412278175354
-15.6351,-9.57326,37.2,Wheat,Very High,0.7102672457695007
-14.9015,-9.20196,40.5,Wheat,Very High,0.6501960754394531
-14.9442,-9.5903,35.63333333333333,Wheat,High,0.6816249489784241
-16.7619,-9.96437,13.5,Wheat,Medium,0.5534350872039795
-15.7393,-10.3056,28.1,Wheat,High,0.6718092560768127
-13.9825,-9.44994,50.0,Wheat,Very High,0.6028513312339783
-13.7952,-9.43116,31.5,Wheat,High,0.5783517956733704
-14.3261,-9.63315,27.26666666666667,Wheat,High,0.5454545617103577
-18.2454,-12.529,16.8,Wheat,Medium,0.6810923218727112
-18.1042,-13.0443,19.2,Wheat,Medium,0.7130164504051208
-19.2608,-13.241,24.0,Wheat,High,0.7225486040115356
-16.2866,-11.6541,15.5,Wheat,Medium,0.7389022707939148
-18.8024,-12.013,19.43333333333333,Wheat,Medium,0.7176364660263062
-17.7822,-11.0555,16.8,Wheat,Medium,0.6064480543136597
-16.5881,-10.8434,16.7,Wheat,Medium,0.6497297286987305
-15.1856,-8.64886,40.5,Wheat,Very High,0.679358720779419
-14.7551,-9.49351,44.4,Wheat,Very High,0.610710620880127
-16.9981,-10.8364,12.8,Wheat,Medium,0.6705524325370789
-18.4114,-9.73007,50.0,Fallow,Very High,0.3018867969512939
-20.8136,-12.2341,50.0,Fallow,Very High,0.3066465258598327
-18.2702,-11.0335,50.0,Fallow,Very High,0.347457617521286
-20.0097,-14.2294,50.0,Fallow,Very High,0.2658730149269104
-19.8683,-12.3218,50.0,Fallow,Very High,0.2570659518241882
-14.4919,-10.0254,46.5,Wheat,Very High,0.6754717230796814
-14.6334,-9.05756,42.3,Wheat,Very High,0.5669782161712646
-15.221,-8.834,39.5,Wheat,Very High,0.60280841588974
-14.4385,-9.02234,48.0,Wheat,Very High,0.5948553085327148
-14.1065,-8.98184,50.0,Wheat,Very High,0.5405982732772827
-12.9828,-8.40287,50.0,Wheat,Very High,0.4790177047252655
-13.9989,-9.22932,50.0,Wheat,Very High,0.5657264590263367
-13.4555,-9.22315,37.1,Wheat,Very High,0.5798983573913574
-13.9509,-8.36585,50.0,Wheat,Very High,0.4284110069274902
-12.9206,-8.38278,50.0,Wheat,Very High,0.436166912317276
-14.8409,-9.48501,40.0,Wheat,Very High,0.6585829854011536
-14.3227,-7.98424,37.1,Wheat,Very High,0.6517622470855713
-13.942,-7.92383,41.7,Wheat,Very High,0.5498425960540771
-14.9027,-9.84828,39.7,Wheat,Very High,0.6625592708587646
-14.1597,-9.32371,42.6,Wheat,Very High,0.6000000238418579
-18.8855,-12.1839,17.0,Wheat,Medium,0.6721672415733337
-18.5168,-12.2374,22.7,Wheat,High,0.638580322265625
-16.2903,-8.96052,10.3,Tobacco,Low,0.5582175254821777
-16.1573,-11.6706,28.6,Wheat,High,0.6120348572731018
-18.1201,-12.2229,18.0,Wheat,Medium,0.6843166947364807
-16.5822,-11.0462,22.5,Wheat,High,0.7675585150718689
-15.8812,-10.5153,36.2,Wheat,Very High,0.7056216597557068
-15.0137,-10.1711,39.3,Wheat,Very High,0.69655841588974
-15.817,-9.24263,40.3,Wheat,Very High,0.6812748908996582
-16.6993,-11.7079,19.56666666666667,Wheat,Medium,0.6276476979255676
-16.1574,-10.7433,30.3,Wheat,High,0.6373988389968872
-16.5286,-10.8412,25.7,Wheat,High,0.6298327445983887
-18.1929,-11.7019,26.2,Wheat,High,0.6431350708007812
-17.8629,-11.268,22.7,Wheat,High,0.6744664311408997
-18.3826,-12.7516,25.03333333333333,Wheat,High,0.6930045485496521
-15.4043,-6.99299,39.8,Wheat,Very High,0.4361799955368042
-15.4917,-9.12098,44.5,Wheat,Very High,0.402622640132904
-14.7563,-9.58836,26.3,Wheat,High,0.4122577309608459
-18.0314,-11.075,50.0,Fallow,Very High,0.3797290921211242
-15.5752,-7.88299,42.1,Wheat,Very High,0.4946659207344055
-14.8783,-8.50801,14.7,Tobacco&Chickori,Medium,0.554770290851593
-15.3148,-7.97062,18.0,Tobacco&Chickori,Medium,0.6918138265609741
-14.718,-8.16072,26.7,Chickori,High,0.6518144011497498
-16.4789,-9.75548,31.5,Chickori,High,0.5816733241081238
-15.6628,-9.21482,29.16666666666667,Chickori,High,0.64673912525177
-14.7798,-10.7378,21.9,Wheat,High,0.5796574950218201
-16.0701,-9.75722,21.1,Wheat,Medium,0.5767138004302979
-14.0855,-9.15274,14.1,Chickori,Medium,0.6407857537269592
-14.2032,-8.23296,17.4,Chickori,Medium,0.6839378476142883
-14.9238,-10.6211,25.3,Wheat,High,0.5962492823600769
-15.1833,-9.39411,36.3,Wheat,Very High,0.5445757508277893
-14.2857,-8.87994,38.9,Wheat,Very High,0.6571671366691589
-15.0224,-9.32048,36.3,Chickori,Very High,0.641598641872406
-14.6564,-9.59774,39.2,Wheat,Very High,0.6268041133880615
-14.6934,-8.92558,38.23333333333333,Chickori,Very High,0.63667231798172
-15.2741,-11.7519,50.0,Wheat,Very High,0.6304733157157898
-15.2789,-9.39742,26.1,Wheat,High,0.5866796970367432
-14.2067,-8.68391,50.0,Weed&Chickori,Very High,0.6200047731399536
-14.8864,-10.3688,50.0,Wheat,Very High,0.591545581817627
-16.0106,-11.0616,27.5,Wheat,High,0.6979742050170898
-11.8141,-4.889,11.1,Mustard,Medium,0.4845792055130005
-13.8549,-6.58466,34.2,Tobacco,High,0.6271186470985413
-12.5702,-6.88008,22.1,Tobacco,High,0.5708333253860474
-15.5821,-9.41477,34.0,Wheat,High,0.6331027150154114
-13.1134,-6.69729,26.26666666666667,Tobacco,High,0.6464576125144958
-12.0053,-4.55588,34.6,Tobacco,High,0.7098214030265808
-12.5588,-7.75929,47.3,Wheat,Very High,0.6622871160507202
-11.5177,-5.1475,37.8,Tobacco,Very High,0.7059679627418518
-12.3139,-4.62778,38.4,Tobacco,Very High,0.6651219129562378
-8.51928,-4.38762,38.6,Tobacco,Very High,0.6924583911895752
-14.4875,-6.65084,20.4,Tobacco,Medium,0.6497175097465515
-11.9224,-4.38034,18.6,Tobacco,Medium,0.7163147330284119
-10.5732,-6.83968,21.6,Tobacco,High,0.6887642741203308
-13.9667,-8.96324,24.4,Wheat,High,0.6237238645553589
-11.9098,-5.06235,19.8,Tobacco,Medium,0.7044410705566406
-15.2095,-8.1386,24.9,Tobacco,High,0.4622844755649566
-15.2798,-8.52858,21.1,Tobacco,Medium,0.5112048387527466
-14.9254,-6.82117,24.9,Tobacco,High,0.6459959149360657
-13.8776,-6.75098,23.0,Tobacco,High,0.6158654689788818
-14.103,-6.63893,23.83333333333333,Tobacco,High,0.6653127670288086
-13.7533,-6.4855,23.1,Tobacco,High,0.6614605188369751
-9.05371,-5.75431,41.2,Tobacco,Very High,0.6948374509811401
-13.4286,-6.93428,26.7,Tobacco,High,0.5731799006462097
-15.3144,-8.94126,19.1,Fallow,Medium,0.3696824312210083
-13.7703,-7.83323,38.93333333333334,Wheat,Very High,0.6513305306434631
-16.0378,-8.98771,21.9,Wheat,High,0.7481481432914734
-16.4705,-11.4268,27.8,Bhaji,High,0.7456623911857605
-16.4688,-11.9319,27.8,Wheat,High,0.6948996186256409
-15.2937,-8.63301,21.3,Wheat,Medium,0.756709098815918
-17.2874,-10.9716,20.46666666666667,Wheat,Medium,0.7213547229766846
-15.49,-10.5958,39.3,Wheat,Very High,0.6800804734230042
-14.8411,-9.18359,22.0,Wheat,High,0.6561403274536133
-15.9913,-10.7964,29.0,Wheat,High,0.6315107345581055
-16.8731,-12.7584,26.5,Wheat,High,0.6670071482658386
-15.2175,-10.0722,20.03333333333333,Wheat,Medium,0.6806545257568359
-15.3651,-10.5871,8.6,Wheat,Low,0.6143856048583984
-16.02,-11.404,9.0,Wheat,Low,0.6643524169921875
-11.4553,-5.50537,29.4,Tobacco,High,0.7140751481056213
-13.3615,-8.21749,26.3,Tobacco,High,0.5484460592269897
-12.6595,-6.21008,28.06666666666667,Tobacco,High,0.65500408411026
-15.6868,-9.37278,28.9,Wheat,High,0.6833747029304504
-14.3984,-7.84593,16.8,Tobacco,Medium,0.7054263353347778
-14.3983,-6.44354,46.0,Tobacco,Very High,0.576837420463562
-13.4604,-5.85583,38.9,Tobacco,Very High,0.6759776473045349
-13.4343,-5.61265,36.76666666666667,Tobacco,Very High,0.638225257396698
-12.186,-8.23944,11.5,Mustard,Medium,0.4493772089481354
-14.2387,-8.5873,30.3,Chickori,High,0.8147359490394592
-15.5438,-9.51593,21.9,Chickori,High,0.8355981111526489
-16.0669,-9.92072,9.4,Lemon,Low,0.3489187657833099
-14.9784,-8.8465,13.3,Chickori,Medium,0.7824305891990662
-17.6583,-9.95834,17.3,Wheat,Medium,0.8902438879013062
-16.3201,-10.9422,24.3,Wheat,High,0.8879727125167847
-16.9359,-12.4538,21.3,Wheat,Medium,0.8307905793190002
-17.0737,-11.5407,16.8,Wheat,Medium,0.8035294413566589
-17.3451,-11.4806,18.33333333333333,Wheat,Medium,0.898464560508728
-16.2627,-11.1686,37.7,Wheat,Very High,0.7275345325469971
-15.7022,-11.468,27.5,Wheat,High,0.848588764667511
-16.2336,-10.1653,24.3,Wheat,High,0.8710178732872009
-15.956,-11.3401,30.6,Wheat,High,0.8215366005897522
-16.9755,-12.5233,26.8,Wheat,High,0.8446866273880005
-15.6671,-10.1801,14.4,Wheat,Medium,0.7847533822059631
-16.0585,-10.2699,23.9,Wheat,High,0.8720472455024719
-15.4619,-10.7014,26.8,Wheat,High,0.7593566179275513
-15.5571,-10.7794,20.0,Wheat,Medium,0.7538802623748779
-14.9434,-10.2317,20.03333333333333,Wheat,Medium,0.7571348547935486
-17.1166,-10.9082,44.6,Wheat,Very High,0.8504672646522522
-16.932,-11.0939,49.7,Wheat,Very High,0.8687143921852112
-16.5729,-11.9191,56.4,Wheat,Very High,0.8984674215316772
-16.2743,-10.7624,42.8,Wheat,Very High,0.8951311111450195
-16.9523,-11.6317,49.5,Wheat,Very High,0.8675821423530579
-15.6288,-10.6945,46.7,Wheat,Very High,0.7850408554077148
-14.2659,-8.39123,41.8,Wheat,Very High,0.8398255109786987
-15.9383,-10.9094,31.3,Wheat,High,0.8085612654685974
-15.9894,-11.2299,49.6,Wheat,Very High,0.7414966225624084
-15.6686,-11.0403,47.83333333333334,Wheat,Very High,0.8321126699447632
-19.0665,-12.2615,50.0,Fallow,Very High,0.2749844789505005
-19.5801,-12.3222,50.0,Fallow,Very High,0.3148936033248901
-19.2929,-9.30659,50.0,Fallow,Very High,0.1501246839761734
-21.2272,-14.123,50.0,Fallow,Very High,0.1480075865983963
-19.8921,-12.155,50.0,Fallow,Very High,0.2098522186279297
-16.8547,-11.9814,30.4,Wheat,High,0.8665286898612976
-16.6034,-10.905,21.5,Wheat,High,0.8179675936698914
-15.4321,-8.83472,50.0,Wheat,Very High,0.8537117838859558
-15.5413,-10.3801,24.8,Wheat,High,0.7843067049980164
-16.3067,-10.8623,31.8,Wheat,High,0.6246664524078369
-16.5009,-9.06509,28.3,Wheat,High,0.6080150008201599
-15.6414,-10.0537,27.7,Wheat,High,0.7233065366744995
-15.8904,-8.92933,35.4,Wheat,High,0.7694117426872253
-15.1796,-9.47953,29.7,Wheat,High,0.5451202392578125
-15.2609,-8.24861,33.76666666666667,Wheat,High,0.5243902206420898
-17.3715,-12.6838,18.2,Wheat,Medium,0.8302344083786011
-14.1088,-9.86262,20.5,Wheat,Medium,0.8426966071128845
-14.8262,-9.11705,27.1,Wheat,High,0.6503362059593201
-17.2411,-11.5787,19.3,Wheat,Medium,0.8269387483596802
-16.3782,-11.2489,20.93333333333333,Wheat,Medium,0.7852309346199036
-15.205,-11.7508,50.0,Wheat,Very High,0.843904972076416
-17.3032,-10.4226,50.0,Wheat,Very High,0.8344120979309082
-14.5867,-5.55237,50.0,Tobacco,Very High,0.6948987245559692
-15.4608,-9.6714,50.0,Wheat,Very High,0.7770751118659973
-16.582,-10.9173,50.0,Wheat,Very High,0.8730002641677856
-15.9931,-10.4864,45.2,Wheat,Very High,0.8960294723510742
-15.2281,-10.7843,37.1,Wheat,Very High,0.8637922406196594
-14.7895,-10.6469,39.2,Wheat,Very High,0.8598290681838989
-14.7874,-10.9792,37.1,Wheat,Very High,0.8545843362808228
-14.8197,-11.2465,49.76666666666667,Wheat,Very High,0.7812326550483704
-14.4206,-8.29293,31.5,Wheat,High,0.7864951491355896
-16.1968,-9.89683,40.0,Wheat,Very High,0.7738748788833618
-15.307,-11.7033,41.2,Wheat,Very High,0.8425531983375549
-14.6731,-10.6978,35.0,Wheat,High,0.8300653696060181
-14.2847,-11.1177,31.46666666666667,Wheat,High,0.8426143527030945
-15.6839,-9.70795,26.4,Wheat,High,0.6384563446044922
-16.3498,-10.7903,29.7,Wheat,High,0.5088273882865906
-14.6972,-10.2006,31.7,Wheat,High,0.4477272629737854
-16.8298,-11.5686,50.0,Fallow,Very High,0.3484923243522644
-16.1381,-10.3474,22.46666666666667,Wheat,High,0.7699443697929382
-14.697,-8.0968,11.9,Tobacco&Chickori,Medium,0.6127886176109314
-14.8821,-7.42032,13.2,Tobacco&Chickori,Medium,0.7879746556282043
-13.8753,-9.33721,24.2,Chickori,High,0.7465310096740723
-14.7001,-8.42968,22.6,Chickori,High,0.6477723121643066
-14.2055,-7.73729,23.8,Chickori,High,0.6015216112136841
-14.0663,-9.24351,28.5,Wheat,High,0.711003303527832
-13.9646,-9.53856,25.8,Wheat,High,0.705205500125885
-13.1507,-8.51202,29.8,Chickori,High,0.7680642008781433
-13.8451,-8.02083,25.1,Chickori,High,0.7523809671401978
-13.693,-9.18496,23.2,Wheat,High,0.727371871471405
-16.5834,-9.94014,18.4,Wheat,Medium,0.7259713411331177
-15.7677,-10.2866,27.4,Wheat,High,0.8037872910499573
-14.9713,-10.4383,25.8,Chickori,High,0.7963488698005676
-15.27,-10.4266,30.4,Wheat,High,0.809819757938385
-15.1571,-10.6741,27.56666666666667,Chickori,High,0.7705692648887634
-15.4661,-10.3945,26.9,Wheat,High,0.7997793555259705
-16.0858,-10.1902,16.8,Wheat,Medium,0.7792137861251831
-15.5935,-10.3974,24.1,Weed&Chickori,High,0.8019999861717224
-16.8782,-11.3452,25.4,Wheat,High,0.7274725437164307
-15.6528,-11.0237,22.46666666666667,Wheat,High,0.8744609355926514
-12.1096,-4.35332,37.6,Mustard,Very High,0.5524600148200989
-12.6734,-6.90669,31.6,Tobacco,High,0.7294281721115112
-12.5303,-6.38405,28.4,Tobacco,High,0.6701030731201172
-14.1099,-8.30811,28.3,Wheat,High,0.8317241668701172
-12.6323,-6.14565,23.63333333333333,Tobacco,High,0.7678396701812744
-11.5008,-4.55879,23.6,Tobacco,High,0.8337417244911194
-12.2565,-9.20599,26.5,Wheat,High,0.8005944490432739
-13.6459,-5.13572,21.6,Tobacco,High,0.8154981732368469
-12.2502,-3.92874,19.5,Tobacco,Medium,0.7963488698005676
-12.9911,-4.2588,24.46666666666667,Tobacco,High,0.8117693662643433
-13.6907,-6.34436,30.1,Tobacco,High,0.7275269627571106
-11.3752,-3.2291,29.3,Tobacco,High,0.7995287179946899
-12.7811,-4.84493,35.1,Tobacco,High,0.7622377872467041
-16.2037,-8.27562,18.8,Wheat,Medium,0.7469300627708435
-12.3364,-3.99248,27.73333333333333,Tobacco,High,0.7814619541168213
-14.5675,-7.02278,29.7,Tobacco,High,0.6068965792655945
-14.8695,-6.81099,35.2,Tobacco,High,0.6831896305084229
-13.516,-4.30387,24.7,Tobacco,High,0.7224639058113098
-12.8364,-4.96629,28.2,Tobacco,High,0.7229636311531067
-15.0041,-4.56167,27.43333333333333,Tobacco,High,0.7161409854888916
-12.1865,-5.48042,34.9,Tobacco,High,0.7307773232460022
-12.0578,-3.93838,23.2,Tobacco,High,0.7932367324829102
-11.4954,-5.00131,29.0,Tobacco,High,0.6838427782058716
-16.354,-6.90903,17.8,Fallow,Medium,0.2787878811359405
-14.5777,-9.93028,18.1,Wheat,Medium,0.8245701193809509
-13.4346,-8.82331,21.7,Wheat,High,0.8858656287193298
-15.5961,-11.2159,39.3,Bhaji,Very High,0.8592780232429504
-15.6754,-12.2058,25.6,Wheat,High,0.8602710962295532
-14.0467,-9.33508,22.1,Wheat,High,0.8995852470397949
-14.5869,-11.4771,20.13333333333333,Wheat,Medium,0.8512095212936401
-15.6336,-10.8891,19.8,Wheat,Medium,0.829741358757019
-16.152,-9.84884,25.9,Wheat,High,0.7941716909408569
-14.949,-9.38173,34.7,Wheat,High,0.730140209197998
-14.2766,-10.6539,39.6,Wheat,Very High,0.8254585862159729
-14.2282,-9.77077,43.03333333333333,Wheat,Very High,0.8203984498977661
-14.7608,-9.63492,50.0,Wheat,Very High,0.7232270836830139
-14.1151,-9.43904,29.1,Wheat,High,0.7835318446159363
-7.98165,-2.47196,19.1,Tobacco,Medium,0.7969865202903748
-13.6156,-5.82751,39.7,Tobacco,Very High,0.6735537052154541
-11.9856,-7.16127,17.03333333333333,Tobacco,Medium,0.7408267259597778
-14.9478,-9.25458,40.6,Wheat,Very High,0.8083009719848633
-14.4127,-6.28017,34.7,Tobacco,High,0.8396369218826294
-12.4329,-5.99228,22.7,Tobacco,High,0.6338028311729431
-14.2756,-7.07289,25.9,Tobacco,High,0.739130437374115
-13.338,-4.8338,25.56666666666667,Tobacco,High,0.6709831953048706
-15.7491,-7.55793,31.7,Fallow,High,0.4493772089481354
-15.1052,-10.042,15.0,Chickori,Medium,0.8147359490394592
-16.2079,-8.83637,30.4,Chickori,High,0.8355981111526489
-16.8035,-10.1382,1.9,Lemon,Low,0.3489187657833099
-15.1126,-8.26865,32.7,Chickori,High,0.7824305891990662
-16.4743,-11.4755,25.5,Wheat,High,0.8902438879013062
-15.1228,-11.4411,29.1,Wheat,High,0.8879727125167847
-17.507,-11.8249,21.8,Wheat,High,0.8307905793190002
-17.0632,-11.7332,14.7,Wheat,Medium,0.8035294413566589
-16.7978,-12.5305,21.2,Wheat,Medium,0.898464560508728
-14.4156,-10.3629,33.6,Wheat,High,0.7275345325469971
-15.6359,-12.5786,31.3,Wheat,High,0.848588764667511
-15.5467,-12.6783,30.7,Wheat,High,0.8710178732872009
-15.7564,-12.4753,35.1,Wheat,High,0.8215366005897522
-16.4941,-14.4765,33.76666666666667,Wheat,High,0.8446866273880005
-16.4377,-10.5224,24.4,Wheat,High,0.7847533822059631
-17.6211,-11.8147,26.4,Wheat,High,0.8720472455024719
-16.2021,-10.2135,39.4,Wheat,Very High,0.7593566179275513
-15.084,-10.2963,29.8,Wheat,High,0.7538802623748779
-15.6963,-10.1023,35.0,Wheat,High,0.7571348547935486
-18.468,-14.5624,24.4,Wheat,High,0.8504672646522522
-19.2072,-13.9204,21.1,Wheat,Medium,0.8687143921852112
-18.4306,-13.4764,26.1,Wheat,High,0.8984674215316772
-18.2222,-12.0832,20.5,Wheat,Medium,0.8951311111450195
-19.2194,-13.793,24.1,Wheat,High,0.8675821423530579
-16.9186,-11.3492,36.1,Wheat,Very High,0.7850408554077148
-15.3345,-9.51731,23.6,Wheat,High,0.8398255109786987
-15.3917,-12.0598,42.8,Wheat,Very High,0.8085612654685974
-16.3063,-12.5773,36.5,Wheat,Very High,0.7414966225624084
-17.1663,-12.4968,24.13333333333333,Wheat,High,0.8321126699447632
-19.0664,-10.012,50.0,Fallow,Very High,0.2749844789505005
-20.3766,-10.2549,50.0,Fallow,Very High,0.3148936033248901
-18.3143,-9.68626,50.0,Fallow,Very High,0.1501246839761734
-20.1205,-11.5837,50.0,Fallow,Very High,0.1480075865983963
-20.8537,-10.708,50.0,Fallow,Very High,0.2098522186279297
-16.1803,-11.364,26.6,Wheat,High,0.8665286898612976
-16.1281,-11.3174,33.7,Wheat,High,0.8179675936698914
-16.6327,-11.7589,24.4,Wheat,High,0.8537117838859558
-16.0887,-11.5934,33.9,Wheat,High,0.7843067049980164
-16.5498,-11.6801,47.96666666666667,Wheat,Very High,0.6246664524078369
-14.8039,-10.2797,49.1,Wheat,Very High,0.6080150008201599
-15.5351,-10.0788,48.9,Wheat,Very High,0.7233065366744995
-15.6903,-10.0819,53.8,Wheat,Very High,0.7694117426872253
-14.7325,-9.9132,48.0,Wheat,Very High,0.5451202392578125
-14.9716,-10.1914,51.96666666666667,Wheat,Very High,0.5243902206420898
-16.0458,-13.2941,28.1,Wheat,High,0.8302344083786011
-16.5984,-12.242,30.2,Wheat,High,0.8426966071128845
-17.4355,-12.5944,16.8,Wheat,Medium,0.6503362059593201
-16.2953,-12.8667,29.7,Wheat,High,0.8269387483596802
-16.1075,-12.892,28.56666666666667,Wheat,High,0.7852309346199036
-16.0629,-11.17,41.8,Wheat,Very High,0.843904972076416
-16.749,-11.3867,46.6,Wheat,Very High,0.8344120979309082
-13.5618,-6.57326,29.9,Tobacco,High,0.6948987245559692
-15.0753,-12.4199,28.6,Wheat,High,0.7770751118659973
-15.5535,-12.6043,42.1,Wheat,Very High,0.8730002641677856
