,NDVI
880,0.5922551155090332
881,0.4842070937156677
882,0.5536637306213379
883,0.5716713666915894
884,0.5879666805267334
885,0.6735153198242188
886,0.693261444568634
887,0.6135770082473755
888,0.46584171056747437
889,0.656670093536377
890,0.7254027128219604
891,0.7384540438652039
892,0.7117117047309875
893,0.7256857752799988
894,0.7369726896286011
895,0.6018264889717102
896,0.6192533373832703
897,0.3809264302253723
898,0.4736842215061188
899,0.598866879940033
900,0.40066224336624146
901,0.5814319252967834
902,0.5143651366233826
903,0.5292200446128845
904,0.5547685027122498
905,0.6400220394134521
906,0.71808260679245
907,0.6197339296340942
908,0.4731522500514984
909,0.5258126258850098
910,0.5947352051734924
911,0.6149098873138428
912,0.5905759334564209
913,0.26139089465141296
914,0.5113493204116821
915,0.4873288571834564
916,0.4822208285331726
917,0.3239564299583435
918,0.4862489402294159
919,0.4955595135688782
920,0.81427001953125
921,0.6989075541496277
922,0.6794150471687317
923,0.8338461518287659
924,0.8211829662322998
925,0.7017218470573425
926,0.7677005529403687
927,0.5732262134552002
928,0.6083775162696838
929,0.6704288721084595
930,0.3961038887500763
931,0.8449212908744812
932,0.267724871635437
933,0.8082343339920044
934,0.2998065650463104
935,0.44432660937309265
936,0.4469223916530609
937,0.5989060997962952
938,0.4624505937099457
939,0.41727158427238464
940,0.5295836329460144
941,0.6191037893295288
942,0.25925925374031067
943,0.5533862113952637
944,0.48758465051651
945,0.2583793103694916
946,0.2017391324043274
947,0.1976856291294098
948,0.27437055110931396
949,0.23984988033771515
950,0.4778672158718109
951,0.45409154891967773
952,0.5011086463928223
953,0.26567330956459045
954,0.3470270335674286
955,0.21676430106163025
956,0.27487820386886597
957,0.3099173605442047
958,0.2215464860200882
959,0.22955144941806793
960,0.6640493273735046
961,0.21715453267097473
962,0.29953300952911377
963,0.5526549816131592
964,0.25261780619621277
965,0.5352607369422913
966,0.41231343150138855
967,0.48918354511260986
968,0.4564755856990814
969,0.2514044940471649
970,0.46337994933128357
971,0.5125725269317627
972,0.435709685087204
973,0.23698629438877106
974,0.4194544553756714
975,0.14648909866809845
976,0.1945054978132248
977,0.15833087265491486
978,0.14330315589904785
979,0.2787286043167114
980,0.20966118574142456
981,0.16034986078739166
982,0.1594613790512085
983,0.23177652060985565
984,0.1611541211605072
985,0.21966692805290222
986,0.24170616269111633
987,0.2233622670173645
988,0.16265912353992462
989,0.2247048169374466
990,0.16751918196678162
991,0.19087986648082733
992,0.393086314201355
993,0.4265318214893341
994,0.1967727541923523
995,0.20025965571403503
996,0.2646167278289795
997,0.544077455997467
998,0.20671378076076508
999,0.40436074137687683
1000,0.5613463521003723
1001,0.31252437829971313
1002,0.33554479479789734
1003,0.22295624017715454
1004,0.23596343398094177
1005,0.6159761548042297
1006,0.48025476932525635
1007,0.16360454261302948
1008,0.223205104470253
1009,0.18284693360328674
1010,0.5427360534667969
1011,0.16953642666339874
1012,0.2608437240123749
1013,0.18751680850982666
1014,0.1687687635421753
1015,0.27445951104164124
1016,0.18959401547908783
1017,0.21528662741184235
1018,0.35701385140419006
1019,0.23721502721309662
1020,0.19542549550533295
1021,0.1952837109565735
1022,0.30473047494888306
1023,0.2889186441898346
1024,0.32274460792541504
