lr,n_estimators,tau_lo,tau_hi,min_samples_leaf,max_depth,subsample,q_hat,base_w_te,val_PICP,val_MPIW,test_PICP,test_MPIW
0.035,700,0.2,0.8,30,5,1.0,8.678108,11.8039,0.907895,29.844745,0.947712,29.160108
0.035,800,0.15,0.85,15,4,0.8,6.798748,13.6529,0.921053,28.183246,0.928105,27.250408
0.035,800,0.15,0.85,15,4,0.9,6.101343,13.7763,0.901316,26.912297,0.901961,25.979001
0.035,800,0.15,0.85,15,4,1.0,6.062833,14.684,0.907895,27.848891,0.908497,26.809651
0.035,800,0.15,0.85,15,5,0.8,7.669587,12.5746,0.914474,28.834689,0.915033,27.913812
0.035,800,0.15,0.85,15,5,0.9,7.119742,12.7344,0.921053,27.846182,0.888889,26.973865
0.035,800,0.15,0.85,15,5,1.0,6.572934,13.5086,0.914474,27.609746,0.888889,26.654442
0.035,800,0.15,0.85,18,4,0.8,7.125525,13.925,0.914474,28.951609,0.947712,28.176049
0.035,800,0.15,0.85,18,4,0.9,6.60535,14.0548,0.914474,28.332958,0.915033,27.265482
0.035,800,0.15,0.85,18,4,1.0,6.039703,14.6558,0.914474,27.781644,0.928105,26.735222
0.035,800,0.15,0.85,18,5,0.8,7.479018,12.8706,0.914474,28.772469,0.921569,27.828669
0.035,800,0.15,0.85,18,5,0.9,7.813848,12.8047,0.914474,29.504212,0.934641,28.432428
0.035,800,0.15,0.85,18,5,1.0,6.76155,13.3151,0.914474,28.009067,0.901961,26.838216
0.035,800,0.15,0.85,20,4,0.8,6.933324,13.9999,0.921053,28.615601,0.954248,27.866536
0.035,800,0.15,0.85,20,4,0.9,6.628253,14.0755,0.907895,28.324995,0.908497,27.331992
0.035,800,0.15,0.85,20,4,1.0,6.32735,14.7345,0.907895,28.145401,0.921569,27.389221
0.035,800,0.15,0.85,20,5,0.8,8.111894,12.7354,0.914474,29.799362,0.941176,28.959237
0.035,800,0.15,0.85,20,5,0.9,7.253052,12.7604,0.914474,28.237481,0.908497,27.266538
0.035,800,0.15,0.85,20,5,1.0,6.783181,13.3837,0.921053,28.260233,0.915033,26.950025
0.035,800,0.15,0.85,22,4,0.8,6.898183,13.8676,0.914474,28.459114,0.921569,27.66393
0.035,800,0.15,0.85,22,4,0.9,6.512882,14.3058,0.907895,28.035564,0.934641,27.331561
0.035,800,0.15,0.85,22,4,1.0,6.268933,14.6614,0.914474,28.227131,0.915033,27.199233
0.035,800,0.15,0.85,22,5,0.8,7.485751,12.9502,0.914474,28.779274,0.941176,27.92174
0.035,800,0.15,0.85,22,5,0.9,7.317052,13.1971,0.914474,28.703861,0.928105,27.831172
0.035,800,0.15,0.85,22,5,1.0,6.498635,13.4112,0.914474,27.435313,0.901961,26.408513
0.035,800,0.15,0.85,25,4,0.8,6.552362,14.2634,0.921053,28.138559,0.928105,27.36813
0.035,800,0.15,0.85,25,4,0.9,6.462918,14.4534,0.914474,28.157549,0.921569,27.379261
0.035,800,0.15,0.85,25,4,1.0,5.264621,14.9636,0.894737,26.138104,0.908497,25.492841
0.035,800,0.15,0.85,25,5,0.8,7.577365,13.2966,0.921053,29.335979,0.941176,28.451374
0.035,800,0.15,0.85,25,5,0.9,7.241334,13.3335,0.907895,28.529576,0.928105,27.816183
0.035,800,0.15,0.85,25,5,1.0,7.032363,13.8958,0.921053,28.353254,0.934641,27.960568
0.035,800,0.15,0.85,30,4,0.8,7.397447,14.4055,0.927632,29.6694,0.947712,29.200437
0.035,800,0.15,0.85,30,4,0.9,6.256971,14.5896,0.901316,27.60503,0.934641,27.103565
0.035,800,0.15,0.85,30,4,1.0,6.345686,14.8812,0.907895,28.38015,0.934641,27.572557
0.035,800,0.15,0.85,30,5,0.8,7.566759,13.5278,0.921053,29.30521,0.928105,28.661361
0.035,800,0.15,0.85,30,5,0.9,7.509252,13.5196,0.921053,29.031,0.934641,28.538134
0.035,800,0.15,0.85,30,5,1.0,7.425932,14.1382,0.921053,29.599037,0.954248,28.990025
0.035,800,0.2,0.8,15,4,0.8,8.365886,11.3117,0.901316,28.61811,0.915033,28.043449
0.035,800,0.2,0.8,15,4,0.9,8.53166,11.4789,0.914474,29.279876,0.921569,28.542255
0.035,800,0.2,0.8,15,4,1.0,7.412273,12.3223,0.901316,27.91402,0.915033,27.146878
0.035,800,0.2,0.8,15,5,0.8,8.271604,10.4879,0.901316,27.704346,0.901961,27.031115
0.035,800,0.2,0.8,15,5,0.9,8.424984,10.4484,0.888158,28.353816,0.908497,27.29835
0.035,800,0.2,0.8,15,5,1.0,7.803616,11.2609,0.894737,27.642979,0.915033,26.86815
0.035,800,0.2,0.8,18,4,0.8,8.711369,11.2266,0.914474,29.455181,0.928105,28.649377
0.035,800,0.2,0.8,18,4,0.9,7.916663,11.4655,0.894737,28.150088,0.901961,27.29878
0.035,800,0.2,0.8,18,4,1.0,7.676557,11.8227,0.894737,28.013126,0.908497,27.175769
0.035,800,0.2,0.8,18,5,0.8,8.812205,10.497,0.914474,28.858121,0.908497,28.121451
0.035,800,0.2,0.8,18,5,0.9,8.890971,10.6329,0.907895,29.293333,0.921569,28.414793
0.035,800,0.2,0.8,18,5,1.0,8.559849,11.543,0.914474,29.488294,0.934641,28.662707
0.035,800,0.2,0.8,20,4,0.8,8.581473,11.4296,0.894737,29.263307,0.941176,28.592552
0.035,800,0.2,0.8,20,4,0.9,8.252831,11.3277,0.901316,28.706932,0.915033,27.833353
0.035,800,0.2,0.8,20,4,1.0,7.79081,12.0355,0.894737,28.281724,0.915033,27.617137
0.035,800,0.2,0.8,20,5,0.8,8.932633,10.5115,0.907895,28.858992,0.921569,28.376765
0.035,800,0.2,0.8,20,5,0.9,8.937523,10.6596,0.907895,29.360743,0.921569,28.534602
0.035,800,0.2,0.8,20,5,1.0,7.764915,11.1262,0.888158,27.822579,0.895425,26.65607
0.035,800,0.2,0.8,22,4,0.8,8.721547,11.5339,0.914474,29.436953,0.928105,28.977011
0.035,800,0.2,0.8,22,4,0.9,8.34304,11.679,0.914474,29.144355,0.928105,28.365062
0.035,800,0.2,0.8,22,4,1.0,8.072696,12.2736,0.914474,29.183103,0.934641,28.419025
0.035,800,0.2,0.8,22,5,0.8,9.100181,10.6379,0.921053,29.423159,0.915033,28.838227
0.035,800,0.2,0.8,22,5,0.9,8.53205,11.2166,0.901316,29.007358,0.915033,28.28074
0.035,800,0.2,0.8,22,5,1.0,8.390815,11.1875,0.921053,28.969026,0.908497,27.969132
0.035,800,0.2,0.8,25,4,0.8,8.81038,11.5332,0.921053,29.640476,0.928105,29.153977
0.035,800,0.2,0.8,25,4,0.9,8.307135,11.5931,0.901316,28.961834,0.901961,28.207376
0.035,800,0.2,0.8,25,4,1.0,8.417099,12.0602,0.921053,29.839803,0.928105,28.894422
0.035,800,0.2,0.8,25,5,0.8,9.12095,10.8831,0.914474,29.65112,0.928105,29.125014
0.035,800,0.2,0.8,25,5,0.9,9.357645,11.0259,0.914474,30.369511,0.928105,29.741211
0.035,800,0.2,0.8,25,5,1.0,8.375965,11.3666,0.914474,29.037805,0.928105,28.118543
0.035,800,0.2,0.8,30,4,0.8,8.367871,11.815,0.894737,29.073427,0.934641,28.550719
0.035,800,0.2,0.8,30,4,0.9,9.070514,11.6409,0.907895,30.407197,0.947712,29.781879
0.035,800,0.2,0.8,30,4,1.0,8.83235,12.1482,0.914474,30.464319,0.947712,29.812888
0.035,800,0.2,0.8,30,5,0.8,8.793974,10.9735,0.914474,29.363264,0.928105,28.561475
0.035,800,0.2,0.8,30,5,0.9,8.790678,11.2806,0.907895,29.491448,0.928105,28.861976
0.035,800,0.2,0.8,30,5,1.0,8.686345,11.6701,0.907895,29.732322,0.928105,29.04279
0.04,400,0.15,0.85,15,4,0.8,6.766983,14.7121,0.914474,29.340389,0.928105,28.246033
0.04,400,0.15,0.85,15,4,0.9,6.149479,14.6753,0.914474,28.039391,0.934641,26.974273
0.04,400,0.15,0.85,15,4,1.0,5.380716,15.1706,0.901316,27.054317,0.888889,25.932053
0.04,400,0.15,0.85,15,5,0.8,6.849315,13.5314,0.907895,28.474734,0.921569,27.229983
0.04,400,0.15,0.85,15,5,0.9,6.39807,13.9592,0.907895,27.711587,0.921569,26.755322
0.04,400,0.15,0.85,15,5,1.0,5.04948,14.2345,0.868421,25.745639,0.875817,24.333429
0.04,400,0.15,0.85,18,4,0.8,6.717949,14.8218,0.934211,29.358414,0.947712,28.257696
0.04,400,0.15,0.85,18,4,0.9,6.3883,14.9628,0.921053,28.644687,0.921569,27.739425
0.04,400,0.15,0.85,18,4,1.0,5.208689,15.2177,0.901316,26.632508,0.888889,25.635042
0.04,400,0.15,0.85,18,5,0.8,7.010811,13.6687,0.907895,28.887013,0.921569,27.690347
0.04,400,0.15,0.85,18,5,0.9,6.561425,13.7766,0.907895,27.911211,0.901961,26.899403
0.04,400,0.15,0.85,18,5,1.0,5.871207,14.4024,0.894737,27.473544,0.888889,26.144828
0.04,400,0.15,0.85,20,4,0.8,6.314147,15.0492,0.907895,28.414608,0.928105,27.677509
0.04,400,0.15,0.85,20,4,0.9,6.152459,15.1345,0.914474,28.329426,0.928105,27.43938
0.04,400,0.15,0.85,20,4,1.0,5.737466,15.419,0.914474,28.183089,0.915033,26.893913
0.04,400,0.15,0.85,20,5,0.8,6.759936,14.0301,0.921053,28.463713,0.901961,27.549979
0.04,400,0.15,0.85,20,5,0.9,6.360951,13.9437,0.914474,27.599038,0.888889,26.665649
0.04,400,0.15,0.85,20,5,1.0,5.96083,14.4679,0.894737,27.42186,0.888889,26.389517
0.04,400,0.15,0.85,22,4,0.8,6.571255,14.8359,0.921053,28.894985,0.947712,27.978439
0.04,400,0.15,0.85,22,4,0.9,5.675608,15.2728,0.901316,27.471324,0.908497,26.62403
0.04,400,0.15,0.85,22,4,1.0,5.034153,15.4743,0.907895,26.550805,0.901961,25.542574
0.04,400,0.15,0.85,22,5,0.8,7.243498,13.9801,0.907895,29.363328,0.934641,28.467085
0.04,400,0.15,0.85,22,5,0.9,6.529908,14.0699,0.914474,28.054763,0.915033,27.129704
0.04,400,0.15,0.85,22,5,1.0,7.17096,14.1306,0.934211,29.425459,0.915033,28.472511
0.04,400,0.15,0.85,25,4,0.8,6.427833,14.9375,0.914474,28.685342,0.928105,27.79314
0.04,400,0.15,0.85,25,4,0.9,6.109037,15.3007,0.907895,28.312459,0.928105,27.518792
0.04,400,0.15,0.85,25,4,1.0,5.90291,15.3465,0.921053,28.139427,0.915033,27.152297
0.04,400,0.15,0.85,25,5,0.8,7.096627,14.0018,0.921053,29.256785,0.941176,28.195076
0.04,400,0.15,0.85,25,5,0.9,6.267328,14.3866,0.907895,27.662491,0.928105,26.921269
0.04,400,0.15,0.85,25,5,1.0,5.776002,15.0202,0.901316,27.293556,0.901961,26.572238
0.04,400,0.15,0.85,30,4,0.8,6.668143,14.9914,0.927632,29.087185,0.941176,28.327657
0.04,400,0.15,0.85,30,4,0.9,5.651944,15.3151,0.914474,27.429865,0.915033,26.618989
0.04,400,0.15,0.85,30,4,1.0,5.213188,15.6415,0.894737,26.823842,0.908497,26.067844
0.04,400,0.15,0.85,30,5,0.8,6.885918,14.273,0.921053,28.747612,0.934641,28.044799
0.04,400,0.15,0.85,30,5,0.9,6.340615,14.47,0.907895,27.704022,0.934641,27.151229
0.04,400,0.15,0.85,30,5,1.0,5.720642,14.6721,0.894737,27.043914,0.895425,26.113374
0.04,400,0.2,0.8,15,4,0.8,7.366214,11.9413,0.901316,27.442606,0.901961,26.673708
0.04,400,0.2,0.8,15,4,0.9,7.638294,12.0349,0.907895,28.091723,0.908497,27.311495
0.04,400,0.2,0.8,15,4,1.0,7.084815,12.3239,0.901316,27.414638,0.895425,26.49357
0.04,400,0.2,0.8,15,5,0.8,8.905702,11.1299,0.907895,29.689526,0.934641,28.941276
0.04,400,0.2,0.8,15,5,0.9,8.299268,11.1785,0.901316,28.657702,0.928105,27.777015
0.04,400,0.2,0.8,15,5,1.0,8.131059,11.7055,0.914474,28.933989,0.934641,27.967579
0.04,400,0.2,0.8,18,4,0.8,8.089237,12.0784,0.907895,29.148692,0.928105,28.256866
0.04,400,0.2,0.8,18,4,0.9,8.010048,12.2253,0.901316,29.032637,0.901961,28.245367
0.04,400,0.2,0.8,18,4,1.0,7.317609,12.5208,0.901316,27.964411,0.901961,27.156052
0.04,400,0.2,0.8,18,5,0.8,8.226572,11.4505,0.907895,28.521735,0.934641,27.903639
0.04,400,0.2,0.8,18,5,0.9,8.126157,11.479,0.914474,28.732045,0.915033,27.731301
0.04,400,0.2,0.8,18,5,1.0,7.650247,11.5779,0.894737,28.069145,0.934641,26.878405
0.04,400,0.2,0.8,20,4,0.8,7.918435,12.132,0.914474,28.751155,0.915033,27.968867
0.04,400,0.2,0.8,20,4,0.9,7.555134,12.2985,0.901316,28.162235,0.901961,27.408787
0.04,400,0.2,0.8,20,4,1.0,7.101202,12.5315,0.888158,27.482939,0.901961,26.733939
0.04,400,0.2,0.8,20,5,0.8,8.403969,11.4044,0.914474,28.914884,0.921569,28.212319
0.04,400,0.2,0.8,20,5,0.9,8.432567,11.5615,0.921053,29.295295,0.934641,28.42666
0.04,400,0.2,0.8,20,5,1.0,7.618411,11.8047,0.894737,28.136711,0.895425,27.041526
0.04,400,0.2,0.8,22,4,0.8,7.898113,12.2032,0.907895,28.761515,0.921569,27.999448
0.04,400,0.2,0.8,22,4,0.9,8.157417,12.3634,0.901316,29.481169,0.934641,28.678223
0.04,400,0.2,0.8,22,4,1.0,7.126044,12.5588,0.901316,27.923725,0.908497,26.810852
0.04,400,0.2,0.8,22,5,0.8,8.547797,11.5724,0.914474,29.320186,0.928105,28.667965
0.04,400,0.2,0.8,22,5,0.9,8.255745,11.7797,0.921053,28.969519,0.921569,28.291153
0.04,400,0.2,0.8,22,5,1.0,7.900824,11.9708,0.921053,28.694523,0.921569,27.772425
0.04,400,0.2,0.8,25,4,0.8,8.197441,12.3692,0.914474,29.475099,0.928105,28.764059
0.04,400,0.2,0.8,25,4,0.9,8.161431,12.3077,0.901316,29.18527,0.928105,28.630539
0.04,400,0.2,0.8,25,4,1.0,7.370585,12.9336,0.914474,28.434557,0.928105,27.674721
0.04,400,0.2,0.8,25,5,0.8,8.423188,11.7364,0.921053,29.207083,0.921569,28.58282
0.04,400,0.2,0.8,25,5,0.9,8.618941,11.5896,0.927632,29.772749,0.928105,28.827471
0.04,400,0.2,0.8,25,5,1.0,8.267399,11.9095,0.907895,28.991679,0.928105,28.444328
0.04,400,0.2,0.8,30,4,0.8,8.129994,12.4701,0.914474,29.304509,0.941176,28.730114
0.04,400,0.2,0.8,30,4,0.9,8.312481,12.5429,0.914474,29.727384,0.921569,29.167899
0.04,400,0.2,0.8,30,4,1.0,8.055015,12.7001,0.914474,29.632423,0.934641,28.810179
0.04,400,0.2,0.8,30,5,0.8,8.419116,11.8613,0.927632,29.169288,0.928105,28.699484
0.04,400,0.2,0.8,30,5,0.9,8.645238,11.9363,0.921053,29.771814,0.934641,29.226746
0.04,400,0.2,0.8,30,5,1.0,8.112348,12.0501,0.907895,29.229014,0.928105,28.274801
0.04,450,0.15,0.85,15,4,0.8,6.9302,14.5238,0.927632,29.512486,0.928105,28.384202
0.04,450,0.15,0.85,15,4,0.9,6.11282,14.4821,0.914474,27.75984,0.921569,26.707783
0.04,450,0.15,0.85,15,4,1.0,5.768911,14.9903,0.914474,27.644689,0.908497,26.528152
0.04,450,0.15,0.85,15,5,0.8,7.360455,13.2687,0.921053,29.227703,0.921569,27.989637
0.04,450,0.15,0.85,15,5,0.9,6.903507,13.7376,0.914474,28.453186,0.928105,27.54458
0.04,450,0.15,0.85,15,5,1.0,5.149244,14.0912,0.875,25.804673,0.875817,24.389676
0.04,450,0.15,0.85,18,4,0.8,6.691463,14.6221,0.934211,29.077948,0.947712,28.005027
0.04,450,0.15,0.85,18,4,0.9,6.590241,14.6894,0.921053,28.809422,0.941176,27.869909
0.04,450,0.15,0.85,18,4,1.0,5.239012,15.0597,0.901316,26.543093,0.895425,25.537709
0.04,450,0.15,0.85,18,5,0.8,6.968208,13.5059,0.907895,28.614354,0.915033,27.442289
0.04,450,0.15,0.85,18,5,0.9,6.75327,13.6155,0.907895,28.091731,0.915033,27.12207
0.04,450,0.15,0.85,18,5,1.0,5.994407,14.243,0.894737,27.557257,0.888889,26.231809
0.04,450,0.15,0.85,20,4,0.8,6.21266,14.85,0.907895,27.949406,0.921569,27.275298
0.04,450,0.15,0.85,20,4,0.9,6.278361,14.882,0.907895,28.308545,0.934641,27.438722
0.04,450,0.15,0.85,20,4,1.0,5.832411,15.2353,0.914474,28.183514,0.915033,26.900098
0.04,450,0.15,0.85,20,5,0.8,7.149146,13.8085,0.927632,29.00932,0.908497,28.10682
0.04,450,0.15,0.85,20,5,0.9,6.513269,13.7122,0.907895,27.661284,0.888889,26.73876
0.04,450,0.15,0.85,20,5,1.0,6.229366,14.3139,0.894737,27.801054,0.901961,26.772624
0.04,450,0.15,0.85,22,4,0.8,6.734576,14.6456,0.921053,28.971438,0.947712,28.114744
0.04,450,0.15,0.85,22,4,0.9,5.942458,15.0602,0.901316,27.809376,0.915033,26.94515
0.04,450,0.15,0.85,22,4,1.0,5.176588,15.3369,0.901316,26.697288,0.901961,25.690121
0.04,450,0.15,0.85,22,5,0.8,7.41456,13.8527,0.914474,29.572047,0.934641,28.681822
0.04,450,0.15,0.85,22,5,0.9,6.687148,13.8639,0.914474,28.137092,0.915033,27.238199
0.04,450,0.15,0.85,22,5,1.0,7.279392,13.9529,0.934211,29.44515,0.915033,28.511668
0.04,450,0.15,0.85,25,4,0.8,6.744356,14.7651,0.914474,29.14766,0.934641,28.253816
0.04,450,0.15,0.85,25,4,0.9,6.243487,15.084,0.907895,28.355886,0.934641,27.570938
0.04,450,0.15,0.85,25,4,1.0,5.913095,15.1167,0.914474,27.929235,0.915033,26.942897
0.04,450,0.15,0.85,25,5,0.8,7.353395,13.7223,0.921053,29.478867,0.947712,28.429047
0.04,450,0.15,0.85,25,5,0.9,6.51334,14.149,0.907895,27.89003,0.928105,27.175637
0.04,450,0.15,0.85,25,5,1.0,5.856783,14.8409,0.907895,27.28213,0.908497,26.554451
0.04,450,0.15,0.85,30,4,0.8,6.701761,14.8787,0.927632,28.979978,0.941176,28.282265
0.04,450,0.15,0.85,30,4,0.9,5.943401,15.0901,0.914474,27.750907,0.915033,26.976893
0.04,450,0.15,0.85,30,4,1.0,5.37295,15.5298,0.901316,27.064965,0.915033,26.27574
0.04,450,0.15,0.85,30,5,0.8,6.850484,14.0935,0.921053,28.494771,0.921569,27.794451
0.04,450,0.15,0.85,30,5,0.9,6.422138,14.2345,0.907895,27.627643,0.928105,27.078818
0.04,450,0.15,0.85,30,5,1.0,6.021726,14.4545,0.907895,27.362405,0.901961,26.497931
0.04,450,0.2,0.8,15,4,0.8,7.432729,11.7584,0.907895,27.36034,0.901961,26.623874
0.04,450,0.2,0.8,15,4,0.9,7.688204,11.8791,0.901316,28.039533,0.908497,27.255527
0.04,450,0.2,0.8,15,4,1.0,7.086045,12.2818,0.901316,27.361104,0.895425,26.453886
0.04,450,0.2,0.8,15,5,0.8,9.021306,10.9353,0.907895,29.711556,0.934641,28.977956
0.04,450,0.2,0.8,15,5,0.9,8.285854,11.009,0.901316,28.442722,0.928105,27.580728
0.04,450,0.2,0.8,15,5,1.0,8.283182,11.5756,0.914474,29.065791,0.934641,28.141946
0.04,450,0.2,0.8,18,4,0.8,8.140536,11.9325,0.901316,29.062625,0.928105,28.213528
0.04,450,0.2,0.8,18,4,0.9,8.335414,12.0758,0.901316,29.496122,0.934641,28.746615
0.04,450,0.2,0.8,18,4,1.0,7.018949,12.38,0.894737,27.230902,0.895425,26.417882
0.04,450,0.2,0.8,18,5,0.8,8.405121,11.2558,0.914474,28.653866,0.934641,28.066068
0.04,450,0.2,0.8,18,5,0.9,8.048726,11.3161,0.914474,28.379099,0.901961,27.413546
0.04,450,0.2,0.8,18,5,1.0,7.731247,11.4536,0.901316,28.107704,0.934641,26.916056
0.04,450,0.2,0.8,20,4,0.8,8.122449,11.9347,0.914474,28.967946,0.915033,28.179639
0.04,450,0.2,0.8,20,4,0.9,7.887845,12.1827,0.901316,28.689188,0.901961,27.958426
0.04,450,0.2,0.8,20,4,1.0,7.141201,12.4242,0.888158,27.455874,0.901961,26.706558
0.04,450,0.2,0.8,20,5,0.8,8.390024,11.2433,0.914474,28.701108,0.921569,28.023379
0.04,450,0.2,0.8,20,5,0.9,8.438341,11.4204,0.914474,29.144951,0.934641,28.297042
0.04,450,0.2,0.8,20,5,1.0,7.991369,11.6133,0.894737,28.687442,0.908497,27.596042
0.04,450,0.2,0.8,22,4,0.8,8.02054,12.0628,0.914474,28.866783,0.928105,28.103887
0.04,450,0.2,0.8,22,4,0.9,8.142499,12.2581,0.901316,29.331378,0.928105,28.543117
0.04,450,0.2,0.8,22,4,1.0,7.114296,12.4835,0.901316,27.784543,0.901961,26.712141
0.04,450,0.2,0.8,22,5,0.8,8.542536,11.4303,0.914474,29.183005,0.928105,28.515353
0.04,450,0.2,0.8,22,5,0.9,8.463167,11.5468,0.921053,29.137892,0.921569,28.473155
0.04,450,0.2,0.8,22,5,1.0,8.166963,11.7863,0.927632,29.070109,0.921569,28.120276
0.04,450,0.2,0.8,25,4,0.8,8.315755,12.2766,0.907895,29.560913,0.941176,28.908137
0.04,450,0.2,0.8,25,4,0.9,8.455349,12.1654,0.914474,29.629251,0.928105,29.07605
0.04,450,0.2,0.8,25,4,1.0,7.55799,12.841,0.914474,28.687503,0.928105,27.956975
0.04,450,0.2,0.8,25,5,0.8,8.651126,11.5727,0.927632,29.491971,0.928105,28.87492
0.04,450,0.2,0.8,25,5,0.9,8.741232,11.3754,0.927632,29.817203,0.928105,28.857866
0.04,450,0.2,0.8,25,5,1.0,8.269083,11.7835,0.914474,28.865635,0.928105,28.321711
0.04,450,0.2,0.8,30,4,0.8,8.291929,12.3756,0.914474,29.517593,0.941176,28.959507
0.04,450,0.2,0.8,30,4,0.9,8.27097,12.4421,0.901316,29.507837,0.921569,28.98408
0.04,450,0.2,0.8,30,4,1.0,8.097343,12.5863,0.914474,29.618358,0.934641,28.780954
0.04,450,0.2,0.8,30,5,0.8,8.446826,11.6761,0.921053,29.013684,0.928105,28.569725
0.04,450,0.2,0.8,30,5,0.9,9.027004,11.7957,0.921053,30.36234,0.941176,29.849708
0.04,450,0.2,0.8,30,5,1.0,8.205889,11.8405,0.907895,29.217777,0.928105,28.252288
0.04,500,0.15,0.85,15,4,0.8,6.968889,14.3507,0.927632,29.409767,0.921569,28.288507
0.04,500,0.15,0.85,15,4,0.9,6.472237,14.3063,0.914474,28.258196,0.941176,27.250802
0.04,500,0.15,0.85,15,4,1.0,6.115588,14.8238,0.921053,28.180738,0.915033,27.054979
0.04,500,0.15,0.85,15,5,0.8,7.514311,13.0744,0.921053,29.30654,0.921569,28.102997
0.04,500,0.15,0.85,15,5,0.9,6.904906,13.529,0.907895,28.223126,0.921569,27.338821
0.04,500,0.15,0.85,15,5,1.0,5.349983,13.8857,0.881579,25.939457,0.882353,24.585706
0.04,500,0.15,0.85,18,4,0.8,6.849448,14.4069,0.927632,29.182875,0.941176,28.10579
0.04,500,0.15,0.85,18,4,0.9,6.543761,14.5011,0.921053,28.570145,0.928105,27.588606
0.04,500,0.15,0.85,18,4,1.0,5.253236,14.9068,0.901316,26.44299,0.888889,25.413309
0.04,500,0.15,0.85,18,5,0.8,7.019098,13.3107,0.894737,28.497413,0.915033,27.348911
0.04,500,0.15,0.85,18,5,0.9,6.849974,13.4448,0.914474,28.097549,0.915033,27.144769
0.04,500,0.15,0.85,18,5,1.0,6.218128,14.092,0.901316,27.883191,0.888889,26.528295
0.04,500,0.15,0.85,20,4,0.8,6.267551,14.6879,0.907895,27.879227,0.921569,27.222992
0.04,500,0.15,0.85,20,4,0.9,6.441141,14.6898,0.907895,28.427561,0.941176,27.572064
0.04,500,0.15,0.85,20,4,1.0,5.849573,15.1353,0.914474,28.065393,0.915033,26.834467
0.04,500,0.15,0.85,20,5,0.8,7.110387,13.5679,0.921053,28.680136,0.908497,27.788689
0.04,500,0.15,0.85,20,5,0.9,6.90267,13.483,0.914474,28.228337,0.921569,27.288374
0.04,500,0.15,0.85,20,5,1.0,6.359335,14.1968,0.907895,27.964918,0.901961,26.915493
0.04,500,0.15,0.85,22,4,0.8,6.530011,14.5112,0.907895,28.392892,0.947712,27.571201
0.04,500,0.15,0.85,22,4,0.9,5.916279,14.8961,0.901316,27.59695,0.915033,26.728678
0.04,500,0.15,0.85,22,4,1.0,5.262736,15.1938,0.901316,26.740221,0.895425,25.719291
0.04,500,0.15,0.85,22,5,0.8,7.345319,13.7466,0.914474,29.319782,0.934641,28.437239
0.04,500,0.15,0.85,22,5,0.9,6.799782,13.6871,0.914474,28.181679,0.921569,27.286672
0.04,500,0.15,0.85,22,5,1.0,7.31208,13.7627,0.934211,29.324705,0.921569,28.386821
0.04,500,0.15,0.85,25,4,0.8,6.813571,14.5994,0.914474,29.111754,0.941176,28.226563
0.04,500,0.15,0.85,25,4,0.9,6.224875,14.9747,0.907895,28.222127,0.928105,27.424427
0.04,500,0.15,0.85,25,4,1.0,5.966481,14.9928,0.907895,27.906887,0.915033,26.925802
0.04,500,0.15,0.85,25,5,0.8,7.31702,13.6291,0.921053,29.305728,0.947712,28.263168
0.04,500,0.15,0.85,25,5,0.9,6.64156,13.9343,0.907895,27.920037,0.928105,27.217404
0.04,500,0.15,0.85,25,5,1.0,6.223277,14.6651,0.907895,27.837165,0.915033,27.111685
0.04,500,0.15,0.85,30,4,0.8,6.686168,14.6999,0.921053,28.773476,0.934641,28.072252
0.04,500,0.15,0.85,30,4,0.9,6.130767,14.9115,0.914474,27.924526,0.921569,27.173062
0.04,500,0.15,0.85,30,4,1.0,5.488947,15.4571,0.901316,27.232887,0.915033,26.434986
0.04,500,0.15,0.85,30,5,0.8,6.907783,13.9318,0.921053,28.416891,0.928105,27.747404
0.04,500,0.15,0.85,30,5,0.9,6.795331,14.0743,0.914474,28.206367,0.934641,27.664961
0.04,500,0.15,0.85,30,5,1.0,6.150469,14.3739,0.907895,27.567283,0.901961,26.674872
0.04,500,0.2,0.8,15,4,0.8,7.661266,11.6783,0.907895,27.723348,0.901961,27.000827
0.04,500,0.2,0.8,15,4,0.9,8.241012,11.7334,0.914474,28.9893,0.921569,28.215437
0.04,500,0.2,0.8,15,4,1.0,7.082829,12.1805,0.901316,27.260065,0.888889,26.346206
0.04,500,0.2,0.8,15,5,0.8,8.901513,10.7812,0.907895,29.305748,0.928105,28.5842
0.04,500,0.2,0.8,15,5,0.9,8.438014,10.9066,0.901316,28.638736,0.921569,27.782624
0.04,500,0.2,0.8,15,5,1.0,8.359291,11.4569,0.914474,29.083783,0.934641,28.175451
0.04,500,0.2,0.8,18,4,0.8,8.160037,11.8033,0.901316,28.97679,0.934641,28.123325
0.04,500,0.2,0.8,18,4,0.9,8.653425,11.911,0.901316,29.944725,0.934641,29.217855
0.04,500,0.2,0.8,18,4,1.0,7.077299,12.2776,0.894737,27.24765,0.895425,26.432238
0.04,500,0.2,0.8,18,5,0.8,8.466128,11.1464,0.914474,28.671897,0.934641,28.078676
0.04,500,0.2,0.8,18,5,0.9,8.092316,11.1801,0.914474,28.336419,0.901961,27.364749
0.04,500,0.2,0.8,18,5,1.0,7.824284,11.3794,0.901316,28.198039,0.934641,27.02796
0.04,500,0.2,0.8,20,4,0.8,8.346809,11.7992,0.921053,29.261562,0.915033,28.492853
0.04,500,0.2,0.8,20,4,0.9,8.098034,12.0477,0.907895,28.942412,0.908497,28.243774
0.04,500,0.2,0.8,20,4,1.0,7.140369,12.3266,0.888158,27.339131,0.901961,26.607317
