lr,n_estimators,tau_lo,tau_hi,min_samples_leaf,max_depth,subsample,q_hat,base_w_te,val_PICP,val_MPIW,test_PICP,test_MPIW
0.03,800,0.15,0.85,15,5,0.8,6.108845,13.6033,0.867647,25.629527,0.843902,25.820971
0.03,800,0.15,0.85,15,5,0.9,6.375285,13.6601,0.877451,25.981534,0.868293,26.410663
0.03,800,0.15,0.85,15,5,1.0,6.283473,13.7037,0.887255,25.874748,0.882927,26.270687
0.03,800,0.15,0.85,18,4,0.8,6.230031,14.2934,0.872549,26.289551,0.868293,26.753478
0.03,800,0.15,0.85,18,4,0.9,5.703106,14.6365,0.877451,25.442248,0.863415,26.042758
0.03,800,0.15,0.85,18,4,1.0,5.954097,14.6395,0.882353,25.978888,0.882927,26.547669
0.03,800,0.15,0.85,18,5,0.8,6.774558,13.7129,0.867647,26.84107,0.878049,27.262013
0.03,800,0.15,0.85,18,5,0.9,6.663792,13.7219,0.882353,26.673647,0.873171,27.049526
0.03,800,0.15,0.85,18,5,1.0,6.267285,13.8442,0.877451,26.153186,0.882927,26.378747
0.03,800,0.15,0.85,20,4,0.8,6.024594,14.3694,0.872549,26.084314,0.878049,26.418576
0.03,800,0.15,0.85,20,4,0.9,5.966554,14.4705,0.872549,25.991403,0.873171,26.403584
0.03,800,0.15,0.85,20,4,1.0,6.255517,14.5549,0.892157,26.843173,0.887805,27.065969
0.03,800,0.15,0.85,20,5,0.8,6.531471,13.5055,0.872549,26.149266,0.863415,26.568413
0.03,800,0.15,0.85,20,5,0.9,6.864019,13.4827,0.882353,26.896715,0.868293,27.210749
0.03,800,0.15,0.85,20,5,1.0,6.441927,13.8943,0.887255,26.557889,0.873171,26.778193
0.03,800,0.15,0.85,22,4,0.8,6.299429,14.294,0.882353,26.552469,0.882927,26.892871
0.03,800,0.15,0.85,22,4,0.9,5.913668,14.5477,0.877451,25.807552,0.887805,26.37499
0.03,800,0.15,0.85,22,4,1.0,6.341506,14.5247,0.897059,26.772326,0.897561,27.207723
0.03,800,0.15,0.85,22,5,0.8,6.556301,13.5724,0.867647,26.227717,0.858537,26.684996
0.03,800,0.15,0.85,22,5,0.9,7.079614,13.5362,0.877451,27.222744,0.897561,27.695393
0.03,800,0.15,0.85,22,5,1.0,6.135093,13.8466,0.877451,25.845148,0.873171,26.116807
0.03,800,0.15,0.85,25,4,0.8,6.355954,14.2515,0.887255,26.631638,0.878049,26.963373
0.03,800,0.15,0.85,25,4,0.9,6.246609,14.5276,0.887255,26.451299,0.878049,27.020848
0.03,800,0.15,0.85,25,4,1.0,6.154547,14.7256,0.882353,26.569573,0.902439,27.034699
0.03,800,0.15,0.85,25,5,0.8,6.515053,13.7526,0.872549,26.539235,0.868293,26.782739
0.03,800,0.15,0.85,25,5,0.9,6.370905,13.7001,0.877451,26.054583,0.878049,26.441903
0.03,800,0.15,0.85,25,5,1.0,6.160583,14.0215,0.872549,25.888968,0.878049,26.34264
0.03,800,0.15,0.85,30,4,0.8,6.73522,14.2778,0.892157,27.301944,0.878049,27.748234
0.03,800,0.15,0.85,30,4,0.9,6.308467,14.4578,0.882353,26.547698,0.887805,27.074707
0.03,800,0.15,0.85,30,4,1.0,6.933395,14.5356,0.887255,28.010159,0.912195,28.40235
0.03,800,0.15,0.85,30,5,0.8,6.419513,13.7144,0.887255,26.202209,0.878049,26.553463
0.03,800,0.15,0.85,30,5,0.9,6.504211,13.6894,0.877451,26.348255,0.878049,26.697814
0.03,800,0.15,0.85,30,5,1.0,6.454931,13.5441,0.882353,26.239905,0.863415,26.453954
0.03,800,0.2,0.8,15,4,0.8,7.835004,11.7076,0.877451,26.985895,0.892683,27.377581
0.03,800,0.2,0.8,15,4,0.9,7.434646,11.8646,0.882353,26.294918,0.878049,26.733941
0.03,800,0.2,0.8,15,4,1.0,7.141469,12.4103,0.882353,26.121379,0.873171,26.693197
0.03,800,0.2,0.8,15,5,0.8,7.766106,11.1413,0.872549,26.292269,0.863415,26.673555
0.03,800,0.2,0.8,15,5,0.9,8.703941,11.1672,0.877451,28.179796,0.882927,28.575068
0.03,800,0.2,0.8,15,5,1.0,7.997077,11.9943,0.897059,27.428248,0.887805,27.988408
0.03,800,0.2,0.8,18,4,0.8,8.014028,11.841,0.872549,27.490758,0.907317,27.869071
0.03,800,0.2,0.8,18,4,0.9,7.964113,11.8966,0.882353,27.326362,0.887805,27.824837
0.03,800,0.2,0.8,18,4,1.0,7.542525,12.363,0.872549,26.883096,0.897561,27.448079
0.03,800,0.2,0.8,18,5,0.8,8.445325,11.0183,0.877451,27.594061,0.887805,27.908956
0.03,800,0.2,0.8,18,5,0.9,8.200827,11.3948,0.882353,27.375984,0.892683,27.796433
0.03,800,0.2,0.8,18,5,1.0,7.35203,11.4981,0.862745,25.73464,0.858537,26.202134
0.03,800,0.2,0.8,20,4,0.8,7.968413,11.722,0.882353,27.292087,0.897561,27.65885
0.03,800,0.2,0.8,20,4,0.9,7.496747,12.0236,0.872549,26.484908,0.873171,27.017068
0.03,800,0.2,0.8,20,4,1.0,7.586764,12.4286,0.877451,27.068887,0.882927,27.602135
0.03,800,0.2,0.8,20,5,0.8,8.525291,10.9548,0.877451,27.761554,0.892683,28.005403
0.03,800,0.2,0.8,20,5,0.9,8.51511,11.1689,0.882353,27.947454,0.892683,28.199134
0.03,800,0.2,0.8,20,5,1.0,7.268092,11.7117,0.872549,25.762593,0.878049,26.247923
0.03,800,0.2,0.8,22,4,0.8,7.893716,11.7885,0.877451,27.227497,0.892683,27.575961
0.03,800,0.2,0.8,22,4,0.9,7.494097,11.9367,0.867647,26.493378,0.868293,26.924891
0.03,800,0.2,0.8,22,4,1.0,7.6673,12.3855,0.892157,27.01234,0.897561,27.720108
0.03,800,0.2,0.8,22,5,0.8,8.819442,11.0947,0.877451,28.368388,0.892683,28.733568
0.03,800,0.2,0.8,22,5,0.9,8.13314,11.2367,0.882353,27.113265,0.878049,27.502964
0.03,800,0.2,0.8,22,5,1.0,7.796558,11.6178,0.877451,26.969461,0.887805,27.210958
0.03,800,0.2,0.8,25,4,0.8,8.067415,11.7932,0.877451,27.678191,0.882927,27.928064
0.03,800,0.2,0.8,25,4,0.9,7.865622,11.9762,0.887255,27.211772,0.892683,27.707448
0.03,800,0.2,0.8,25,4,1.0,7.626714,12.3443,0.882353,27.001485,0.887805,27.597764
0.03,800,0.2,0.8,25,5,0.8,8.226701,11.058,0.877451,27.153997,0.882927,27.511365
0.03,800,0.2,0.8,25,5,0.9,8.490325,11.3411,0.887255,27.938488,0.887805,28.321784
0.03,800,0.2,0.8,25,5,1.0,7.097308,11.5416,0.857843,25.508726,0.858537,25.736223
0.03,800,0.2,0.8,30,4,0.8,7.783133,11.8957,0.877451,27.00542,0.878049,27.461964
0.03,800,0.2,0.8,30,4,0.9,7.941277,11.9667,0.887255,27.39718,0.892683,27.849231
0.03,800,0.2,0.8,30,4,1.0,7.559428,12.3378,0.877451,26.799931,0.892683,27.456614
0.03,800,0.2,0.8,30,5,0.8,8.005421,11.247,0.882353,26.859012,0.882927,27.257816
0.03,800,0.2,0.8,30,5,0.9,7.925298,11.2469,0.877451,26.716628,0.882927,27.097484
0.03,800,0.2,0.8,30,5,1.0,7.508018,11.759,0.867647,26.206699,0.873171,26.775064
0.032,400,0.15,0.85,15,4,0.8,5.037374,15.2878,0.877451,24.986807,0.84878,25.362583
0.032,400,0.15,0.85,15,4,0.9,5.448038,15.4211,0.882353,25.832692,0.873171,26.317184
0.032,400,0.15,0.85,15,4,1.0,5.683857,15.4063,0.897059,26.229986,0.887805,26.774028
0.032,400,0.15,0.85,15,5,0.8,6.036325,14.4685,0.877451,26.167158,0.882927,26.541125
0.032,400,0.15,0.85,15,5,0.9,6.24624,14.6154,0.897059,26.668538,0.887805,27.107839
0.032,400,0.15,0.85,15,5,1.0,6.42031,14.4433,0.901961,26.810749,0.892683,27.283943
0.032,400,0.15,0.85,18,4,0.8,5.315937,15.4168,0.882353,25.58101,0.853659,26.048709
0.032,400,0.15,0.85,18,4,0.9,5.684605,15.0921,0.882353,26.030804,0.873171,26.46131
0.032,400,0.15,0.85,18,4,1.0,5.697289,15.2544,0.887255,26.209958,0.892683,26.648949
0.032,400,0.15,0.85,18,5,0.8,6.092527,14.3367,0.882353,26.194064,0.887805,26.521765
0.032,400,0.15,0.85,18,5,0.9,6.272873,14.4983,0.882353,26.512267,0.887805,27.04404
0.032,400,0.15,0.85,18,5,1.0,5.639844,14.3213,0.882353,25.323344,0.873171,25.60095
0.032,400,0.15,0.85,20,4,0.8,6.030733,15.2334,0.901961,26.790358,0.887805,27.294842
0.032,400,0.15,0.85,20,4,0.9,5.65018,15.2268,0.892157,26.075337,0.878049,26.52713
0.032,400,0.15,0.85,20,4,1.0,5.819472,15.0575,0.892157,26.303436,0.887805,26.696422
0.032,400,0.15,0.85,20,5,0.8,6.479278,14.2903,0.892157,26.980105,0.887805,27.248847
0.032,400,0.15,0.85,20,5,0.9,6.131618,14.618,0.887255,26.402154,0.882927,26.88128
0.032,400,0.15,0.85,20,5,1.0,5.53804,14.306,0.877451,25.036805,0.868293,25.382115
0.032,400,0.15,0.85,22,4,0.8,6.113432,15.0986,0.887255,26.887798,0.907317,27.325418
0.032,400,0.15,0.85,22,4,0.9,5.28403,15.1724,0.882353,25.347709,0.863415,25.740444
0.032,400,0.15,0.85,22,4,1.0,5.916458,15.0956,0.897059,26.570178,0.887805,26.928544
0.032,400,0.15,0.85,22,5,0.8,6.001538,14.369,0.877451,26.054682,0.873171,26.372087
0.032,400,0.15,0.85,22,5,0.9,5.987961,14.5467,0.887255,26.125941,0.878049,26.522614
0.032,400,0.15,0.85,22,5,1.0,6.387447,14.7161,0.882353,27.15206,0.887805,27.490976
0.032,400,0.15,0.85,25,4,0.8,5.599693,15.1331,0.877451,25.813184,0.887805,26.332445
0.032,400,0.15,0.85,25,4,0.9,5.87304,15.1069,0.892157,26.336627,0.887805,26.852948
0.032,400,0.15,0.85,25,4,1.0,5.41436,15.3275,0.887255,25.71615,0.873171,26.156183
0.032,400,0.15,0.85,25,5,0.8,5.758755,14.4909,0.882353,25.771294,0.858537,26.008402
0.032,400,0.15,0.85,25,5,0.9,5.8966,14.6034,0.882353,25.984405,0.873171,26.396562
0.032,400,0.15,0.85,25,5,1.0,5.815191,14.4035,0.877451,25.811122,0.882927,26.033833
0.032,400,0.15,0.85,30,4,0.8,5.497717,15.0298,0.887255,25.646928,0.863415,26.025195
0.032,400,0.15,0.85,30,4,0.9,5.613319,15.1095,0.892157,25.76984,0.882927,26.336149
0.032,400,0.15,0.85,30,4,1.0,5.638435,15.2199,0.877451,26.002832,0.892683,26.496725
0.032,400,0.15,0.85,30,5,0.8,5.753119,14.4852,0.887255,25.665807,0.863415,25.991449
0.032,400,0.15,0.85,30,5,0.9,5.576499,14.5013,0.877451,25.229452,0.863415,25.654284
0.032,400,0.15,0.85,30,5,1.0,5.718435,14.5662,0.877451,25.456532,0.887805,26.003035
0.032,400,0.2,0.8,15,4,0.8,6.93838,12.5323,0.877451,25.9075,0.863415,26.409059
0.032,400,0.2,0.8,15,4,0.9,7.364095,12.7699,0.901961,27.010654,0.887805,27.498127
0.032,400,0.2,0.8,15,4,1.0,7.262729,12.8018,0.882353,26.728593,0.892683,27.327281
0.032,400,0.2,0.8,15,5,0.8,7.525058,11.7772,0.887255,26.481081,0.882927,26.827316
0.032,400,0.2,0.8,15,5,0.9,7.012529,12.0964,0.867647,25.539273,0.858537,26.121457
0.032,400,0.2,0.8,15,5,1.0,7.17546,12.5406,0.887255,26.347205,0.882927,26.891552
0.032,400,0.2,0.8,18,4,0.8,7.387388,12.5515,0.877451,26.978819,0.887805,27.326306
0.032,400,0.2,0.8,18,4,0.9,6.99669,12.5174,0.892157,26.149324,0.878049,26.510745
0.032,400,0.2,0.8,18,4,1.0,7.270506,12.8095,0.872549,26.740863,0.873171,27.350469
0.032,400,0.2,0.8,18,5,0.8,7.044394,12.0682,0.872549,25.717068,0.873171,26.157017
0.032,400,0.2,0.8,18,5,0.9,7.851549,12.1773,0.877451,27.343724,0.887805,27.880407
0.032,400,0.2,0.8,18,5,1.0,7.881253,12.2616,0.877451,27.511701,0.897561,28.024105
0.032,400,0.2,0.8,20,4,0.8,7.13489,12.3488,0.872549,26.290177,0.882927,26.618561
0.032,400,0.2,0.8,20,4,0.9,7.066985,12.7066,0.867647,26.320524,0.897561,26.840582
0.032,400,0.2,0.8,20,4,1.0,6.666826,12.8462,0.867647,25.613701,0.873171,26.179881
0.032,400,0.2,0.8,20,5,0.8,7.733611,11.7924,0.877451,26.99485,0.892683,27.259666
0.032,400,0.2,0.8,20,5,0.9,7.857637,12.0648,0.877451,27.302401,0.887805,27.780029
0.032,400,0.2,0.8,20,5,1.0,6.891607,12.434,0.867647,25.762226,0.863415,26.217249
0.032,400,0.2,0.8,22,4,0.8,7.275369,12.5843,0.877451,26.777261,0.887805,27.135012
0.032,400,0.2,0.8,22,4,0.9,7.400689,12.4808,0.887255,26.854128,0.892683,27.282219
0.032,400,0.2,0.8,22,4,1.0,7.657668,12.8079,0.882353,27.468506,0.902439,28.123284
0.032,400,0.2,0.8,22,5,0.8,6.931094,11.8083,0.867647,25.331057,0.863415,25.670481
0.032,400,0.2,0.8,22,5,0.9,7.524293,12.1465,0.872549,26.625538,0.878049,27.195057
0.032,400,0.2,0.8,22,5,1.0,6.695053,12.3938,0.862745,25.410171,0.863415,25.783873
0.032,400,0.2,0.8,25,4,0.8,7.374885,12.4749,0.887255,26.890554,0.892683,27.22467
0.032,400,0.2,0.8,25,4,0.9,7.020024,12.5754,0.877451,26.122449,0.873171,26.615459
0.032,400,0.2,0.8,25,4,1.0,7.665704,12.7319,0.887255,27.485337,0.907317,28.063299
0.032,400,0.2,0.8,25,5,0.8,7.782578,12.011,0.877451,27.195072,0.887805,27.576191
0.032,400,0.2,0.8,25,5,0.9,7.64002,11.8843,0.872549,26.852585,0.882927,27.164315
0.032,400,0.2,0.8,25,5,1.0,7.525433,12.3006,0.887255,26.810578,0.887805,27.351508
0.032,400,0.2,0.8,30,4,0.8,7.10588,12.6213,0.882353,26.277029,0.878049,26.833101
0.032,400,0.2,0.8,30,4,0.9,7.312999,12.5188,0.892157,26.676659,0.892683,27.144816
0.032,400,0.2,0.8,30,4,1.0,6.980793,12.7071,0.872549,25.981118,0.882927,26.668707
0.032,400,0.2,0.8,30,5,0.8,7.469347,11.9938,0.882353,26.47887,0.887805,26.932539
0.032,400,0.2,0.8,30,5,0.9,7.759204,11.9645,0.882353,27.063593,0.887805,27.482908
0.032,400,0.2,0.8,30,5,1.0,7.104123,12.433,0.867647,26.006382,0.882927,26.641294
0.032,450,0.15,0.85,15,4,0.8,5.137038,15.1791,0.877451,25.076245,0.843902,25.453184
0.032,450,0.15,0.85,15,4,0.9,5.632616,15.2627,0.882353,26.042044,0.882927,26.527919
0.032,450,0.15,0.85,15,4,1.0,5.744785,15.26,0.897059,26.20643,0.887805,26.749583
0.032,450,0.15,0.85,15,5,0.8,6.152153,14.2872,0.877451,26.23515,0.887805,26.591538
0.032,450,0.15,0.85,15,5,0.9,6.142582,14.4339,0.887255,26.279746,0.882927,26.719036
0.032,450,0.15,0.85,15,5,1.0,6.481598,14.3512,0.892157,26.835204,0.882927,27.314398
0.032,450,0.15,0.85,18,4,0.8,5.495677,15.2079,0.882353,25.752085,0.853659,26.199268
0.032,450,0.15,0.85,18,4,0.9,5.799957,14.965,0.872549,26.136796,0.882927,26.564954
0.032,450,0.15,0.85,18,4,1.0,5.706246,15.1364,0.887255,26.084599,0.887805,26.548857
0.032,450,0.15,0.85,18,5,0.8,6.126024,14.2069,0.882353,26.139178,0.878049,26.458983
0.032,450,0.15,0.85,18,5,0.9,6.311383,14.3983,0.882353,26.491756,0.887805,27.021106
0.032,450,0.15,0.85,18,5,1.0,5.918272,14.1827,0.882353,25.756938,0.878049,26.019259
0.032,450,0.15,0.85,20,4,0.8,5.982176,15.0203,0.897059,26.454771,0.882927,26.984628
0.032,450,0.15,0.85,20,4,0.9,5.7248,15.0219,0.892157,26.056146,0.878049,26.471501
0.032,450,0.15,0.85,20,4,1.0,5.818033,14.9199,0.887255,26.134875,0.882927,26.555978
0.032,450,0.15,0.85,20,5,0.8,6.622084,14.1194,0.892157,27.116177,0.887805,27.363545
0.032,450,0.15,0.85,20,5,0.9,6.343723,14.4263,0.892157,26.658467,0.882927,27.113785
0.032,450,0.15,0.85,20,5,1.0,6.347678,14.0609,0.882353,26.42956,0.887805,26.756283
0.032,450,0.15,0.85,22,4,0.8,6.203787,14.8944,0.892157,26.877249,0.902439,27.301977
0.032,450,0.15,0.85,22,4,0.9,5.65054,14.9866,0.882353,25.881829,0.878049,26.287673
0.032,450,0.15,0.85,22,4,1.0,5.901486,14.9721,0.897059,26.394704,0.887805,26.775106
0.032,450,0.15,0.85,22,5,0.8,6.027259,14.2488,0.872549,25.996564,0.873171,26.303293
0.032,450,0.15,0.85,22,5,0.9,6.129681,14.4251,0.897059,26.298461,0.878049,26.684417
0.032,450,0.15,0.85,22,5,1.0,6.58067,14.5618,0.882353,27.411998,0.887805,27.723181
0.032,450,0.15,0.85,25,4,0.8,5.744139,15.0029,0.877451,25.942396,0.887805,26.491161
0.032,450,0.15,0.85,25,4,0.9,5.778204,15.008,0.892157,26.035528,0.878049,26.564442
0.032,450,0.15,0.85,25,4,1.0,5.536419,15.1942,0.887255,25.839583,0.873171,26.267047
0.032,450,0.15,0.85,25,5,0.8,5.763864,14.3105,0.877451,25.63602,0.863415,25.838242
0.032,450,0.15,0.85,25,5,0.9,6.150938,14.4557,0.887255,26.359044,0.887805,26.757527
0.032,450,0.15,0.85,25,5,1.0,6.186299,14.2257,0.877451,26.394246,0.882927,26.598263
0.032,450,0.15,0.85,30,4,0.8,5.612393,14.8662,0.887255,25.733716,0.863415,26.090979
0.032,450,0.15,0.85,30,4,0.9,5.606673,14.9599,0.892157,25.614298,0.882927,26.17326
0.032,450,0.15,0.85,30,4,1.0,5.685122,15.0685,0.882353,25.954054,0.882927,26.438734
0.032,450,0.15,0.85,30,5,0.8,6.153185,14.3401,0.897059,26.345934,0.868293,26.646476
0.032,450,0.15,0.85,30,5,0.9,5.686175,14.3169,0.877451,25.286523,0.868293,25.689296
0.032,450,0.15,0.85,30,5,1.0,5.774812,14.4302,0.877451,25.455537,0.882927,25.979861
0.032,450,0.2,0.8,15,4,0.8,6.986195,12.3909,0.872549,25.87433,0.863415,26.36332
0.032,450,0.2,0.8,15,4,0.9,7.416966,12.6455,0.897059,26.964441,0.882927,27.479439
0.032,450,0.2,0.8,15,4,1.0,7.424907,12.7051,0.877451,26.982397,0.897561,27.5549
0.032,450,0.2,0.8,15,5,0.8,7.647678,11.64,0.892157,26.62536,0.878049,26.935319
0.032,450,0.2,0.8,15,5,0.9,7.409287,11.9177,0.872549,26.16436,0.878049,26.73629
0.032,450,0.2,0.8,15,5,1.0,7.326918,12.4268,0.892157,26.549558,0.882927,27.080589
0.032,450,0.2,0.8,18,4,0.8,7.365284,12.4142,0.872549,26.819004,0.878049,27.144766
0.032,450,0.2,0.8,18,4,0.9,7.382667,12.359,0.892157,26.792443,0.892683,27.124359
0.032,450,0.2,0.8,18,4,1.0,7.369055,12.6637,0.872549,26.81601,0.868293,27.401774
0.032,450,0.2,0.8,18,5,0.8,7.247733,11.8577,0.872549,25.952668,0.863415,26.353144
0.032,450,0.2,0.8,18,5,0.9,7.709508,12.044,0.872549,26.925355,0.882927,27.462987
0.032,450,0.2,0.8,18,5,1.0,7.97672,12.1262,0.877451,27.573859,0.892683,28.079634
0.032,450,0.2,0.8,20,4,0.8,7.234837,12.1923,0.872549,26.340367,0.882927,26.661995
0.032,450,0.2,0.8,20,4,0.9,6.984369,12.5854,0.867647,26.04428,0.887805,26.55415
0.032,450,0.2,0.8,20,4,1.0,7.036073,12.7737,0.872549,26.28184,0.897561,26.845893
0.032,450,0.2,0.8,20,5,0.8,7.835573,11.6677,0.882353,27.106801,0.892683,27.338806
0.032,450,0.2,0.8,20,5,0.9,8.423495,11.9231,0.901961,28.31036,0.892683,28.770133
0.032,450,0.2,0.8,20,5,1.0,6.945627,12.307,0.867647,25.750832,0.863415,26.198265
0.032,450,0.2,0.8,22,4,0.8,7.411868,12.4515,0.877451,26.914913,0.887805,27.275252
0.032,450,0.2,0.8,22,4,0.9,7.355058,12.3447,0.882353,26.653796,0.892683,27.054806
0.032,450,0.2,0.8,22,4,1.0,7.719062,12.653,0.877451,27.46585,0.897561,28.091123
0.032,450,0.2,0.8,22,5,0.8,7.071519,11.6239,0.867647,25.44157,0.858537,25.766933
0.032,450,0.2,0.8,22,5,0.9,7.554223,12.012,0.872549,26.558319,0.878049,27.120479
0.032,450,0.2,0.8,22,5,1.0,7.190249,12.237,0.867647,26.239303,0.873171,26.617533
0.032,450,0.2,0.8,25,4,0.8,7.460195,12.3543,0.887255,26.95125,0.892683,27.274724
0.032,450,0.2,0.8,25,4,0.9,7.335496,12.458,0.877451,26.650802,0.887805,27.129019
0.032,450,0.2,0.8,25,4,1.0,7.676303,12.6095,0.887255,27.402238,0.907317,27.962094
0.032,450,0.2,0.8,25,5,0.8,7.827677,11.8837,0.872549,27.18852,0.878049,27.539047
0.032,450,0.2,0.8,25,5,0.9,7.727207,11.7495,0.872549,26.904347,0.887805,27.203943
0.032,450,0.2,0.8,25,5,1.0,7.454098,12.1943,0.887255,26.585618,0.882927,27.102491
0.032,450,0.2,0.8,30,4,0.8,7.050058,12.3778,0.872549,25.969282,0.878049,26.477956
0.032,450,0.2,0.8,30,4,0.9,7.454578,12.3844,0.897059,26.836692,0.892683,27.293582
0.032,450,0.2,0.8,30,4,1.0,6.833296,12.6313,0.872549,25.601467,0.882927,26.297874
0.032,450,0.2,0.8,30,5,0.8,7.914013,11.7936,0.887255,27.219364,0.892683,27.621658
0.032,450,0.2,0.8,30,5,0.9,7.830349,11.7904,0.882353,27.050861,0.887805,27.451082
0.032,450,0.2,0.8,30,5,1.0,7.075967,12.3716,0.867647,25.897252,0.882927,26.523551
0.032,500,0.15,0.85,15,4,0.8,5.177981,15.0165,0.872549,24.997194,0.843902,25.372487
0.032,500,0.15,0.85,15,4,0.9,5.640612,15.1354,0.882353,25.955489,0.882927,26.41665
0.032,500,0.15,0.85,15,4,1.0,5.797754,15.1651,0.897059,26.229023,0.887805,26.760633
0.032,500,0.15,0.85,15,5,0.8,6.051993,14.1428,0.877451,25.912342,0.868293,26.24676
0.032,500,0.15,0.85,15,5,0.9,6.213594,14.2778,0.887255,26.270207,0.873171,26.704954
0.032,500,0.15,0.85,15,5,1.0,6.480408,14.2748,0.892157,26.743558,0.882927,27.235609
0.032,500,0.15,0.85,18,4,0.8,5.497234,15.0516,0.882353,25.589995,0.853659,26.046116
0.032,500,0.15,0.85,18,4,0.9,5.868539,14.8473,0.877451,26.17837,0.878049,26.584421
0.032,500,0.15,0.85,18,4,1.0,5.630796,14.9849,0.887255,25.789036,0.887805,26.246476
0.032,500,0.15,0.85,18,5,0.8,6.129247,14.0714,0.882353,26.018718,0.878049,26.329851
0.032,500,0.15,0.85,18,5,0.9,6.416288,14.2429,0.882353,26.550325,0.882927,27.075474
0.032,500,0.15,0.85,18,5,1.0,6.00899,14.0858,0.882353,25.845586,0.878049,26.103768
0.032,500,0.15,0.85,20,4,0.8,6.147083,14.8716,0.897059,26.641028,0.882927,27.165718
0.032,500,0.15,0.85,20,4,0.9,5.692686,14.887,0.877451,25.859127,0.878049,26.272327
0.032,500,0.15,0.85,20,4,1.0,5.928836,14.836,0.887255,26.284388,0.882927,26.693665
0.032,500,0.15,0.85,20,5,0.8,6.422135,13.9329,0.877451,26.548327,0.878049,26.777165
0.032,500,0.15,0.85,20,5,0.9,6.398726,14.2345,0.887255,26.588341,0.878049,27.031987
0.032,500,0.15,0.85,20,5,1.0,6.498159,13.9391,0.887255,26.611571,0.887805,26.935449
0.032,500,0.15,0.85,22,4,0.8,6.263717,14.736,0.892157,26.871036,0.907317,27.26347
0.032,500,0.15,0.85,22,4,0.9,5.759864,14.8592,0.882353,25.971457,0.873171,26.378941
0.032,500,0.15,0.85,22,4,1.0,5.930723,14.8688,0.887255,26.343367,0.882927,26.730235
0.032,500,0.15,0.85,22,5,0.8,6.142821,14.1543,0.877451,26.126275,0.873171,26.439977
0.032,500,0.15,0.85,22,5,0.9,6.228345,14.2588,0.892157,26.347124,0.882927,26.71551
0.032,500,0.15,0.85,22,5,1.0,6.697652,14.4084,0.882353,27.507297,0.887805,27.803693
0.032,500,0.15,0.85,25,4,0.8,5.884265,14.8301,0.877451,26.074961,0.892683,26.598665
0.032,500,0.15,0.85,25,4,0.9,5.690936,14.8461,0.892157,25.727638,0.873171,26.227948
0.032,500,0.15,0.85,25,4,1.0,5.715641,15.071,0.892157,26.094712,0.878049,26.502262
0.032,500,0.15,0.85,25,5,0.8,5.904981,14.1307,0.872549,25.754416,0.863415,25.940644
0.032,500,0.15,0.85,25,5,0.9,6.257742,14.3106,0.887255,26.463017,0.887805,26.826087
0.032,500,0.15,0.85,25,5,1.0,6.253617,14.1083,0.877451,26.435855,0.882927,26.615508
0.032,500,0.15,0.85,30,4,0.8,5.574636,14.7619,0.887255,25.5359,0.858537,25.911195
0.032,500,0.15,0.85,30,4,0.9,5.650685,14.818,0.892157,25.564683,0.878049,26.119365
0.032,500,0.15,0.85,30,4,1.0,5.824994,14.8914,0.882353,26.074032,0.878049,26.541373
0.032,500,0.15,0.85,30,5,0.8,6.372741,14.1834,0.901961,26.658482,0.868293,26.928876
0.032,500,0.15,0.85,30,5,0.9,6.058908,14.1533,0.882353,25.880632,0.873171,26.271141
0.032,500,0.15,0.85,30,5,1.0,5.885355,14.2742,0.867647,25.522952,0.882927,26.0449
0.032,500,0.2,0.8,15,4,0.8,7.090875,12.2598,0.872549,25.949823,0.858537,26.441517
0.032,500,0.2,0.8,15,4,0.9,7.46512,12.5257,0.897059,26.949716,0.882927,27.455956
0.032,500,0.2,0.8,15,4,1.0,7.460266,12.6662,0.882353,27.018075,0.897561,27.586743
0.032,500,0.2,0.8,15,5,0.8,7.817723,11.4937,0.887255,26.828192,0.882927,27.129121
0.032,500,0.2,0.8,15,5,0.9,7.339132,11.783,0.872549,25.902758,0.863415,26.461291
0.032,500,0.2,0.8,15,5,1.0,7.305651,12.3199,0.892157,26.398719,0.882927,26.931192
0.032,500,0.2,0.8,18,4,0.8,7.485398,12.3354,0.872549,26.957695,0.882927,27.306185
0.032,500,0.2,0.8,18,4,0.9,7.542086,12.2484,0.892157,26.999006,0.892683,27.332537
0.032,500,0.2,0.8,18,4,1.0,7.373362,12.6158,0.877451,26.797843,0.868293,27.36255
0.032,500,0.2,0.8,18,5,0.8,7.32015,11.7124,0.872549,25.950341,0.863415,26.352739
0.032,500,0.2,0.8,18,5,0.9,7.748493,11.9275,0.872549,26.913121,0.882927,27.424438
0.032,500,0.2,0.8,18,5,1.0,7.890356,12.0217,0.877451,27.299412,0.892683,27.802387
0.032,500,0.2,0.8,20,4,0.8,7.415109,12.0743,0.872549,26.58004,0.878049,26.904546
0.032,500,0.2,0.8,20,4,0.9,7.243356,12.4209,0.872549,26.412211,0.882927,26.907661
0.032,500,0.2,0.8,20,4,1.0,7.066432,12.7231,0.872549,26.286751,0.892683,26.856009
0.032,500,0.2,0.8,20,5,0.8,7.943576,11.5329,0.882353,27.168182,0.892683,27.420085
0.032,500,0.2,0.8,20,5,0.9,8.423878,11.7601,0.887255,28.148029,0.892683,28.607863
0.032,500,0.2,0.8,20,5,1.0,7.123224,12.1712,0.872549,25.958145,0.873171,26.417663
0.032,500,0.2,0.8,22,4,0.8,7.488202,12.3592,0.877451,26.959134,0.887805,27.335567
